id,material_series_code,rental_code,material_care_type,price,currency,tax_included,period_type,start_date
290,NECOA_ROICE,N0000A,HOME_CARE,80.00,USD,N,MONTHLY,2023-10-01
291,NECOA_ROICE,N3000A,HOME_CARE,60.00,USD,N,MONTHLY,2023-10-01
292,NECOA_ROICE,N3N00A,HOME_CARE,60.00,USD,N,MONTHLY,2023-10-01
293,NECOA_ROICE,N3200A,HOME_CARE,47.00,USD,N,MONTHLY,2023-10-01
294,NECOA_ROICE,N32N0A,HOME_CARE,47.00,USD,N,MONTHLY,2023-10-01
295,NECOA_ROICE,N5000A,HOME_CARE,50.00,USD,N,MONTHLY,2023-10-01
296,NECOA_ROICE,N5N00A,HOME_CARE,50.00,USD,N,MONTHLY,2023-10-01
297,NECOA_ROICE,30000A,HOME_CARE,60.00,USD,N,MONTHLY,2023-10-01
298,NECOA_ROICE,3N000A,HOME_CARE,60.00,USD,N,MONTHLY,2023-10-01
299,NECOA_ROICE,32000A,HOME_CARE,47.00,USD,N,MONTHLY,2023-10-01
300,NECOA_ROICE,32N00A,HOME_CARE,47.00,USD,N,MONTHLY,2023-10-01
301,NECOA_ROICE,32200A,HOME_CARE,40.00,USD,N,MONTHLY,2023-10-01
302,NECOA_ROICE,34000A,HOME_CARE,40.00,USD,N,MONTHLY,2023-10-01
303,NECOA_ROICE,50000A,HOME_CARE,50.00,USD,N,MONTHLY,2023-10-01
304,NECOA_ROICE,5N000A,HOME_CARE,50.00,USD,N,MONTHLY,2023-10-01
305,NECOA_ROICE,52000A,HOME_CARE,38.00,USD,N,MONTHLY,2023-10-01
306,NECOA_ROICE,70000A,HOME_CARE,45.00,USD,N,MONTHLY,2023-10-01
307,NECOA_ROBI_HP,N0000A,SELF_CARE,69.00,USD,N,MONTHLY,2023-10-01
308,NECOA_ROBI_HP,N3000A,SELF_CARE,49.00,USD,N,MONTHLY,2023-10-01
309,NECOA_ROBI_HP,N3N00A,SELF_CARE,36.00,USD,N,MONTHLY,2023-10-01
310,NECOA_ROBI_HP,N3200A,SELF_CARE,36.00,USD,N,MONTHLY,2023-10-01
311,NECOA_ROBI_HP,N32N0A,SELF_CARE,36.00,USD,N,MONTHLY,2023-10-01
312,NECOA_ROBI_HP,N5000A,SELF_CARE,40.00,USD,N,MONTHLY,2023-10-01
313,NECOA_ROBI_HP,N5N00A,SELF_CARE,40.00,USD,N,MONTHLY,2023-10-01
314,NECOA_ROBI_HP,30000A,SELF_CARE,49.00,USD,N,MONTHLY,2023-10-01
315,NECOA_ROBI_HP,3N000A,SELF_CARE,36.00,USD,N,MONTHLY,2023-10-01
316,NECOA_ROBI_HP,32000A,SELF_CARE,36.00,USD,N,MONTHLY,2023-10-01
317,NECOA_ROBI_HP,32N00A,SELF_CARE,36.00,USD,N,MONTHLY,2023-10-01
318,NECOA_ROBI_HP,32200A,SELF_CARE,30.00,USD,N,MONTHLY,2023-10-01
319,NECOA_ROBI_HP,34000A,SELF_CARE,30.00,USD,N,MONTHLY,2023-10-01
320,NECOA_ROBI_HP,50000A,SELF_CARE,40.00,USD,N,MONTHLY,2023-10-01
321,NECOA_ROBI_HP,5N000A,SELF_CARE,40.00,USD,N,MONTHLY,2023-10-01
322,NECOA_ROBI_HP,52000A,SELF_CARE,28.00,USD,N,MONTHLY,2023-10-01
323,NECOA_ROBI_HP,70000A,SELF_CARE,35.00,USD,N,MONTHLY,2023-10-01
324,NECOA_ROBI_HP,N0000A,HOME_CARE,79.00,USD,N,MONTHLY,2023-10-01
325,NECOA_ROBI_HP,N3000A,HOME_CARE,59.00,USD,N,MONTHLY,2023-10-01
326,NECOA_ROBI_HP,N3N00A,HOME_CARE,46.00,USD,N,MONTHLY,2023-10-01
327,NECOA_ROBI_HP,N3200A,HOME_CARE,46.00,USD,N,MONTHLY,2023-10-01
328,NECOA_ROBI_HP,N32N0A,HOME_CARE,46.00,USD,N,MONTHLY,2023-10-01
329,NECOA_ROBI_HP,N5000A,HOME_CARE,50.00,USD,N,MONTHLY,2023-10-01
330,NECOA_ROBI_HP,N5N00A,HOME_CARE,50.00,USD,N,MONTHLY,2023-10-01
331,NECOA_ROBI_HP,30000A,HOME_CARE,59.00,USD,N,MONTHLY,2023-10-01
332,NECOA_ROBI_HP,3N000A,HOME_CARE,46.00,USD,N,MONTHLY,2023-10-01
333,NECOA_ROBI_HP,32000A,HOME_CARE,46.00,USD,N,MONTHLY,2023-10-01
334,NECOA_ROBI_HP,32N00A,HOME_CARE,46.00,USD,N,MONTHLY,2023-10-01
335,NECOA_ROBI_HP,32200A,HOME_CARE,40.00,USD,N,MONTHLY,2023-10-01
336,NECOA_ROBI_HP,34000A,HOME_CARE,40.00,USD,N,MONTHLY,2023-10-01
337,NECOA_ROBI_HP,50000A,HOME_CARE,50.00,USD,N,MONTHLY,2023-10-01
338,NECOA_ROBI_HP,5N000A,HOME_CARE,50.00,USD,N,MONTHLY,2023-10-01
339,NECOA_ROBI_HP,52000A,HOME_CARE,38.00,USD,N,MONTHLY,2023-10-01
340,NECOA_ROBI_HP,70000A,HOME_CARE,45.00,USD,N,MONTHLY,2023-10-01
341,NECOA_ROBI,N0000A,SELF_CARE,84.00,USD,N,MONTHLY,2023-10-01
342,NECOA_ROBI,N3000A,SELF_CARE,60.00,USD,N,MONTHLY,2023-10-01
343,NECOA_ROBI,N3N00A,SELF_CARE,60.00,USD,N,MONTHLY,2023-10-01
344,NECOA_ROBI,N3200A,SELF_CARE,44.00,USD,N,MONTHLY,2023-10-01
345,NECOA_ROBI,N32N0A,SELF_CARE,44.00,USD,N,MONTHLY,2023-10-01
346,NECOA_ROBI,N5000A,SELF_CARE,48.00,USD,N,MONTHLY,2023-10-01
347,NECOA_ROBI,N5N00A,SELF_CARE,48.00,USD,N,MONTHLY,2023-10-01
348,NECOA_ROBI,30000A,SELF_CARE,60.00,USD,N,MONTHLY,2023-10-01
349,NECOA_ROBI,3N000A,SELF_CARE,60.00,USD,N,MONTHLY,2023-10-01
350,NECOA_ROBI,32000A,SELF_CARE,44.00,USD,N,MONTHLY,2023-10-01
351,NECOA_ROBI,32N00A,SELF_CARE,44.00,USD,N,MONTHLY,2023-10-01
352,NECOA_ROBI,32200A,SELF_CARE,36.00,USD,N,MONTHLY,2023-10-01
353,NECOA_ROBI,34000A,SELF_CARE,36.00,USD,N,MONTHLY,2023-10-01
354,NECOA_ROBI,50000A,SELF_CARE,48.00,USD,N,MONTHLY,2023-10-01
355,NECOA_ROBI,5N000A,SELF_CARE,48.00,USD,N,MONTHLY,2023-10-01
356,NECOA_ROBI,52000A,SELF_CARE,33.00,USD,N,MONTHLY,2023-10-01
357,NECOA_ROBI,70000A,SELF_CARE,42.00,USD,N,MONTHLY,2023-10-01
358,NECOA_ROBI,N0000A,HOME_CARE,94.00,USD,N,MONTHLY,2023-10-01
359,NECOA_ROBI,N3000A,HOME_CARE,70.00,USD,N,MONTHLY,2023-10-01
360,NECOA_ROBI,N3N00A,HOME_CARE,70.00,USD,N,MONTHLY,2023-10-01
361,NECOA_ROBI,N3200A,HOME_CARE,54.00,USD,N,MONTHLY,2023-10-01
362,NECOA_ROBI,N32N0A,HOME_CARE,54.00,USD,N,MONTHLY,2023-10-01
363,NECOA_ROBI,N5000A,HOME_CARE,58.00,USD,N,MONTHLY,2023-10-01
364,NECOA_ROBI,N5N00A,HOME_CARE,58.00,USD,N,MONTHLY,2023-10-01
365,NECOA_ROBI,30000A,HOME_CARE,70.00,USD,N,MONTHLY,2023-10-01
366,NECOA_ROBI,3N000A,HOME_CARE,70.00,USD,N,MONTHLY,2023-10-01
367,NECOA_ROBI,32000A,HOME_CARE,54.00,USD,N,MONTHLY,2023-10-01
368,NECOA_ROBI,32N00A,HOME_CARE,54.00,USD,N,MONTHLY,2023-10-01
369,NECOA_ROBI,32200A,HOME_CARE,46.00,USD,N,MONTHLY,2023-10-01
370,NECOA_ROBI,34000A,HOME_CARE,46.00,USD,N,MONTHLY,2023-10-01
371,NECOA_ROBI,50000A,HOME_CARE,58.00,USD,N,MONTHLY,2023-10-01
372,NECOA_ROBI,5N000A,HOME_CARE,58.00,USD,N,MONTHLY,2023-10-01
373,NECOA_ROBI,52000A,HOME_CARE,43.00,USD,N,MONTHLY,2023-10-01
374,NECOA_ROBI,70000A,HOME_CARE,52.00,USD,N,MONTHLY,2023-10-01
375,NECOA_NTBI,N0000A,SELF_CARE,76.00,USD,N,MONTHLY,2023-10-01
376,NECOA_NTBI,N3000A,SELF_CARE,54.00,USD,N,MONTHLY,2023-10-01
377,NECOA_NTBI,N3N00A,SELF_CARE,54.00,USD,N,MONTHLY,2023-10-01
378,NECOA_NTBI,N3200A,SELF_CARE,40.00,USD,N,MONTHLY,2023-10-01
379,NECOA_NTBI,N32N0A,SELF_CARE,40.00,USD,N,MONTHLY,2023-10-01
380,NECOA_NTBI,N5000A,SELF_CARE,44.00,USD,N,MONTHLY,2023-10-01
381,NECOA_NTBI,N5N00A,SELF_CARE,44.00,USD,N,MONTHLY,2023-10-01
382,NECOA_NTBI,30000A,SELF_CARE,54.00,USD,N,MONTHLY,2023-10-01
383,NECOA_NTBI,3N000A,SELF_CARE,54.00,USD,N,MONTHLY,2023-10-01
384,NECOA_NTBI,32000A,SELF_CARE,40.00,USD,N,MONTHLY,2023-10-01
385,NECOA_NTBI,32N00A,SELF_CARE,40.00,USD,N,MONTHLY,2023-10-01
386,NECOA_NTBI,32200A,SELF_CARE,32.00,USD,N,MONTHLY,2023-10-01
387,NECOA_NTBI,34000A,SELF_CARE,32.00,USD,N,MONTHLY,2023-10-01
388,NECOA_NTBI,50000A,SELF_CARE,44.00,USD,N,MONTHLY,2023-10-01
389,NECOA_NTBI,5N000A,SELF_CARE,44.00,USD,N,MONTHLY,2023-10-01
390,NECOA_NTBI,52000A,SELF_CARE,31.00,USD,N,MONTHLY,2023-10-01
391,NECOA_NTBI,70000A,SELF_CARE,38.00,USD,N,MONTHLY,2023-10-01
392,NECOA_NTBI,N0000A,HOME_CARE,86.00,USD,N,MONTHLY,2023-10-01
393,NECOA_NTBI,N3000A,HOME_CARE,64.00,USD,N,MONTHLY,2023-10-01
394,NECOA_NTBI,N3N00A,HOME_CARE,64.00,USD,N,MONTHLY,2023-10-01
395,NECOA_NTBI,N3200A,HOME_CARE,50.00,USD,N,MONTHLY,2023-10-01
396,NECOA_NTBI,N32N0A,HOME_CARE,50.00,USD,N,MONTHLY,2023-10-01
397,NECOA_NTBI,N5000A,HOME_CARE,54.00,USD,N,MONTHLY,2023-10-01
398,NECOA_NTBI,N5N00A,HOME_CARE,54.00,USD,N,MONTHLY,2023-10-01
399,NECOA_NTBI,30000A,HOME_CARE,64.00,USD,N,MONTHLY,2023-10-01
400,NECOA_NTBI,3N000A,HOME_CARE,64.00,USD,N,MONTHLY,2023-10-01
401,NECOA_NTBI,32000A,HOME_CARE,50.00,USD,N,MONTHLY,2023-10-01
402,NECOA_NTBI,32N00A,HOME_CARE,50.00,USD,N,MONTHLY,2023-10-01
403,NECOA_NTBI,32200A,HOME_CARE,42.00,USD,N,MONTHLY,2023-10-01
404,NECOA_NTBI,34000A,HOME_CARE,42.00,USD,N,MONTHLY,2023-10-01
405,NECOA_NTBI,50000A,HOME_CARE,54.00,USD,N,MONTHLY,2023-10-01
406,NECOA_NTBI,5N000A,HOME_CARE,54.00,USD,N,MONTHLY,2023-10-01
407,NECOA_NTBI,52000A,HOME_CARE,41.00,USD,N,MONTHLY,2023-10-01
408,NECOA_NTBI,70000A,HOME_CARE,48.00,USD,N,MONTHLY,2023-10-01
409,NECOA_ROCT,N0000A,SELF_CARE,75.00,USD,N,MONTHLY,2025-01-01
410,NECOA_ROCT,N3000A,SELF_CARE,55.00,USD,N,MONTHLY,2025-01-01
411,NECOA_ROCT,N3N00A,SELF_CARE,55.00,USD,N,MONTHLY,2025-01-01
412,NECOA_ROCT,N3200A,SELF_CARE,42.00,USD,N,MONTHLY,2025-01-01
413,NECOA_ROCT,N32N0A,SELF_CARE,42.00,USD,N,MONTHLY,2025-01-01
414,NECOA_ROCT,N5000A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
415,NECOA_ROCT,N5N00A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
416,NECOA_ROCT,30000A,SELF_CARE,55.00,USD,N,MONTHLY,2025-01-01
417,NECOA_ROCT,3N000A,SELF_CARE,55.00,USD,N,MONTHLY,2025-01-01
418,NECOA_ROCT,32000A,SELF_CARE,42.00,USD,N,MONTHLY,2025-01-01
419,NECOA_ROCT,32N00A,SELF_CARE,42.00,USD,N,MONTHLY,2025-01-01
420,NECOA_ROCT,32200A,SELF_CARE,35.00,USD,N,MONTHLY,2025-01-01
421,NECOA_ROCT,34000A,SELF_CARE,35.00,USD,N,MONTHLY,2025-01-01
422,NECOA_ROCT,50000A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
423,NECOA_ROCT,5N000A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
424,NECOA_ROCT,52000A,SELF_CARE,33.00,USD,N,MONTHLY,2025-01-01
425,NECOA_ROCT,70000A,SELF_CARE,40.00,USD,N,MONTHLY,2025-01-01
426,NECOA_ROCT,N0000A,HOME_CARE,85.00,USD,N,MONTHLY,2025-01-01
427,NECOA_ROCT,N3000A,HOME_CARE,65.00,USD,N,MONTHLY,2025-01-01
428,NECOA_ROCT,N3N00A,HOME_CARE,65.00,USD,N,MONTHLY,2025-01-01
429,NECOA_ROCT,N3200A,HOME_CARE,52.00,USD,N,MONTHLY,2025-01-01
430,NECOA_ROCT,N32N0A,HOME_CARE,52.00,USD,N,MONTHLY,2025-01-01
431,NECOA_ROCT,N5000A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
432,NECOA_ROCT,N5N00A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
433,NECOA_ROCT,30000A,HOME_CARE,65.00,USD,N,MONTHLY,2025-01-01
434,NECOA_ROCT,3N000A,HOME_CARE,65.00,USD,N,MONTHLY,2025-01-01
435,NECOA_ROCT,32000A,HOME_CARE,52.00,USD,N,MONTHLY,2025-01-01
436,NECOA_ROCT,32N00A,HOME_CARE,52.00,USD,N,MONTHLY,2025-01-01
437,NECOA_ROCT,32200A,HOME_CARE,45.00,USD,N,MONTHLY,2025-01-01
438,NECOA_ROCT,34000A,HOME_CARE,45.00,USD,N,MONTHLY,2025-01-01
439,NECOA_ROCT,50000A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
440,NECOA_ROCT,5N000A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
441,NECOA_ROCT,52000A,HOME_CARE,43.00,USD,N,MONTHLY,2025-01-01
442,NECOA_ROCT,70000A,HOME_CARE,50.00,USD,N,MONTHLY,2025-01-01
443,NECOA_NTCT,N0000A,SELF_CARE,103.00,USD,N,MONTHLY,2025-01-01
444,NECOA_NTCT,N3000A,SELF_CARE,75.00,USD,N,MONTHLY,2025-01-01
445,NECOA_NTCT,N3N00A,SELF_CARE,75.00,USD,N,MONTHLY,2025-01-01
446,NECOA_NTCT,N3200A,SELF_CARE,56.00,USD,N,MONTHLY,2025-01-01
447,NECOA_NTCT,N32N0A,SELF_CARE,56.00,USD,N,MONTHLY,2025-01-01
448,NECOA_NTCT,N5000A,SELF_CARE,46.00,USD,N,MONTHLY,2025-01-01
449,NECOA_NTCT,N5N00A,SELF_CARE,60.00,USD,N,MONTHLY,2025-01-01
450,NECOA_NTCT,30000A,SELF_CARE,75.00,USD,N,MONTHLY,2025-01-01
451,NECOA_NTCT,3N000A,SELF_CARE,75.00,USD,N,MONTHLY,2025-01-01
452,NECOA_NTCT,32000A,SELF_CARE,56.00,USD,N,MONTHLY,2025-01-01
453,NECOA_NTCT,32N00A,SELF_CARE,56.00,USD,N,MONTHLY,2025-01-01
454,NECOA_NTCT,32200A,SELF_CARE,46.00,USD,N,MONTHLY,2025-01-01
455,NECOA_NTCT,34000A,SELF_CARE,46.00,USD,N,MONTHLY,2025-01-01
456,NECOA_NTCT,50000A,SELF_CARE,46.00,USD,N,MONTHLY,2025-01-01
457,NECOA_NTCT,5N000A,SELF_CARE,60.00,USD,N,MONTHLY,2025-01-01
458,NECOA_NTCT,52000A,SELF_CARE,43.00,USD,N,MONTHLY,2025-01-01
459,NECOA_NTCT,70000A,SELF_CARE,53.00,USD,N,MONTHLY,2025-01-01
460,NECOA_NTCT,N0000A,HOME_CARE,113.00,USD,N,MONTHLY,2025-01-01
461,NECOA_NTCT,N3000A,HOME_CARE,85.00,USD,N,MONTHLY,2025-01-01
462,NECOA_NTCT,N3N00A,HOME_CARE,85.00,USD,N,MONTHLY,2025-01-01
463,NECOA_NTCT,N3200A,HOME_CARE,66.00,USD,N,MONTHLY,2025-01-01
464,NECOA_NTCT,N32N0A,HOME_CARE,66.00,USD,N,MONTHLY,2025-01-01
465,NECOA_NTCT,N5000A,HOME_CARE,56.00,USD,N,MONTHLY,2025-01-01
466,NECOA_NTCT,N5N00A,HOME_CARE,70.00,USD,N,MONTHLY,2025-01-01
467,NECOA_NTCT,30000A,HOME_CARE,85.00,USD,N,MONTHLY,2025-01-01
468,NECOA_NTCT,3N000A,HOME_CARE,85.00,USD,N,MONTHLY,2025-01-01
469,NECOA_NTCT,32000A,HOME_CARE,66.00,USD,N,MONTHLY,2025-01-01
470,NECOA_NTCT,32N00A,HOME_CARE,66.00,USD,N,MONTHLY,2025-01-01
471,NECOA_NTCT,32200A,HOME_CARE,56.00,USD,N,MONTHLY,2025-01-01
472,NECOA_NTCT,34000A,HOME_CARE,56.00,USD,N,MONTHLY,2025-01-01
473,NECOA_NTCT,50000A,HOME_CARE,56.00,USD,N,MONTHLY,2025-01-01
474,NECOA_NTCT,5N000A,HOME_CARE,70.00,USD,N,MONTHLY,2025-01-01
475,NECOA_NTCT,52000A,HOME_CARE,53.00,USD,N,MONTHLY,2025-01-01
476,NECOA_NTCT,70000A,HOME_CARE,63.00,USD,N,MONTHLY,2025-01-01
477,NECOA_ROICE,N0000A,SELF_CARE,75.00,USD,N,MONTHLY,2025-01-01
478,NECOA_ROICE,N3000A,SELF_CARE,55.00,USD,N,MONTHLY,2025-01-01
479,NECOA_ROICE,N3N00A,SELF_CARE,55.00,USD,N,MONTHLY,2025-01-01
480,NECOA_ROICE,N3200A,SELF_CARE,42.00,USD,N,MONTHLY,2025-01-01
481,NECOA_ROICE,N32N0A,SELF_CARE,42.00,USD,N,MONTHLY,2025-01-01
482,NECOA_ROICE,N5000A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
483,NECOA_ROICE,N5N00A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
484,NECOA_ROICE,30000A,SELF_CARE,55.00,USD,N,MONTHLY,2025-01-01
485,NECOA_ROICE,3N000A,SELF_CARE,55.00,USD,N,MONTHLY,2025-01-01
486,NECOA_ROICE,32000A,SELF_CARE,42.00,USD,N,MONTHLY,2025-01-01
487,NECOA_ROICE,32N00A,SELF_CARE,42.00,USD,N,MONTHLY,2025-01-01
488,NECOA_ROICE,32200A,SELF_CARE,35.00,USD,N,MONTHLY,2025-01-01
489,NECOA_ROICE,34000A,SELF_CARE,35.00,USD,N,MONTHLY,2025-01-01
490,NECOA_ROICE,50000A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
491,NECOA_ROICE,5N000A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
492,NECOA_ROICE,52000A,SELF_CARE,33.00,USD,N,MONTHLY,2025-01-01
493,NECOA_ROICE,70000A,SELF_CARE,40.00,USD,N,MONTHLY,2025-01-01
494,NECOA_ROICE,N0000A,HOME_CARE,85.00,USD,N,MONTHLY,2025-01-01
495,NECOA_ROICE,N3000A,HOME_CARE,65.00,USD,N,MONTHLY,2025-01-01
496,NECOA_ROICE,N3N00A,HOME_CARE,65.00,USD,N,MONTHLY,2025-01-01
497,NECOA_ROICE,N3200A,HOME_CARE,52.00,USD,N,MONTHLY,2025-01-01
498,NECOA_ROICE,N32N0A,HOME_CARE,52.00,USD,N,MONTHLY,2025-01-01
499,NECOA_ROICE,N5000A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
500,NECOA_ROICE,N5N00A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
501,NECOA_ROICE,30000A,HOME_CARE,65.00,USD,N,MONTHLY,2025-01-01
502,NECOA_ROICE,3N000A,HOME_CARE,65.00,USD,N,MONTHLY,2025-01-01
503,NECOA_ROICE,32000A,HOME_CARE,52.00,USD,N,MONTHLY,2025-01-01
504,NECOA_ROICE,32N00A,HOME_CARE,52.00,USD,N,MONTHLY,2025-01-01
505,NECOA_ROICE,32200A,HOME_CARE,45.00,USD,N,MONTHLY,2025-01-01
506,NECOA_ROICE,34000A,HOME_CARE,45.00,USD,N,MONTHLY,2025-01-01
507,NECOA_ROICE,50000A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
508,NECOA_ROICE,5N000A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
509,NECOA_ROICE,52000A,HOME_CARE,43.00,USD,N,MONTHLY,2025-01-01
510,NECOA_ROICE,70000A,HOME_CARE,50.00,USD,N,MONTHLY,2025-01-01
511,NECOA_ROBI_HP,N0000A,SELF_CARE,74.00,USD,N,MONTHLY,2025-01-01
512,NECOA_ROBI_HP,N3000A,SELF_CARE,54.00,USD,N,MONTHLY,2025-01-01
513,NECOA_ROBI_HP,N3N00A,SELF_CARE,41.00,USD,N,MONTHLY,2025-01-01
514,NECOA_ROBI_HP,N3200A,SELF_CARE,41.00,USD,N,MONTHLY,2025-01-01
515,NECOA_ROBI_HP,N32N0A,SELF_CARE,41.00,USD,N,MONTHLY,2025-01-01
516,NECOA_ROBI_HP,N5000A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
517,NECOA_ROBI_HP,N5N00A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
518,NECOA_ROBI_HP,30000A,SELF_CARE,54.00,USD,N,MONTHLY,2025-01-01
519,NECOA_ROBI_HP,3N000A,SELF_CARE,41.00,USD,N,MONTHLY,2025-01-01
520,NECOA_ROBI_HP,32000A,SELF_CARE,41.00,USD,N,MONTHLY,2025-01-01
521,NECOA_ROBI_HP,32N00A,SELF_CARE,41.00,USD,N,MONTHLY,2025-01-01
522,NECOA_ROBI_HP,32200A,SELF_CARE,35.00,USD,N,MONTHLY,2025-01-01
523,NECOA_ROBI_HP,34000A,SELF_CARE,35.00,USD,N,MONTHLY,2025-01-01
524,NECOA_ROBI_HP,50000A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
525,NECOA_ROBI_HP,5N000A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
526,NECOA_ROBI_HP,52000A,SELF_CARE,33.00,USD,N,MONTHLY,2025-01-01
527,NECOA_ROBI_HP,70000A,SELF_CARE,40.00,USD,N,MONTHLY,2025-01-01
528,NECOA_ROBI_HP,N0000A,HOME_CARE,84.00,USD,N,MONTHLY,2025-01-01
529,NECOA_ROBI_HP,N3000A,HOME_CARE,64.00,USD,N,MONTHLY,2025-01-01
530,NECOA_ROBI_HP,N3N00A,HOME_CARE,51.00,USD,N,MONTHLY,2025-01-01
531,NECOA_ROBI_HP,N3200A,HOME_CARE,51.00,USD,N,MONTHLY,2025-01-01
532,NECOA_ROBI_HP,N32N0A,HOME_CARE,51.00,USD,N,MONTHLY,2025-01-01
533,NECOA_ROBI_HP,N5000A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
534,NECOA_ROBI_HP,N5N00A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
535,NECOA_ROBI_HP,30000A,HOME_CARE,64.00,USD,N,MONTHLY,2025-01-01
536,NECOA_ROBI_HP,3N000A,HOME_CARE,51.00,USD,N,MONTHLY,2025-01-01
537,NECOA_ROBI_HP,32000A,HOME_CARE,51.00,USD,N,MONTHLY,2025-01-01
538,NECOA_ROBI_HP,32N00A,HOME_CARE,51.00,USD,N,MONTHLY,2025-01-01
539,NECOA_ROBI_HP,32200A,HOME_CARE,45.00,USD,N,MONTHLY,2025-01-01
540,NECOA_ROBI_HP,34000A,HOME_CARE,45.00,USD,N,MONTHLY,2025-01-01
541,NECOA_ROBI_HP,50000A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
542,NECOA_ROBI_HP,5N000A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
543,NECOA_ROBI_HP,52000A,HOME_CARE,43.00,USD,N,MONTHLY,2025-01-01
544,NECOA_ROBI_HP,70000A,HOME_CARE,50.00,USD,N,MONTHLY,2025-01-01
545,NECOA_ROBI,N0000A,SELF_CARE,89.00,USD,N,MONTHLY,2025-01-01
546,NECOA_ROBI,N3000A,SELF_CARE,65.00,USD,N,MONTHLY,2025-01-01
547,NECOA_ROBI,N3N00A,SELF_CARE,65.00,USD,N,MONTHLY,2025-01-01
548,NECOA_ROBI,N3200A,SELF_CARE,49.00,USD,N,MONTHLY,2025-01-01
549,NECOA_ROBI,N32N0A,SELF_CARE,49.00,USD,N,MONTHLY,2025-01-01
550,NECOA_ROBI,N5000A,SELF_CARE,53.00,USD,N,MONTHLY,2025-01-01
551,NECOA_ROBI,N5N00A,SELF_CARE,53.00,USD,N,MONTHLY,2025-01-01
552,NECOA_ROBI,30000A,SELF_CARE,65.00,USD,N,MONTHLY,2025-01-01
553,NECOA_ROBI,3N000A,SELF_CARE,65.00,USD,N,MONTHLY,2025-01-01
554,NECOA_ROBI,32000A,SELF_CARE,49.00,USD,N,MONTHLY,2025-01-01
555,NECOA_ROBI,32N00A,SELF_CARE,49.00,USD,N,MONTHLY,2025-01-01
556,NECOA_ROBI,32200A,SELF_CARE,41.00,USD,N,MONTHLY,2025-01-01
557,NECOA_ROBI,34000A,SELF_CARE,41.00,USD,N,MONTHLY,2025-01-01
558,NECOA_ROBI,50000A,SELF_CARE,53.00,USD,N,MONTHLY,2025-01-01
559,NECOA_ROBI,5N000A,SELF_CARE,53.00,USD,N,MONTHLY,2025-01-01
560,NECOA_ROBI,52000A,SELF_CARE,38.00,USD,N,MONTHLY,2025-01-01
561,NECOA_ROBI,70000A,SELF_CARE,47.00,USD,N,MONTHLY,2025-01-01
562,NECOA_ROBI,N0000A,HOME_CARE,99.00,USD,N,MONTHLY,2025-01-01
563,NECOA_ROBI,N3000A,HOME_CARE,75.00,USD,N,MONTHLY,2025-01-01
564,NECOA_ROBI,N3N00A,HOME_CARE,75.00,USD,N,MONTHLY,2025-01-01
565,NECOA_ROBI,N3200A,HOME_CARE,59.00,USD,N,MONTHLY,2025-01-01
566,NECOA_ROBI,N32N0A,HOME_CARE,59.00,USD,N,MONTHLY,2025-01-01
567,NECOA_ROBI,N5000A,HOME_CARE,63.00,USD,N,MONTHLY,2025-01-01
568,NECOA_ROBI,N5N00A,HOME_CARE,63.00,USD,N,MONTHLY,2025-01-01
569,NECOA_ROBI,30000A,HOME_CARE,75.00,USD,N,MONTHLY,2025-01-01
570,NECOA_ROBI,3N000A,HOME_CARE,75.00,USD,N,MONTHLY,2025-01-01
571,NECOA_ROBI,32000A,HOME_CARE,59.00,USD,N,MONTHLY,2025-01-01
572,NECOA_ROBI,32N00A,HOME_CARE,59.00,USD,N,MONTHLY,2025-01-01
573,NECOA_ROBI,32200A,HOME_CARE,51.00,USD,N,MONTHLY,2025-01-01
574,NECOA_ROBI,34000A,HOME_CARE,51.00,USD,N,MONTHLY,2025-01-01
575,NECOA_ROBI,50000A,HOME_CARE,63.00,USD,N,MONTHLY,2025-01-01
576,NECOA_ROBI,5N000A,HOME_CARE,63.00,USD,N,MONTHLY,2025-01-01
577,NECOA_ROBI,52000A,HOME_CARE,48.00,USD,N,MONTHLY,2025-01-01
