is_active,price,rate,create_time,update_time,entity,field,hash_code,title,value
Y,95.0000,0.0625,2024-12-06 14:21:23.932660 +00:00,2024-12-06 14:21:23.932663 +00:00,CollectOrderItem,order_item_id,630f6018d6b9fb0dccb510016ee40465,State Dallas,0105433700009-0102
Y,0.0000,0.0625,2024-12-06 14:21:23.932995 +00:00,2024-12-06 14:21:23.932996 +00:00,CollectOrderItem,order_item_id,27bb6018e75335fb5d56670a0a5d5f6f,State Dallas,0105433700008-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.934320 +00:00,2024-12-06 14:21:23.934322 +00:00,CollectOrderItem,order_item_id,033033f1240c92700c8d28d0b977e8aa,State Dallas,0105433700007-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.934670 +00:00,2024-12-06 14:21:23.934673 +00:00,CollectOrderItem,order_item_id,8fb430b8311c10c84b4b36a279ee7657,State Dallas,0105433700006-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.934980 +00:00,2024-12-06 14:21:23.934981 +00:00,CollectOrderItem,order_item_id,551ae7fc5862a644921c46cc8bb2ac94,State Dallas,0105433700002-0101
Y,95.0000,0.0625,2024-12-06 14:21:23.935228 +00:00,2024-12-06 14:21:23.935230 +00:00,CollectOrderItem,order_item_id,549160ec714986ba91a8107f0de61acb,State Dallas,0105433700001-0102
Y,0.0000,0.0625,2024-12-06 14:21:23.935461 +00:00,2024-12-06 14:21:23.935463 +00:00,CollectOrderItem,order_item_id,745112d902a88451e619e563276bc758,State Dallas,0105433400060-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.935673 +00:00,2024-12-06 14:21:23.935674 +00:00,CollectOrderItem,order_item_id,689aa381f0d10cb51741317b498b702e,State Dallas,0105433400059-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.935953 +00:00,2024-12-06 14:21:23.935954 +00:00,CollectOrderItem,order_item_id,af8aaeacb07616f6ea637d1be5025207,State Dallas,0105433400058-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.936191 +00:00,2024-12-06 14:21:23.936192 +00:00,CollectOrderItem,order_item_id,7a009faa02bd35c9f997ef33eea07ef0,State Dallas,0105433400057-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.936442 +00:00,2024-12-06 14:21:23.936443 +00:00,CollectOrderItem,order_item_id,9cdc2135be62ca0313ce9f391f9688ff,State Dallas,0105433400056-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.936708 +00:00,2024-12-06 14:21:23.936711 +00:00,CollectOrderItem,order_item_id,77abd17886c38982f9934387deed30be,State Dallas,0105433400055-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.937022 +00:00,2024-12-06 14:21:23.937023 +00:00,CollectOrderItem,order_item_id,dd395008415f6e5b6ee480a0bd0a78e3,State Dallas,0105433400054-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.937279 +00:00,2024-12-06 14:21:23.937280 +00:00,CollectOrderItem,order_item_id,037e3e22116af83b2b362dffe3cfe2fb,State Dallas,0105433400053-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.937489 +00:00,2024-12-06 14:21:23.937490 +00:00,CollectOrderItem,order_item_id,297e7425fda1bd6732fb8df9d9d1223a,State Dallas,0105433400052-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.937751 +00:00,2024-12-06 14:21:23.937752 +00:00,CollectOrderItem,order_item_id,adf78d0400417a96d21f6863c2319188,State Dallas,0105433400051-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.937999 +00:00,2024-12-06 14:21:23.938001 +00:00,CollectOrderItem,order_item_id,c9876c48a59519fd1a3fea25ac851918,State Dallas,0105433400050-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.938227 +00:00,2024-12-06 14:21:23.938228 +00:00,CollectOrderItem,order_item_id,e31a6c63016887596b59c0328a72407c,State Dallas,0105433400049-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.938429 +00:00,2024-12-06 14:21:23.938430 +00:00,CollectOrderItem,order_item_id,99bea5d555a77e4e09e6ed024949609c,State Dallas,0105433400048-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.938656 +00:00,2024-12-06 14:21:23.938658 +00:00,CollectOrderItem,order_item_id,fd2a1fb178a0314b2777cb2b4e855493,State Dallas,0105433400047-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.938895 +00:00,2024-12-06 14:21:23.938896 +00:00,CollectOrderItem,order_item_id,f7a1cc2cc0e4e21fa1fcf116d9ff83e8,State Dallas,0105433400046-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.939127 +00:00,2024-12-06 14:21:23.939128 +00:00,CollectOrderItem,order_item_id,e9481491370f01d27f0de5f409573595,State Dallas,0105433400045-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.939338 +00:00,2024-12-06 14:21:23.939339 +00:00,CollectOrderItem,order_item_id,958f3480b4d77c387e75a0ac711376e9,State Dallas,0105433400044-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.939578 +00:00,2024-12-06 14:21:23.939580 +00:00,CollectOrderItem,order_item_id,68a1d77610fc2832bdac4717a0bf57d6,State Dallas,0105433400043-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.939818 +00:00,2024-12-06 14:21:23.939819 +00:00,CollectOrderItem,order_item_id,43cad37e083ed6af0f073fee78fe2acd,State Dallas,0105433400042-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.940050 +00:00,2024-12-06 14:21:23.940052 +00:00,CollectOrderItem,order_item_id,d36c76dcb03e8e90d386c481ad9361b3,State Dallas,0105433400041-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.940276 +00:00,2024-12-06 14:21:23.940278 +00:00,CollectOrderItem,order_item_id,538648cdde61bc96dd5367bd053a15aa,State Dallas,0105433400040-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.940530 +00:00,2024-12-06 14:21:23.940532 +00:00,CollectOrderItem,order_item_id,32b85b1a38bf8989575bb27e8de14b97,State Dallas,0105433400039-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.940804 +00:00,2024-12-06 14:21:23.940806 +00:00,CollectOrderItem,order_item_id,870adaccae6852278da0a7f0f6e1cdae,State Dallas,0105433400038-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.941063 +00:00,2024-12-06 14:21:23.941064 +00:00,CollectOrderItem,order_item_id,9cfca5e0f4338698163d705143176987,State Dallas,0105433400037-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.941294 +00:00,2024-12-06 14:21:23.941295 +00:00,CollectOrderItem,order_item_id,4f11eecb60a9e92992372fbf701315ea,State Dallas,0105433400033-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.941540 +00:00,2024-12-06 14:21:23.941541 +00:00,CollectOrderItem,order_item_id,30bb6baf46f9644abd720a71906920a3,State Dallas,0105433400032-0101
Y,84.3750,0.0625,2024-12-06 14:21:23.941778 +00:00,2024-12-06 14:21:23.941780 +00:00,CollectOrderItem,order_item_id,c9b8eef7a473e0713a85ff8eb24efadb,State Dallas,0105433400031-0202
Y,84.3750,0.0625,2024-12-06 14:21:23.941985 +00:00,2024-12-06 14:21:23.941986 +00:00,CollectOrderItem,order_item_id,a5fd764007b4983770f6605319b44edd,State Dallas,0105433400031-0102
Y,84.3750,0.0625,2024-12-06 14:21:23.942200 +00:00,2024-12-06 14:21:23.942201 +00:00,CollectOrderItem,order_item_id,b1fdee518cd5a0c7d5de1b88b4080689,State Dallas,0105433400030-0102
Y,0.0000,0.0625,2024-12-06 14:21:23.942398 +00:00,2024-12-06 14:21:23.942399 +00:00,CollectOrderItem,order_item_id,0c69c2e50f0af1b9d39cfbb1d5dbf439,State Dallas,0105433400029-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.942603 +00:00,2024-12-06 14:21:23.942604 +00:00,CollectOrderItem,order_item_id,687486a803049f4a2165c1ee465857e7,State Dallas,0105433400023-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.942804 +00:00,2024-12-06 14:21:23.942805 +00:00,CollectOrderItem,order_item_id,4c21e64e7a6dc4f0cc3e1d1231c7f982,State Dallas,0105433400020-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.942976 +00:00,2024-12-06 14:21:23.942977 +00:00,CollectOrderItem,order_item_id,093a089fbc0c8a79c345d632f5dd6c6f,State Dallas,0105433400018-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.943163 +00:00,2024-12-06 14:21:23.943164 +00:00,CollectOrderItem,order_item_id,890420345ea7865433b34dc70da13d25,State Dallas,0105433400010-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.943348 +00:00,2024-12-06 14:21:23.943349 +00:00,CollectOrderItem,order_item_id,85252fee6f2fcb5280ceec9b12c945be,State Dallas,0105433400009-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.943555 +00:00,2024-12-06 14:21:23.943556 +00:00,CollectOrderItem,order_item_id,4da59d40eb486855cab875e93539749b,State Dallas,0105433400008-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.944547 +00:00,2024-12-06 14:21:23.944550 +00:00,CollectOrderItem,order_item_id,89b0d7ce01ad6c48c592fe43d22d0c12,State Dallas,0105433400007-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.945806 +00:00,2024-12-06 14:21:23.945808 +00:00,CollectOrderItem,order_item_id,d546d5fee1006a99d4d253ae7ab488d4,State Dallas,0105433400007-0201
Y,0.0000,0.0625,2024-12-06 14:21:23.946062 +00:00,2024-12-06 14:21:23.946063 +00:00,CollectOrderItem,order_item_id,274a7f2bb31eb783370ae8a950738979,State Dallas,0105433400006-0101
Y,84.3750,0.0625,2024-12-06 14:21:23.946295 +00:00,2024-12-06 14:21:23.946299 +00:00,CollectOrderItem,order_item_id,f7ef7e42228a5110793bdd42349ea20c,State Dallas,0105433400002-0402
Y,84.3750,0.0625,2024-12-06 14:21:23.946557 +00:00,2024-12-06 14:21:23.946558 +00:00,CollectOrderItem,order_item_id,06c2b49bbbd0cde7478ad644dcb1e8e1,State Dallas,0105433400002-0502
Y,84.3750,0.0625,2024-12-06 14:21:23.946864 +00:00,2024-12-06 14:21:23.946865 +00:00,CollectOrderItem,order_item_id,c3477c361d08be378379d1c4de34d069,State Dallas,0105433400002-0102
Y,84.3750,0.0625,2024-12-06 14:21:23.947084 +00:00,2024-12-06 14:21:23.947085 +00:00,CollectOrderItem,order_item_id,85b6b3beb279915999c281e3fd30c4a3,State Dallas,0105433400002-0202
Y,84.3750,0.0625,2024-12-06 14:21:23.947296 +00:00,2024-12-06 14:21:23.947297 +00:00,CollectOrderItem,order_item_id,1060d2eddaee4657a8f8c88840cae73e,State Dallas,0105433400002-0302
Y,84.3750,0.0625,2024-12-06 14:21:23.947507 +00:00,2024-12-06 14:21:23.947508 +00:00,CollectOrderItem,order_item_id,e4f901459e2aeaab55fe9f9aab7c78fb,State Dallas,0105433400001-0102
Y,126.8750,0.0625,2024-12-06 14:21:23.947715 +00:00,2024-12-06 14:21:23.947716 +00:00,CollectOrderItem,order_item_id,5746c0ec1a973151e5e65793040c7992,State Dallas,0105433300177-0102
Y,84.3750,0.0625,2024-12-06 14:21:23.947931 +00:00,2024-12-06 14:21:23.947932 +00:00,CollectOrderItem,order_item_id,fb4325f15de3f959110d9daa2dad427d,State Dallas,0105433300177-0202
Y,84.3750,0.0625,2024-12-06 14:21:23.948145 +00:00,2024-12-06 14:21:23.948147 +00:00,CollectOrderItem,order_item_id,f8d4b2ed212d4aed98c2215be623af19,State Dallas,0105433300177-0302
Y,84.3750,0.0625,2024-12-06 14:21:23.948427 +00:00,2024-12-06 14:21:23.948429 +00:00,CollectOrderItem,order_item_id,3667f9105952a3687b2819f4447d1a85,State Dallas,0105433300177-0402
Y,0.0000,0.0625,2024-12-06 14:21:23.948703 +00:00,2024-12-06 14:21:23.948705 +00:00,CollectOrderItem,order_item_id,759507cf32973164c34f8a2c5c85651e,State Dallas,0105433300176-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.949015 +00:00,2024-12-06 14:21:23.949017 +00:00,CollectOrderItem,order_item_id,4d554e921af67b1052e52c3f68e4c7a3,State Dallas,0105433300176-0201
Y,0.0000,0.0625,2024-12-06 14:21:23.949286 +00:00,2024-12-06 14:21:23.949287 +00:00,CollectOrderItem,order_item_id,04641e87fbc44d22238cf83230120ff0,State Dallas,0105433300176-0301
Y,0.0000,0.0625,2024-12-06 14:21:23.949502 +00:00,2024-12-06 14:21:23.949503 +00:00,CollectOrderItem,order_item_id,9bcb948838da36c14470448e5d8ef344,State Dallas,0105433300175-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.949785 +00:00,2024-12-06 14:21:23.949788 +00:00,CollectOrderItem,order_item_id,d0ae40df1d9919a8e90a648f8e7b7547,State Dallas,0105433300175-0201
Y,0.0000,0.0625,2024-12-06 14:21:23.950068 +00:00,2024-12-06 14:21:23.950070 +00:00,CollectOrderItem,order_item_id,cb172ae6c27f464183abdac492cb59c8,State Dallas,0105433300175-0301
Y,0.0000,0.0625,2024-12-06 14:21:23.950359 +00:00,2024-12-06 14:21:23.950361 +00:00,CollectOrderItem,order_item_id,6173bcea3abfdc95c25d3fdcfa483a52,State Dallas,0105433300171-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.950620 +00:00,2024-12-06 14:21:23.950622 +00:00,CollectOrderItem,order_item_id,982188059b176a7471e9ed38c2dcfe58,State Dallas,0105433300170-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.950885 +00:00,2024-12-06 14:21:23.950886 +00:00,CollectOrderItem,order_item_id,c222b70f0e1e40d545b39165f54e5fdb,State Dallas,0105433300169-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.951117 +00:00,2024-12-06 14:21:23.951118 +00:00,CollectOrderItem,order_item_id,4e40860d2459c9ecae889c2d1fb95e92,State Dallas,0105433300168-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.951331 +00:00,2024-12-06 14:21:23.951332 +00:00,CollectOrderItem,order_item_id,a89092ae59e171db1bc2e223e619c2a2,State Dallas,0105433300167-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.951554 +00:00,2024-12-06 14:21:23.951555 +00:00,CollectOrderItem,order_item_id,f3ff6c75a3163716b952548ee93860b9,State Dallas,0105433300166-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.951847 +00:00,2024-12-06 14:21:23.951848 +00:00,CollectOrderItem,order_item_id,a0f90b2efc2d5ec7e36250eda598e982,State Dallas,0105433300165-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.952083 +00:00,2024-12-06 14:21:23.952084 +00:00,CollectOrderItem,order_item_id,3bc229423511396e2caee1aa9de7c113,State Dallas,0105433300164-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.952322 +00:00,2024-12-06 14:21:23.952324 +00:00,CollectOrderItem,order_item_id,059b648ca30a8d45c2b7093f041c95ce,State Dallas,0105433300163-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.952582 +00:00,2024-12-06 14:21:23.952585 +00:00,CollectOrderItem,order_item_id,bbc0dac291662360ac5926f1fec5f480,State Dallas,0105433300162-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.953011 +00:00,2024-12-06 14:21:23.953013 +00:00,CollectOrderItem,order_item_id,5c2d0f86eb8d32b3cc725957d564f6b3,State Dallas,0105433300161-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.953346 +00:00,2024-12-06 14:21:23.953348 +00:00,CollectOrderItem,order_item_id,431b1ceaf4f18416137d5fc6ce25e5a4,State Dallas,0105433300160-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.953658 +00:00,2024-12-06 14:21:23.953660 +00:00,CollectOrderItem,order_item_id,618aba3a180649a688129266af4a6f56,State Dallas,0105433300159-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.953946 +00:00,2024-12-06 14:21:23.953948 +00:00,CollectOrderItem,order_item_id,a21434a6fb300f7a031e1a8e45b27880,State Dallas,0105433300158-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.954197 +00:00,2024-12-06 14:21:23.954198 +00:00,CollectOrderItem,order_item_id,a6f1029e7cb317db5c7cf063642a26fc,State Dallas,0105433300157-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.954424 +00:00,2024-12-06 14:21:23.954425 +00:00,CollectOrderItem,order_item_id,1c24849da304b58a530d376185c18bb7,State Dallas,0105433300156-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.954628 +00:00,2024-12-06 14:21:23.954630 +00:00,CollectOrderItem,order_item_id,02e1bff9aac1b755e3b69f03ca8232a5,State Dallas,0105433300155-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.954850 +00:00,2024-12-06 14:21:23.954851 +00:00,CollectOrderItem,order_item_id,4d5196f42697b229f9396ef80140efb6,State Dallas,0105433300154-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.955047 +00:00,2024-12-06 14:21:23.955048 +00:00,CollectOrderItem,order_item_id,986643c1bb8f38fe5929da2bd398d537,State Dallas,0105433300153-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.955268 +00:00,2024-12-06 14:21:23.955269 +00:00,CollectOrderItem,order_item_id,1aa4bcb79d8ab41b80acbc88c615b6de,State Dallas,0105433300152-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.955522 +00:00,2024-12-06 14:21:23.955523 +00:00,CollectOrderItem,order_item_id,a17aac6078fa5098248bd6b35951de93,State Dallas,0105433300151-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.955766 +00:00,2024-12-06 14:21:23.955767 +00:00,CollectOrderItem,order_item_id,fcb520f16db76679b516fc6bd3946355,State Dallas,0105433300150-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.956045 +00:00,2024-12-06 14:21:23.956046 +00:00,CollectOrderItem,order_item_id,cfe736984acf1eb4ad9aa9e075226afc,State Dallas,0105433300149-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.956293 +00:00,2024-12-06 14:21:23.956294 +00:00,CollectOrderItem,order_item_id,713a112417d82c1f37ae60a5a4171974,State Dallas,0105433300148-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.956574 +00:00,2024-12-06 14:21:23.956576 +00:00,CollectOrderItem,order_item_id,962d1bf952a138e75037b3425d495fac,State Dallas,0105433300147-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.957041 +00:00,2024-12-06 14:21:23.957042 +00:00,CollectOrderItem,order_item_id,f976e66006b6e04ac9b197efa2260e0c,State Dallas,0105433300146-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.957343 +00:00,2024-12-06 14:21:23.957345 +00:00,CollectOrderItem,order_item_id,e1ee1233416f90e4210b894aeb4335f1,State Dallas,0105433300145-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.957628 +00:00,2024-12-06 14:21:23.957631 +00:00,CollectOrderItem,order_item_id,6db3a64c44592c40b97d07124402f31a,State Dallas,0105433300144-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.957917 +00:00,2024-12-06 14:21:23.957918 +00:00,CollectOrderItem,order_item_id,6ba78e3ff7516a8ee2a73fa684996f80,State Dallas,0105433300143-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.958200 +00:00,2024-12-06 14:21:23.958202 +00:00,CollectOrderItem,order_item_id,74ceadcba192a4623c7e74ee9806368d,State Dallas,0105433300142-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.958436 +00:00,2024-12-06 14:21:23.958437 +00:00,CollectOrderItem,order_item_id,9adc5e7b71ffb645ed6e2760b0cdf503,State Dallas,0105433300141-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.958726 +00:00,2024-12-06 14:21:23.958727 +00:00,CollectOrderItem,order_item_id,9d8678c49bbb91a08bfc139edd60f842,State Dallas,0105433300140-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.958985 +00:00,2024-12-06 14:21:23.958987 +00:00,CollectOrderItem,order_item_id,5af4a7903830011775c7b5f1be971302,State Dallas,0105433300139-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.960154 +00:00,2024-12-06 14:21:23.960156 +00:00,CollectOrderItem,order_item_id,53ac1e1ce9f2d895bbb2c7d3dabf5f84,State Dallas,0105433300138-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.960399 +00:00,2024-12-06 14:21:23.960401 +00:00,CollectOrderItem,order_item_id,8fed04db971aea54edf73382a7d5e60d,State Dallas,0105433300137-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.960651 +00:00,2024-12-06 14:21:23.960652 +00:00,CollectOrderItem,order_item_id,caca5bf01a15189c32663bb9042b5f5a,State Dallas,0105433300136-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.960977 +00:00,2024-12-06 14:21:23.960979 +00:00,CollectOrderItem,order_item_id,3590a25a3d8597d7528e2af4b9b7463c,State Dallas,0105433300135-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.961291 +00:00,2024-12-06 14:21:23.961293 +00:00,CollectOrderItem,order_item_id,eae1c13121b25bf2b6b5909ff81916c8,State Dallas,0105433300134-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.961594 +00:00,2024-12-06 14:21:23.961595 +00:00,CollectOrderItem,order_item_id,823c17afcf99f1b399655472245ae382,State Dallas,0105433300133-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.961927 +00:00,2024-12-06 14:21:23.961929 +00:00,CollectOrderItem,order_item_id,f910d228e9760837ebe1b112aca9186c,State Dallas,0105433300132-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.962300 +00:00,2024-12-06 14:21:23.962301 +00:00,CollectOrderItem,order_item_id,bea01360e497585856b09c19f5823443,State Dallas,0105433300131-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.962577 +00:00,2024-12-06 14:21:23.962580 +00:00,CollectOrderItem,order_item_id,b6176c74edd58cb236eb53fbdce7ffc2,State Dallas,0105433300130-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.962927 +00:00,2024-12-06 14:21:23.962928 +00:00,CollectOrderItem,order_item_id,41e562446b5f426822ff65daca05a2e8,State Dallas,0105433300129-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.963191 +00:00,2024-12-06 14:21:23.963193 +00:00,CollectOrderItem,order_item_id,634a2c25350d5c6acffcd67ba2fb7edd,State Dallas,0105433300128-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.963419 +00:00,2024-12-06 14:21:23.963421 +00:00,CollectOrderItem,order_item_id,510501881825c5356006d5877f72f625,State Dallas,0105433300127-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.963669 +00:00,2024-12-06 14:21:23.963670 +00:00,CollectOrderItem,order_item_id,ecbe17b2addbb9cdc08016c3e1eadaf3,State Dallas,0105433300126-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.963926 +00:00,2024-12-06 14:21:23.963928 +00:00,CollectOrderItem,order_item_id,d4ceef9b5d88e2d2409d267174052e01,State Dallas,0105433300125-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.964227 +00:00,2024-12-06 14:21:23.964229 +00:00,CollectOrderItem,order_item_id,b8db7845148956ea522513a4de72e7bc,State Dallas,0105433300124-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.964555 +00:00,2024-12-06 14:21:23.964556 +00:00,CollectOrderItem,order_item_id,bb5a1c6fbeec075ffb01cd046a22defd,State Dallas,0105433300123-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.964934 +00:00,2024-12-06 14:21:23.964964 +00:00,CollectOrderItem,order_item_id,d4868ba688b9384aa51930b9b9b9586a,State Dallas,0105433300122-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.965428 +00:00,2024-12-06 14:21:23.965430 +00:00,CollectOrderItem,order_item_id,7edc65ba8b310cf07d7e52e2f4cbd9de,State Dallas,0105433300121-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.965721 +00:00,2024-12-06 14:21:23.965723 +00:00,CollectOrderItem,order_item_id,b338d6139be1bc1271682b8a170ac2a4,State Dallas,0105433300120-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.965998 +00:00,2024-12-06 14:21:23.966001 +00:00,CollectOrderItem,order_item_id,8452789fca624d31c6c928f796e145b1,State Dallas,0105433300119-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.966350 +00:00,2024-12-06 14:21:23.966351 +00:00,CollectOrderItem,order_item_id,1ebb6c833117abaec9c635b13491144c,State Dallas,0105433300118-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.966605 +00:00,2024-12-06 14:21:23.966607 +00:00,CollectOrderItem,order_item_id,0f1f927685112971f9a62bb9d175b63c,State Dallas,0105433300117-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.966874 +00:00,2024-12-06 14:21:23.966876 +00:00,CollectOrderItem,order_item_id,8d30f1c366d72531c5335795e6f0324f,State Dallas,0105433300116-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.967128 +00:00,2024-12-06 14:21:23.967130 +00:00,CollectOrderItem,order_item_id,fd4da697f33b3ca9c3e024211103d343,State Dallas,0105433300115-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.967424 +00:00,2024-12-06 14:21:23.967426 +00:00,CollectOrderItem,order_item_id,aff458a0a3d84c17fa24435bcb77476e,State Dallas,0105433300114-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.967809 +00:00,2024-12-06 14:21:23.967811 +00:00,CollectOrderItem,order_item_id,5206d7e2d0ede294c09be6046dbf0320,State Dallas,0105433300113-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.968037 +00:00,2024-12-06 14:21:23.968038 +00:00,CollectOrderItem,order_item_id,4905580a29ef6345b0ceb9b2e07ac222,State Dallas,0105433300112-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.968253 +00:00,2024-12-06 14:21:23.968255 +00:00,CollectOrderItem,order_item_id,90208b4207114b7933f4436547a6eb19,State Dallas,0105433300111-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.968470 +00:00,2024-12-06 14:21:23.968471 +00:00,CollectOrderItem,order_item_id,0d83e7ecf333a6b1d9dd7901a2822397,State Dallas,0105433300110-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.968683 +00:00,2024-12-06 14:21:23.968684 +00:00,CollectOrderItem,order_item_id,e18516f0c89f61738f051b5f3e697563,State Dallas,0105433300109-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.968878 +00:00,2024-12-06 14:21:23.968879 +00:00,CollectOrderItem,order_item_id,8ab497745f57a9573ebf4a0d5b44bcbe,State Dallas,0105433300108-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.969084 +00:00,2024-12-06 14:21:23.969085 +00:00,CollectOrderItem,order_item_id,029cfc4efbba6ce7b26f387237bcd584,State Dallas,0105433300107-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.969280 +00:00,2024-12-06 14:21:23.969281 +00:00,CollectOrderItem,order_item_id,8795feb70d89fd8b85b0a14d25b007d3,State Dallas,0105433300106-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.969537 +00:00,2024-12-06 14:21:23.969539 +00:00,CollectOrderItem,order_item_id,59433858220e0a2997b5d86825b1db5c,State Dallas,0105433300105-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.969760 +00:00,2024-12-06 14:21:23.969761 +00:00,CollectOrderItem,order_item_id,48069f4b08fefca8e0534f0005839e33,State Dallas,0105433300104-0101
Y,0.0000,0.0625,2024-12-06 14:21:23.969988 +00:00,2024-12-06 14:21:23.969989 +00:00,CollectOrderItem,order_item_id,adb6d45d8bc647e6aee65d3a41f97f19,State Dallas,0105433300103-0101
