id,material_id,material_model_name_prefix,rental_code,material_care_type,lease_type,commitment_duration,adjusted_commitment_duration,dist_value_m01,dist_value_r01,dist_value_r02,dist_value_r03,dist_value_s01,dist_value_t01,dist_ratio_m01,dist_ratio_r01,dist_ratio_r02,dist_ratio_r03,dist_ratio_s01,dist_ratio_t01,dist_price_m01,dist_price_r01,dist_price_r02,dist_price_r03,dist_price_s01,dist_price_t01,start_date
151,WP_113725,CHP-1200N,52000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,24.67,,,,8.33,33,2024-01-01
152,WP_113725,CHP-1200N,52000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,32.15,,,,10.85,43,2024-01-01
153,WP_113725,CHP-1200N,5N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,25.81,,,,24.19,50,2024-01-01
154,WP_113725,CHP-1200N,5N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,30.97,,,,29.03,60,2024-01-01
155,WP_113725,CHP-1200N,70000A,SELF_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,19.72,,,,23.28,43,2024-01-01
156,WP_113725,CHP-1200N,70000A,HOME_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,24.3,,,,28.7,53,2024-01-01
157,WP_113725,CHP-1200N,N0000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,48,,,,45,93,2024-01-01
158,WP_113725,CHP-1200N,N0000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,53.16,,,,49.84,103,2024-01-01
159,WP_113725,CHP-1200N,N3000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,43.15,,,,21.85,65,2024-01-01
160,WP_113725,CHP-1200N,N3000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,49.79,,,,25.21,75,2024-01-01
161,WP_113725,CHP-1200N,N3200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,34.39,,,,11.61,46,2024-01-01
162,WP_113725,CHP-1200N,N3200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,41.87,,,,14.13,56,2024-01-01
163,WP_113725,CHP-1200N,N32N0A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.74,,,,22.26,46,2024-01-01
164,WP_113725,CHP-1200N,N32N0A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,28.9,,,,27.1,56,2024-01-01
165,WP_113725,CHP-1200N,N3N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,33.55,,,,31.45,65,2024-01-01
166,WP_113725,CHP-1200N,N3N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,38.71,,,,36.29,75,2024-01-01
167,WP_113725,CHP-1200N,N5000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,19.53,,,,16.47,36,2024-01-01
168,WP_113725,CHP-1200N,N5000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.95,,,,21.05,46,2024-01-01
169,WP_113725,CHP-1200N,N5N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,25.81,,,,24.19,50,2024-01-01
170,WP_113725,CHP-1200N,N5N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,30.97,,,,29.03,60,2024-01-01
171,WP_113727,CHPI-1500L,30000A,SELF_CARE,FINANCIAL_LEASE,36,36,1540,,,,324,1864,0.8262,,,,0.1738,1,37.18,,,,7.82,45,2024-01-01
172,WP_113727,CHPI-1500L,30000A,HOME_CARE,FINANCIAL_LEASE,36,36,1540,,,,324,1864,0.8262,,,,0.1738,1,45.44,,,,9.56,55,2024-01-01
173,WP_113727,CHPI-1500L,32000A,SELF_CARE,FINANCIAL_LEASE,24,24,1540,,,,216,1756,0.877,,,,0.123,1,28.06,,,,3.94,32,2024-01-01
174,WP_113727,CHPI-1500L,32000A,HOME_CARE,FINANCIAL_LEASE,24,24,1540,,,,216,1756,0.877,,,,0.123,1,36.83,,,,5.17,42,2024-01-01
175,WP_113727,CHPI-1500L,32200A,SELF_CARE,FINANCIAL_LEASE,24,24,1540,,,,216,1756,0.877,,,,0.123,1,21.93,,,,3.07,25,2024-01-01
176,WP_113727,CHPI-1500L,32200A,HOME_CARE,FINANCIAL_LEASE,24,24,1540,,,,216,1756,0.877,,,,0.123,1,30.7,,,,4.3,35,2024-01-01
177,WP_113727,CHPI-1500L,32N00A,SELF_CARE,OPERATING_LEASE,0,60,1540,,,,600,2140,0.7196,,,,0.2804,1,23.03,,,,8.97,32,2024-01-01
178,WP_113727,CHPI-1500L,32N00A,HOME_CARE,OPERATING_LEASE,0,60,1540,,,,600,2140,0.7196,,,,0.2804,1,30.22,,,,11.78,42,2024-01-01
179,WP_113727,CHPI-1500L,34000A,SELF_CARE,FINANCIAL_LEASE,48,48,1540,,,,432,1972,0.7809,,,,0.2191,1,19.52,,,,5.48,25,2024-01-01
180,WP_113727,CHPI-1500L,34000A,HOME_CARE,FINANCIAL_LEASE,48,48,1540,,,,432,1972,0.7809,,,,0.2191,1,27.33,,,,7.67,35,2024-01-01
181,WP_113727,CHPI-1500L,3N000A,SELF_CARE,OPERATING_LEASE,0,60,1540,,,,600,2140,0.7196,,,,0.2804,1,32.38,,,,12.62,45,2024-01-01
182,WP_113727,CHPI-1500L,3N000A,HOME_CARE,OPERATING_LEASE,0,60,1540,,,,600,2140,0.7196,,,,0.2804,1,39.58,,,,15.42,55,2024-01-01
183,WP_113727,CHPI-1500L,50000A,SELF_CARE,FINANCIAL_LEASE,60,60,1540,,,,540,2080,0.7404,,,,0.2596,1,25.91,,,,9.09,35,2024-01-01
184,WP_113727,CHPI-1500L,50000A,HOME_CARE,FINANCIAL_LEASE,60,60,1540,,,,540,2080,0.7404,,,,0.2596,1,33.32,,,,11.68,45,2024-01-01
185,WP_113727,CHPI-1500L,52000A,SELF_CARE,FINANCIAL_LEASE,24,24,1540,,,,216,1756,0.877,,,,0.123,1,20.17,,,,2.83,23,2024-01-01
186,WP_113727,CHPI-1500L,52000A,HOME_CARE,FINANCIAL_LEASE,24,24,1540,,,,216,1756,0.877,,,,0.123,1,28.94,,,,4.06,33,2024-01-01
187,WP_113727,CHPI-1500L,5N000A,SELF_CARE,OPERATING_LEASE,0,60,1540,,,,600,2140,0.7196,,,,0.2804,1,25.19,,,,9.81,35,2024-01-01
188,WP_113727,CHPI-1500L,5N000A,HOME_CARE,OPERATING_LEASE,0,60,1540,,,,600,2140,0.7196,,,,0.2804,1,32.38,,,,12.62,45,2024-01-01
189,WP_113727,CHPI-1500L,70000A,SELF_CARE,FINANCIAL_LEASE,84,84,1540,,,,756,2296,0.6707,,,,0.3293,1,20.12,,,,9.88,30,2024-01-01
190,WP_113727,CHPI-1500L,70000A,HOME_CARE,FINANCIAL_LEASE,84,84,1540,,,,756,2296,0.6707,,,,0.3293,1,26.83,,,,13.17,40,2024-01-01
191,WP_113727,CHPI-1500L,N0000A,SELF_CARE,OPERATING_LEASE,0,60,1540,,,,600,2140,0.7196,,,,0.2804,1,46.77,,,,18.23,65,2024-01-01
192,WP_113727,CHPI-1500L,N0000A,HOME_CARE,OPERATING_LEASE,0,60,1540,,,,600,2140,0.7196,,,,0.2804,1,53.97,,,,21.03,75,2024-01-01
193,WP_113727,CHPI-1500L,N3000A,SELF_CARE,FINANCIAL_LEASE,36,36,1540,,,,324,1864,0.8262,,,,0.1738,1,37.18,,,,7.82,45,2024-01-01
194,WP_113727,CHPI-1500L,N3000A,HOME_CARE,FINANCIAL_LEASE,36,36,1540,,,,324,1864,0.8262,,,,0.1738,1,45.44,,,,9.56,55,2024-01-01
195,WP_113727,CHPI-1500L,N3200A,SELF_CARE,FINANCIAL_LEASE,24,24,1540,,,,216,1756,0.877,,,,0.123,1,28.06,,,,3.94,32,2024-01-01
196,WP_113727,CHPI-1500L,N3200A,HOME_CARE,FINANCIAL_LEASE,24,24,1540,,,,216,1756,0.877,,,,0.123,1,36.83,,,,5.17,42,2024-01-01
197,WP_113727,CHPI-1500L,N32N0A,SELF_CARE,OPERATING_LEASE,0,60,1540,,,,600,2140,0.7196,,,,0.2804,1,23.03,,,,8.97,32,2024-01-01
198,WP_113727,CHPI-1500L,N32N0A,HOME_CARE,OPERATING_LEASE,0,60,1540,,,,600,2140,0.7196,,,,0.2804,1,30.22,,,,11.78,42,2024-01-01
199,WP_113727,CHPI-1500L,N3N00A,SELF_CARE,OPERATING_LEASE,0,60,1540,,,,600,2140,0.7196,,,,0.2804,1,32.38,,,,12.62,45,2024-01-01
200,WP_113727,CHPI-1500L,N3N00A,HOME_CARE,OPERATING_LEASE,0,60,1540,,,,600,2140,0.7196,,,,0.2804,1,39.58,,,,15.42,55,2024-01-01
201,WP_113727,CHPI-1500L,N5000A,SELF_CARE,FINANCIAL_LEASE,60,60,1540,,,,540,2080,0.7404,,,,0.2596,1,25.91,,,,9.09,35,2024-01-01
202,WP_113727,CHPI-1500L,N5000A,HOME_CARE,FINANCIAL_LEASE,60,60,1540,,,,540,2080,0.7404,,,,0.2596,1,33.32,,,,11.68,45,2024-01-01
203,WP_113727,CHPI-1500L,N5N00A,SELF_CARE,OPERATING_LEASE,0,60,1540,,,,600,2140,0.7196,,,,0.2804,1,25.19,,,,9.81,35,2024-01-01
204,WP_113727,CHPI-1500L,N5N00A,HOME_CARE,OPERATING_LEASE,0,60,1540,,,,600,2140,0.7196,,,,0.2804,1,32.38,,,,12.62,45,2024-01-01
205,WP_113729,CHP-1300L,30000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,29.88,,,,15.12,45,2024-01-01
206,WP_113729,CHP-1300L,30000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,36.51,,,,18.49,55,2024-01-01
207,WP_113729,CHP-1300L,32000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,23.93,,,,8.07,32,2024-01-01
208,WP_113729,CHP-1300L,32000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,31.4,,,,10.6,42,2024-01-01
209,WP_113729,CHP-1300L,32200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,18.69,,,,6.31,25,2024-01-01
210,WP_113729,CHP-1300L,32200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,26.17,,,,8.83,35,2024-01-01
211,WP_113729,CHP-1300L,32N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,16.52,,,,15.48,32,2024-01-01
212,WP_113729,CHP-1300L,32N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,21.68,,,,20.32,42,2024-01-01
213,WP_113729,CHP-1300L,34000A,SELF_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,14.93,,,,10.07,25,2024-01-01
214,WP_113729,CHP-1300L,34000A,HOME_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,20.9,,,,14.1,35,2024-01-01
215,WP_113729,CHP-1300L,3N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
216,WP_113729,CHP-1300L,3N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,28.39,,,,26.61,55,2024-01-01
217,WP_113729,CHP-1300L,50000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,18.98,,,,16.02,35,2024-01-01
218,WP_113729,CHP-1300L,50000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.41,,,,20.59,45,2024-01-01
219,WP_113729,CHP-1300L,52000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,17.2,,,,5.8,23,2024-01-01
220,WP_113729,CHP-1300L,52000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,24.67,,,,8.33,33,2024-01-01
221,WP_113729,CHP-1300L,5N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,18.06,,,,16.94,35,2024-01-01
222,WP_113729,CHP-1300L,5N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
223,WP_113729,CHP-1300L,70000A,SELF_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,13.76,,,,16.24,30,2024-01-01
224,WP_113729,CHP-1300L,70000A,HOME_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,18.34,,,,21.66,40,2024-01-01
225,WP_113729,CHP-1300L,N0000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,33.55,,,,31.45,65,2024-01-01
226,WP_113729,CHP-1300L,N0000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,38.71,,,,36.29,75,2024-01-01
227,WP_113729,CHP-1300L,N3000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,29.88,,,,15.12,45,2024-01-01
228,WP_113729,CHP-1300L,N3000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,36.51,,,,18.49,55,2024-01-01
229,WP_113729,CHP-1300L,N3200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,23.93,,,,8.07,32,2024-01-01
230,WP_113729,CHP-1300L,N3200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,31.4,,,,10.6,42,2024-01-01
231,WP_113729,CHP-1300L,N32N0A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,16.52,,,,15.48,32,2024-01-01
232,WP_113729,CHP-1300L,N32N0A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,21.68,,,,20.32,42,2024-01-01
233,WP_113729,CHP-1300L,N3N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
234,WP_113729,CHP-1300L,N3N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,28.39,,,,26.61,55,2024-01-01
235,WP_113729,CHP-1300L,N5000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,18.98,,,,16.02,35,2024-01-01
236,WP_113729,CHP-1300L,N5000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.41,,,,20.59,45,2024-01-01
237,WP_113729,CHP-1300L,N5N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,18.06,,,,16.94,35,2024-01-01
238,WP_113729,CHP-1300L,N5N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
239,WP_113780,HP-1100R,30000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,29.21,,,,14.79,44,2024-01-01
240,WP_113780,HP-1100R,30000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,35.85,,,,18.15,54,2024-01-01
241,WP_113780,HP-1100R,32000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,23.18,,,,7.82,31,2024-01-01
242,WP_113780,HP-1100R,32000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,30.66,,,,10.34,41,2024-01-01
243,WP_113780,HP-1100R,32200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,18.69,,,,6.31,25,2024-01-01
244,WP_113780,HP-1100R,32200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,26.17,,,,8.83,35,2024-01-01
245,WP_113780,HP-1100R,32N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,16,,,,15,31,2024-01-01
246,WP_113780,HP-1100R,32N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,21.16,,,,19.84,41,2024-01-01
247,WP_113780,HP-1100R,34000A,SELF_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,14.93,,,,10.07,25,2024-01-01
248,WP_113780,HP-1100R,34000A,HOME_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,20.9,,,,14.1,35,2024-01-01
249,WP_113780,HP-1100R,3N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,16,,,,15,31,2024-01-01
250,WP_113780,HP-1100R,3N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,21.16,,,,19.84,41,2024-01-01
251,WP_113780,HP-1100R,50000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,18.98,,,,16.02,35,2024-01-01
252,WP_113780,HP-1100R,50000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.41,,,,20.59,45,2024-01-01
253,WP_113780,HP-1100R,52000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,17.2,,,,5.8,23,2024-01-01
254,WP_113780,HP-1100R,52000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,24.67,,,,8.33,33,2024-01-01
255,WP_113780,HP-1100R,5N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,18.06,,,,16.94,35,2024-01-01
256,WP_113780,HP-1100R,5N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
257,WP_113780,HP-1100R,70000A,SELF_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,13.76,,,,16.24,30,2024-01-01
258,WP_113780,HP-1100R,70000A,HOME_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,18.34,,,,21.66,40,2024-01-01
259,WP_113780,HP-1100R,N0000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,33.03,,,,30.97,64,2024-01-01
260,WP_113780,HP-1100R,N0000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,38.19,,,,35.81,74,2024-01-01
261,WP_113780,HP-1100R,N3000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,29.21,,,,14.79,44,2024-01-01
262,WP_113780,HP-1100R,N3000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,35.85,,,,18.15,54,2024-01-01
263,WP_113780,HP-1100R,N3200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,23.18,,,,7.82,31,2024-01-01
264,WP_113780,HP-1100R,N3200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,30.66,,,,10.34,41,2024-01-01
265,WP_113780,HP-1100R,N32N0A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,16,,,,15,31,2024-01-01
266,WP_113780,HP-1100R,N32N0A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,21.16,,,,19.84,41,2024-01-01
267,WP_113780,HP-1100R,N3N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,16,,,,15,31,2024-01-01
268,WP_113780,HP-1100R,N3N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,21.16,,,,19.84,41,2024-01-01
269,WP_113780,HP-1100R,N5000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,18.98,,,,16.02,35,2024-01-01
270,WP_113780,HP-1100R,N5000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.41,,,,20.59,45,2024-01-01
271,WP_113780,HP-1100R,N5N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,18.06,,,,16.94,35,2024-01-01
272,WP_113780,HP-1100R,N5N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
273,WP_113781,CHP-1100R,30000A,SELF_CARE,FINANCIAL_LEASE,36,36,1340,,,,324,1664,0.8053,,,,0.1947,1,44.29,,,,10.71,55,2024-01-01
274,WP_113781,CHP-1100R,30000A,HOME_CARE,FINANCIAL_LEASE,36,36,1340,,,,324,1664,0.8053,,,,0.1947,1,52.34,,,,12.66,65,2024-01-01
275,WP_113781,CHP-1100R,32000A,SELF_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,33.59,,,,5.41,39,2024-01-01
276,WP_113781,CHP-1100R,32000A,HOME_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,42.2,,,,6.8,49,2024-01-01
277,WP_113781,CHP-1100R,32200A,SELF_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,26.7,,,,4.3,31,2024-01-01
278,WP_113781,CHP-1100R,32200A,HOME_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,35.31,,,,5.69,41,2024-01-01
279,WP_113781,CHP-1100R,32N00A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,26.94,,,,12.06,39,2024-01-01
280,WP_113781,CHP-1100R,32N00A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,33.84,,,,15.16,49,2024-01-01
281,WP_113781,CHP-1100R,34000A,SELF_CARE,FINANCIAL_LEASE,48,48,1340,,,,432,1772,0.7562,,,,0.2438,1,23.44,,,,7.56,31,2024-01-01
282,WP_113781,CHP-1100R,34000A,HOME_CARE,FINANCIAL_LEASE,48,48,1340,,,,432,1772,0.7562,,,,0.2438,1,31,,,,10,41,2024-01-01
283,WP_113781,CHP-1100R,3N000A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,37.99,,,,17.01,55,2024-01-01
284,WP_113781,CHP-1100R,3N000A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,44.9,,,,20.1,65,2024-01-01
285,WP_113781,CHP-1100R,50000A,SELF_CARE,FINANCIAL_LEASE,60,60,1340,,,,540,1880,0.7128,,,,0.2872,1,30.65,,,,12.35,43,2024-01-01
286,WP_113781,CHP-1100R,50000A,HOME_CARE,FINANCIAL_LEASE,60,60,1340,,,,540,1880,0.7128,,,,0.2872,1,37.78,,,,15.22,53,2024-01-01
287,WP_113781,CHP-1100R,52000A,SELF_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,24.11,,,,3.89,28,2024-01-01
288,WP_113781,CHP-1100R,52000A,HOME_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,32.73,,,,5.27,38,2024-01-01
289,WP_113781,CHP-1100R,5N000A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,29.7,,,,13.3,43,2024-01-01
290,WP_113781,CHP-1100R,5N000A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,36.61,,,,16.39,53,2024-01-01
291,WP_113781,CHP-1100R,70000A,SELF_CARE,FINANCIAL_LEASE,84,84,1340,,,,756,2096,0.6393,,,,0.3607,1,23.65,,,,13.35,37,2024-01-01
292,WP_113781,CHP-1100R,70000A,HOME_CARE,FINANCIAL_LEASE,84,84,1340,,,,756,2096,0.6393,,,,0.3607,1,30.05,,,,16.95,47,2024-01-01
293,WP_113781,CHP-1100R,N0000A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,54.57,,,,24.43,79,2024-01-01
294,WP_113781,CHP-1100R,N0000A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,61.47,,,,27.53,89,2024-01-01
295,WP_113781,CHP-1100R,N3000A,SELF_CARE,FINANCIAL_LEASE,36,36,1340,,,,324,1664,0.8053,,,,0.1947,1,44.29,,,,10.71,55,2024-01-01
296,WP_113781,CHP-1100R,N3000A,HOME_CARE,FINANCIAL_LEASE,36,36,1340,,,,324,1664,0.8053,,,,0.1947,1,52.34,,,,12.66,65,2024-01-01
297,WP_113781,CHP-1100R,N3200A,SELF_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,33.59,,,,5.41,39,2024-01-01
298,WP_113781,CHP-1100R,N3200A,HOME_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,42.2,,,,6.8,49,2024-01-01
299,WP_113781,CHP-1100R,N32N0A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,26.94,,,,12.06,39,2024-01-01
300,WP_113781,CHP-1100R,N32N0A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,33.84,,,,15.16,49,2024-01-01
301,WP_113781,CHP-1100R,N3N00A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,37.99,,,,17.01,55,2024-01-01
302,WP_113781,CHP-1100R,N3N00A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,44.9,,,,20.1,65,2024-01-01
303,WP_113781,CHP-1100R,N5000A,SELF_CARE,FINANCIAL_LEASE,60,60,1340,,,,540,1880,0.7128,,,,0.2872,1,30.65,,,,12.35,43,2024-01-01
