id,charge_id,invoice_id,create_time,update_time
f019ea177378,0105429700026-0101-30000A-02,0105429700026-0101-30000A-2024-12,2025-01-02 04:28:35.998848,2025-01-02 04:28:35.998848
af1e33d98f02,0105429700027-0101-N0000A-01,0105429700027-0101-N0000A-2024-12,2025-01-02 04:28:36.005317,2025-01-02 04:28:36.005317
511c16a8aca1,0105429700027-0101-N0000A-02,0105429700027-0101-N0000A-2024-12,2025-01-02 04:28:36.006530,2025-01-02 04:28:36.006530
58897af54b36,0105429700028-0101-30000A-01,0105429700028-0101-30000A-2024-12,2025-01-02 04:28:36.013055,2025-01-02 04:28:36.013055
5ea514a98a50,0105429700028-0101-30000A-02,0105429700028-0101-30000A-2024-12,2025-01-02 04:28:36.014289,2025-01-02 04:28:36.014289
2d5d1f7792fc,0105429700029-0101-N0000A-01,0105429700029-0101-N0000A-2024-12,2025-01-02 04:28:36.020884,2025-01-02 04:28:36.020884
d0bb12dbc533,0105429700029-0101-N0000A-02,0105429700029-0101-N0000A-2024-12,2025-01-02 04:28:36.022072,2025-01-02 04:28:36.022072
ee66ca014a4f,0105429700030-0101-N0000A-01,0105429700030-0101-N0000A-2024-12,2025-01-02 04:28:36.028646,2025-01-02 04:28:36.028646
2acd587fe30e,0105429700030-0101-N0000A-02,0105429700030-0101-N0000A-2024-12,2025-01-02 04:28:36.029901,2025-01-02 04:28:36.029901
4aabea8a5218,0105429700032-0101-30000A-01,0105429700032-0101-30000A-2024-12,2025-01-02 04:28:36.036334,2025-01-02 04:28:36.036334
70562cf5f891,0105429700032-0101-30000A-02,0105429700032-0101-30000A-2024-12,2025-01-02 04:28:36.037524,2025-01-02 04:28:36.037524
3a2c04e94de7,0105429700033-0101-30000A-01,0105429700033-0101-30000A-2024-12,2025-01-02 04:28:36.044036,2025-01-02 04:28:36.044036
322e08669614,0105429700033-0101-30000A-02,0105429700033-0101-30000A-2024-12,2025-01-02 04:28:36.045240,2025-01-02 04:28:36.045240
357aeb0f9e0e,0105429700055-0101-50000A-01,0105429700055-0101-50000A-2024-12,2025-01-02 04:28:36.062666,2025-01-02 04:28:36.062666
866d9f81bf9e,0105429800006-0101-50000A-01,0105429800006-0101-50000A-2024-12,2025-01-02 04:28:36.070297,2025-01-02 04:28:36.070297
7dc249e7e4a3,0105429800006-0101-50000A-02,0105429800006-0101-50000A-2024-12,2025-01-02 04:28:36.071655,2025-01-02 04:28:36.071655
15ca808467d7,0105429800015-0101-50000A-01,0105429800015-0101-50000A-2024-12,2025-01-02 04:28:36.080053,2025-01-02 04:28:36.080053
a51b3d17457d,0105429800015-0101-50000A-02,0105429800015-0101-50000A-2024-12,2025-01-02 04:28:36.081297,2025-01-02 04:28:36.081297
91a275b77fff,0105429800016-0101-N0000A-01,0105429800016-0101-N0000A-2024-12,2025-01-02 04:28:36.087930,2025-01-02 04:28:36.087930
a84cc3ccdfa4,0105429800016-0101-N0000A-02,0105429800016-0101-N0000A-2024-12,2025-01-02 04:28:36.089153,2025-01-02 04:28:36.089153
865a2a413f8f,0105429800020-0101-50000A-01,0105429800020-0101-50000A-2024-12,2025-01-02 04:28:36.096354,2025-01-02 04:28:36.096354
15ced09df87b,0105429800020-0101-50000A-02,0105429800020-0101-50000A-2024-12,2025-01-02 04:28:36.097968,2025-01-02 04:28:36.097968
210c9cd2e57e,0105429800023-0101-30000A-01,0105429800023-0101-30000A-2024-12,2025-01-02 04:28:36.112360,2025-01-02 04:28:36.112360
b14af435f17c,0105429800023-0101-30000A-02,0105429800023-0101-30000A-2024-12,2025-01-02 04:28:36.113776,2025-01-02 04:28:36.113776
ad06aa368442,0105429800024-0101-70000A-01,0105429800024-0101-70000A-2024-12,2025-01-02 04:28:36.121119,2025-01-02 04:28:36.121119
4572a6df20ca,0105429800024-0101-70000A-02,0105429800024-0101-70000A-2024-12,2025-01-02 04:28:36.122411,2025-01-02 04:28:36.122411
c2debd6a2771,0105429800027-0101-N0000A-01,0105429800027-0101-N0000A-2024-12,2025-01-02 04:28:36.129375,2025-01-02 04:28:36.129375
a02186043738,0105429800027-0101-N0000A-02,0105429800027-0101-N0000A-2024-12,2025-01-02 04:28:36.130673,2025-01-02 04:28:36.130673
f29c492bd275,0105429800028-0101-N0000A-01,0105429800028-0101-N0000A-2024-12,2025-01-02 04:28:36.137386,2025-01-02 04:28:36.137386
81a215a496f5,0105429800028-0101-N0000A-02,0105429800028-0101-N0000A-2024-12,2025-01-02 04:28:36.138617,2025-01-02 04:28:36.138617
8aefe605cb64,0105429800029-0101-50000A-01,0105429800029-0101-50000A-2024-12,2025-01-02 04:28:36.145543,2025-01-02 04:28:36.145543
8e0a74f9e0b5,0105429800029-0101-50000A-02,0105429800029-0101-50000A-2024-12,2025-01-02 04:28:36.146797,2025-01-02 04:28:36.146797
7252aad3744f,0105429800033-0101-50000A-01,0105429800033-0101-50000A-2024-12,2025-01-02 04:28:36.153352,2025-01-02 04:28:36.153352
2f5190ab7b2d,0105429800033-0101-50000A-02,0105429800033-0101-50000A-2024-12,2025-01-02 04:28:36.154643,2025-01-02 04:28:36.154643
7b99b1a974f3,0105429800036-0101-30000A-01,0105429800036-0101-30000A-2024-12,2025-01-02 04:28:36.161289,2025-01-02 04:28:36.161289
819e98ed73a0,0105429800036-0101-30000A-02,0105429800036-0101-30000A-2024-12,2025-01-02 04:28:36.162564,2025-01-02 04:28:36.162564
35ae10fb6599,0105429800037-0101-70000A-01,0105429800037-0101-70000A-2024-12,2025-01-02 04:28:36.169628,2025-01-02 04:28:36.169628
dfc6727d5b0b,0105429800037-0101-70000A-02,0105429800037-0101-70000A-2024-12,2025-01-02 04:28:36.170862,2025-01-02 04:28:36.170862
98a16a0cfbad,0105429800038-0101-30000A-01,0105429800038-0101-30000A-2024-12,2025-01-02 04:28:36.177283,2025-01-02 04:28:36.177283
2b2de0e32c24,0105429800038-0101-30000A-02,0105429800038-0101-30000A-2024-12,2025-01-02 04:28:36.178668,2025-01-02 04:28:36.178668
72a34325fdf2,0105429800039-0101-N0000A-01,0105429800039-0101-N0000A-2024-12,2025-01-02 04:28:36.185327,2025-01-02 04:28:36.185327
8c4ffdf6b04d,0105429800039-0101-N0000A-02,0105429800039-0101-N0000A-2024-12,2025-01-02 04:28:36.186576,2025-01-02 04:28:36.186576
588c12920062,0105429800040-0101-N0000A-01,0105429800040-0101-N0000A-2024-12,2025-01-02 04:28:36.193257,2025-01-02 04:28:36.193257
17a06597e654,0105429800040-0101-N0000A-02,0105429800040-0101-N0000A-2024-12,2025-01-02 04:28:36.194787,2025-01-02 04:28:36.194787
fa41d530c3e5,0105429800041-0101-50000A-01,0105429800041-0101-50000A-2024-12,2025-01-02 04:28:36.201163,2025-01-02 04:28:36.201163
2faf45dc6ffc,0105429800041-0101-50000A-02,0105429800041-0101-50000A-2024-12,2025-01-02 04:28:36.202368,2025-01-02 04:28:36.202368
6d83f419758b,0105429800042-0101-30000A-01,0105429800042-0101-30000A-2024-12,2025-01-02 04:28:36.210298,2025-01-02 04:28:36.210298
8eec929ce206,0105429800042-0101-30000A-02,0105429800042-0101-30000A-2024-12,2025-01-02 04:28:36.211571,2025-01-02 04:28:36.211571
5c50e1f039ec,0105429800043-0101-30000A-01,0105429800043-0101-30000A-2024-12,2025-01-02 04:28:36.218060,2025-01-02 04:28:36.218060
ae4fb5bc3b24,0105429800043-0101-30000A-02,0105429800043-0101-30000A-2024-12,2025-01-02 04:28:36.219243,2025-01-02 04:28:36.219243
f8e2a74f1473,0105429800044-0101-70000A-01,0105429800044-0101-70000A-2024-12,2025-01-02 04:28:36.228433,2025-01-02 04:28:36.228433
0d5ef8a3fe6b,0105429800044-0101-70000A-02,0105429800044-0101-70000A-2024-12,2025-01-02 04:28:36.229784,2025-01-02 04:28:36.229784
ab618a920e45,0105429800046-0101-30000A-01,0105429800046-0101-30000A-2024-12,2025-01-02 04:28:36.236825,2025-01-02 04:28:36.236825
aabd855378df,0105429800046-0101-30000A-02,0105429800046-0101-30000A-2024-12,2025-01-02 04:28:36.238090,2025-01-02 04:28:36.238090
821be8da374a,0105429800047-0101-70000A-01,0105429800047-0101-70000A-2024-12,2025-01-02 04:28:36.245673,2025-01-02 04:28:36.245673
637c6acbc4c4,0105429800047-0101-70000A-02,0105429800047-0101-70000A-2024-12,2025-01-02 04:28:36.247053,2025-01-02 04:28:36.247053
e5115efebe4e,0105429800048-0101-50000A-01,0105429800048-0101-50000A-2024-12,2025-01-02 04:28:36.255368,2025-01-02 04:28:36.255368
e683aaf5d9da,0105429800048-0101-50000A-02,0105429800048-0101-50000A-2024-12,2025-01-02 04:28:36.256649,2025-01-02 04:28:36.256649
09f08e64c9bd,0105429800049-0101-70000A-01,0105429800049-0101-70000A-2024-12,2025-01-02 04:28:36.263916,2025-01-02 04:28:36.263916
313354dd1412,0105429800049-0101-70000A-02,0105429800049-0101-70000A-2024-12,2025-01-02 04:28:36.265131,2025-01-02 04:28:36.265131
f746e3e5b191,0105429800051-0101-N0000A-01,0105429800051-0101-N0000A-2024-12,2025-01-02 04:28:36.272934,2025-01-02 04:28:36.272934
e0bb3802ac0e,0105429800051-0101-N0000A-02,0105429800051-0101-N0000A-2024-12,2025-01-02 04:28:36.274179,2025-01-02 04:28:36.274179
e3b00a7ed894,0105429800052-0101-N0000A-01,0105429800052-0101-N0000A-2024-12,2025-01-02 04:28:36.280846,2025-01-02 04:28:36.280846
2dcc8410c657,0105429800052-0101-N0000A-02,0105429800052-0101-N0000A-2024-12,2025-01-02 04:28:36.282067,2025-01-02 04:28:36.282067
3b7786969d92,0105429800053-0101-N0000A-01,0105429800053-0101-N0000A-2024-12,2025-01-02 04:28:36.290514,2025-01-02 04:28:36.290514
9a0b624da670,0105429800053-0101-N0000A-02,0105429800053-0101-N0000A-2024-12,2025-01-02 04:28:36.291792,2025-01-02 04:28:36.291792
fffff5f44284,0105429800054-0101-N0000A-01,0105429800054-0101-N0000A-2024-12,2025-01-02 04:28:36.298595,2025-01-02 04:28:36.298595
117e3137b2a9,0105429800054-0101-N0000A-02,0105429800054-0101-N0000A-2024-12,2025-01-02 04:28:36.299821,2025-01-02 04:28:36.299821
f12077d5bb10,0105429800055-0101-N0000A-01,0105429800055-0101-N0000A-2024-12,2025-01-02 04:28:36.306185,2025-01-02 04:28:36.306185
09f0d448aedd,0105429800055-0101-N0000A-02,0105429800055-0101-N0000A-2024-12,2025-01-02 04:28:36.307429,2025-01-02 04:28:36.307429
d63ae7b4bb97,0105429800056-0101-N0000A-01,0105429800056-0101-N0000A-2024-12,2025-01-02 04:28:36.314133,2025-01-02 04:28:36.314133
e50bebfa80d8,0105429800056-0101-N0000A-02,0105429800056-0101-N0000A-2024-12,2025-01-02 04:28:36.315347,2025-01-02 04:28:36.315347
b688cef746be,0105429800057-0101-70000A-01,0105429800057-0101-70000A-2024-12,2025-01-02 04:28:36.323469,2025-01-02 04:28:36.323469
40df98578a3e,0105429800057-0101-70000A-02,0105429800057-0101-70000A-2024-12,2025-01-02 04:28:36.324862,2025-01-02 04:28:36.324862
d026a177408f,0105429800058-0101-70000A-01,0105429800058-0101-70000A-2024-12,2025-01-02 04:28:36.331267,2025-01-02 04:28:36.331267
360f9d16f531,0105429800058-0101-70000A-02,0105429800058-0101-70000A-2024-12,2025-01-02 04:28:36.332522,2025-01-02 04:28:36.332522
f69e4c56be04,0105429800059-0101-30000A-01,0105429800059-0101-30000A-2024-12,2025-01-02 04:28:36.338883,2025-01-02 04:28:36.338883
13f792bb17cf,0105429800059-0101-30000A-02,0105429800059-0101-30000A-2024-12,2025-01-02 04:28:36.340124,2025-01-02 04:28:36.340124
47615603e4d9,0105432500057-0101-30000A-01,0105432500057-0101-30000A-2024-12,2025-01-02 04:28:59.913719,2025-01-02 04:28:59.913719
c5de30791aab,0105429800063-0101-30000A-02,0105429800063-0101-30000A-2024-12,2025-01-02 04:28:38.416983,2025-01-02 04:28:38.416983
12edbc67b115,0105430200001-0101-70000A-01,0105430200001-0101-70000A-2024-12,2025-01-02 04:28:38.423567,2025-01-02 04:28:38.423567
761c14fa180e,0105430200001-0101-70000A-02,0105430200001-0101-70000A-2024-12,2025-01-02 04:28:38.424832,2025-01-02 04:28:38.424832
b9d35364493b,0105430200002-0101-70000A-01,0105430200002-0101-70000A-2024-12,2025-01-02 04:28:38.432325,2025-01-02 04:28:38.432325
589a35303f17,0105430200002-0101-70000A-02,0105430200002-0101-70000A-2024-12,2025-01-02 04:28:38.433548,2025-01-02 04:28:38.433548
a8efb0e4b53b,0105430200003-0101-30000A-01,0105430200003-0101-30000A-2024-12,2025-01-02 04:28:38.439636,2025-01-02 04:28:38.439636
fb85b17f4eb0,0105430200003-0101-30000A-02,0105430200003-0101-30000A-2024-12,2025-01-02 04:28:38.440824,2025-01-02 04:28:38.440824
0082bd5b42d8,0105430200004-0101-30000A-01,0105430200004-0101-30000A-2024-12,2025-01-02 04:28:38.446911,2025-01-02 04:28:38.446911
be44e5bb9687,0105430200004-0101-30000A-02,0105430200004-0101-30000A-2024-12,2025-01-02 04:28:38.448138,2025-01-02 04:28:38.448138
4974302fc736,0105430200005-0101-N0000A-01,0105430200005-0101-N0000A-2024-12,2025-01-02 04:28:38.454480,2025-01-02 04:28:38.454480
690d61006c61,0105430200005-0101-N0000A-02,0105430200005-0101-N0000A-2024-12,2025-01-02 04:28:38.455654,2025-01-02 04:28:38.455654
cd125182e123,0105430200006-0101-30000A-01,0105430200006-0101-30000A-2024-12,2025-01-02 04:28:38.461746,2025-01-02 04:28:38.461746
5c10cf63dffb,0105430200006-0101-30000A-02,0105430200006-0101-30000A-2024-12,2025-01-02 04:28:38.463003,2025-01-02 04:28:38.463003
a5f53512b160,0105430200007-0101-N0000A-01,0105430200007-0101-N0000A-2024-12,2025-01-02 04:28:38.469033,2025-01-02 04:28:38.469033
479ce339613d,0105430200007-0101-N0000A-02,0105430200007-0101-N0000A-2024-12,2025-01-02 04:28:38.470228,2025-01-02 04:28:38.470228
99496dd9aaa8,0105430200008-0101-50000A-01,0105430200008-0101-50000A-2024-12,2025-01-02 04:28:38.476248,2025-01-02 04:28:38.476248
ab6c6b4ec33d,0105430200008-0101-50000A-02,0105430200008-0101-50000A-2024-12,2025-01-02 04:28:38.477419,2025-01-02 04:28:38.477419
347c620cf20c,0105430200009-0101-30000A-01,0105430200009-0101-30000A-2024-12,2025-01-02 04:28:38.483491,2025-01-02 04:28:38.483491
4f2fa0e7f767,0105430200009-0101-30000A-02,0105430200009-0101-30000A-2024-12,2025-01-02 04:28:38.484680,2025-01-02 04:28:38.484680
b946a628a493,0105430200010-0101-N0000A-01,0105430200010-0101-N0000A-2024-12,2025-01-02 04:28:38.490850,2025-01-02 04:28:38.490850
28e96c09664f,0105430200010-0101-N0000A-02,0105430200010-0101-N0000A-2024-12,2025-01-02 04:28:38.492043,2025-01-02 04:28:38.492043
02e809bfb1ec,0105430200011-0101-30000A-01,0105430200011-0101-30000A-2024-12,2025-01-02 04:28:38.498090,2025-01-02 04:28:38.498090
9678d582e7c9,0105430200011-0101-30000A-02,0105430200011-0101-30000A-2024-12,2025-01-02 04:28:38.500434,2025-01-02 04:28:38.500434
2128a6d50f19,1Xfv4qevqTW-02,1Xfv4qevqTW-2025-01,2025-01-02 04:33:24.093908,2025-01-02 04:33:24.093908
7ee472a3a58b,0105430200012-0101-70000A-01,0105430200012-0101-70000A-2024-12,2025-01-02 04:28:38.506459,2025-01-02 04:28:38.506459
09f3e4452f3d,0105430200012-0101-70000A-02,0105430200012-0101-70000A-2024-12,2025-01-02 04:28:38.507630,2025-01-02 04:28:38.507630
ced5b34917f6,0105430200013-0101-N0000A-01,0105430200013-0101-N0000A-2024-12,2025-01-02 04:28:38.513668,2025-01-02 04:28:38.513668
babe5601099a,0105430200013-0101-N0000A-02,0105430200013-0101-N0000A-2024-12,2025-01-02 04:28:38.514886,2025-01-02 04:28:38.514886
3928ad5bf051,0105430200014-0101-50000A-01,0105430200014-0101-50000A-2024-12,2025-01-02 04:28:38.521159,2025-01-02 04:28:38.521159
37a62c572ce6,0105430200014-0101-50000A-02,0105430200014-0101-50000A-2024-12,2025-01-02 04:28:38.523759,2025-01-02 04:28:38.523759
af0d01c0f6aa,0105430200015-0101-30000A-01,0105430200015-0101-30000A-2024-12,2025-01-02 04:28:38.530207,2025-01-02 04:28:38.530207
c72f7580513c,0105430200015-0101-30000A-02,0105430200015-0101-30000A-2024-12,2025-01-02 04:28:38.531424,2025-01-02 04:28:38.531424
5e0ee489f5be,0105430200016-0101-70000A-01,0105430200016-0101-70000A-2024-12,2025-01-02 04:28:38.542669,2025-01-02 04:28:38.542669
27de4ae59ef3,0105430200016-0101-70000A-02,0105430200016-0101-70000A-2024-12,2025-01-02 04:28:38.545333,2025-01-02 04:28:38.545333
13e098a5361b,0105430200017-0101-70000A-01,0105430200017-0101-70000A-2024-12,2025-01-02 04:28:38.553992,2025-01-02 04:28:38.553992
091cbd2d33ad,0105430200017-0101-70000A-02,0105430200017-0101-70000A-2024-12,2025-01-02 04:28:38.555222,2025-01-02 04:28:38.555222
116f44f5eb93,0105430200018-0101-50000A-01,0105430200018-0101-50000A-2024-12,2025-01-02 04:28:38.561600,2025-01-02 04:28:38.561600
0d9c32347805,0105430200018-0101-50000A-02,0105430200018-0101-50000A-2024-12,2025-01-02 04:28:38.562959,2025-01-02 04:28:38.562959
20bab840ad9a,0105430200019-0101-N0000A-01,0105430200019-0101-N0000A-2024-12,2025-01-02 04:28:38.569408,2025-01-02 04:28:38.569408
c76305a91ba0,0105430200019-0101-N0000A-02,0105430200019-0101-N0000A-2024-12,2025-01-02 04:28:38.570627,2025-01-02 04:28:38.570627
f31a5ca71537,0105430200020-0101-N0000A-01,0105430200020-0101-N0000A-2024-12,2025-01-02 04:28:38.576772,2025-01-02 04:28:38.576772
0b4343968e6c,0105430200020-0101-N0000A-02,0105430200020-0101-N0000A-2024-12,2025-01-02 04:28:38.578004,2025-01-02 04:28:38.578004
8eb426cd4f88,0105430200021-0101-N0000A-01,0105430200021-0101-N0000A-2024-12,2025-01-02 04:28:38.584600,2025-01-02 04:28:38.584600
ccc7103a2aee,0105430200021-0101-N0000A-02,0105430200021-0101-N0000A-2024-12,2025-01-02 04:28:38.585873,2025-01-02 04:28:38.585873
d6ec9ad4d979,0105430200022-0101-N0000A-01,0105430200022-0101-N0000A-2024-12,2025-01-02 04:28:38.592923,2025-01-02 04:28:38.592923
7cd14d6d2345,0105430200022-0101-N0000A-02,0105430200022-0101-N0000A-2024-12,2025-01-02 04:28:38.594128,2025-01-02 04:28:38.594128
ff83345ed1a4,0105430200024-0101-30000A-01,0105430200024-0101-30000A-2024-12,2025-01-02 04:28:38.604836,2025-01-02 04:28:38.604836
966d37d68c49,0105430200024-0101-30000A-02,0105430200024-0101-30000A-2024-12,2025-01-02 04:28:38.606205,2025-01-02 04:28:38.606205
a62af7ff37c6,0105430300004-0101-70000A-01,0105430300004-0101-70000A-2024-12,2025-01-02 04:28:38.612664,2025-01-02 04:28:38.612664
0369c85a8246,0105430300004-0101-70000A-02,0105430300004-0101-70000A-2024-12,2025-01-02 04:28:38.613918,2025-01-02 04:28:38.613918
e7a98b7d09a6,0105430300006-0101-30000A-01,0105430300006-0101-30000A-2024-12,2025-01-02 04:28:38.620070,2025-01-02 04:28:38.620070
36ea10d49dd5,0105430300006-0101-30000A-02,0105430300006-0101-30000A-2024-12,2025-01-02 04:28:38.621364,2025-01-02 04:28:38.621364
28879fd0bb2e,0105430300007-0101-50000A-01,0105430300007-0101-50000A-2024-12,2025-01-02 04:28:38.627744,2025-01-02 04:28:38.627744
80bcb980b555,0105430300007-0101-50000A-02,0105430300007-0101-50000A-2024-12,2025-01-02 04:28:38.628925,2025-01-02 04:28:38.628925
b2b37650fcfe,0105430300009-0101-70000A-01,0105430300009-0101-70000A-2024-12,2025-01-02 04:28:38.635026,2025-01-02 04:28:38.635026
2cb0041cec66,0105430300009-0101-70000A-02,0105430300009-0101-70000A-2024-12,2025-01-02 04:28:38.637741,2025-01-02 04:28:38.637741
668cc0f00f51,0105430300012-0101-30000A-01,0105430300012-0101-30000A-2024-12,2025-01-02 04:28:38.644199,2025-01-02 04:28:38.644199
e38c22d74452,0105430300012-0101-30000A-02,0105430300012-0101-30000A-2024-12,2025-01-02 04:28:38.645387,2025-01-02 04:28:38.645387
1794260b3fbd,0105430300014-0101-50000A-01,0105430300014-0101-50000A-2024-12,2025-01-02 04:28:38.651965,2025-01-02 04:28:38.651965
b6bf18e12255,0105430300014-0101-50000A-02,0105430300014-0101-50000A-2024-12,2025-01-02 04:28:38.653164,2025-01-02 04:28:38.653164
5abde8f2dde5,0105430300015-0101-50000A-01,0105430300015-0101-50000A-2024-12,2025-01-02 04:28:38.659215,2025-01-02 04:28:38.659215
f823899dfd98,0105430300015-0101-50000A-02,0105430300015-0101-50000A-2024-12,2025-01-02 04:28:38.660576,2025-01-02 04:28:38.660576
f8bcf3617b87,0105430300016-0101-70000A-01,0105430300016-0101-70000A-2024-12,2025-01-02 04:28:38.666635,2025-01-02 04:28:38.666635
4ab949d4da81,0105430300016-0101-70000A-02,0105430300016-0101-70000A-2024-12,2025-01-02 04:28:38.667793,2025-01-02 04:28:38.667793
1d64e37f66ad,0105430300017-0101-50000A-01,0105430300017-0101-50000A-2024-12,2025-01-02 04:28:38.673723,2025-01-02 04:28:38.673723
f42a395c19cf,0105430300017-0101-50000A-02,0105430300017-0101-50000A-2024-12,2025-01-02 04:28:38.674938,2025-01-02 04:28:38.674938
e23bec368a8c,0105430300018-0101-50000A-01,0105430300018-0101-50000A-2024-12,2025-01-02 04:28:38.680851,2025-01-02 04:28:38.680851
74b9a3f7e419,0105430300018-0101-50000A-02,0105430300018-0101-50000A-2024-12,2025-01-02 04:28:38.682007,2025-01-02 04:28:38.682007
463201abc004,0105430300019-0101-70000A-01,0105430300019-0101-70000A-2024-12,2025-01-02 04:28:38.688073,2025-01-02 04:28:38.688073
b56123dbbb26,0105430300019-0101-70000A-02,0105430300019-0101-70000A-2024-12,2025-01-02 04:28:38.689260,2025-01-02 04:28:38.689260
fb6a6bbc2343,0105430300020-0101-N0000A-01,0105430300020-0101-N0000A-2024-12,2025-01-02 04:28:38.696498,2025-01-02 04:28:38.696498
595d36c7cc67,0105430300020-0101-N0000A-02,0105430300020-0101-N0000A-2024-12,2025-01-02 04:28:38.697763,2025-01-02 04:28:38.697763
d00c95c9378d,0105430300021-0101-50000A-01,0105430300021-0101-50000A-2024-12,2025-01-02 04:28:38.704328,2025-01-02 04:28:38.704328
492c52da7c14,0105430300021-0101-50000A-02,0105430300021-0101-50000A-2024-12,2025-01-02 04:28:38.705586,2025-01-02 04:28:38.705586
cc6e843ce8de,0105430300022-0101-70000A-01,0105430300022-0101-70000A-2024-12,2025-01-02 04:28:38.711608,2025-01-02 04:28:38.711608
a649caa9b3ba,0105430300022-0101-70000A-02,0105430300022-0101-70000A-2024-12,2025-01-02 04:28:38.712772,2025-01-02 04:28:38.712772
cf651cbaa72c,0105430300024-0101-50000A-01,0105430300024-0101-50000A-2024-12,2025-01-02 04:28:38.718701,2025-01-02 04:28:38.718701
06227b353d12,0105430300024-0101-50000A-02,0105430300024-0101-50000A-2024-12,2025-01-02 04:28:38.719866,2025-01-02 04:28:38.719866
d096a4474bcb,0105430300029-0101-30000A-01,0105430300029-0101-30000A-2024-12,2025-01-02 04:28:38.726542,2025-01-02 04:28:38.726542
9e22000ef3a6,0105430300029-0101-30000A-02,0105430300029-0101-30000A-2024-12,2025-01-02 04:28:38.727723,2025-01-02 04:28:38.727723
45ff5697f133,0105430300033-0101-70000A-01,0105430300033-0101-70000A-2024-12,2025-01-02 04:28:38.733876,2025-01-02 04:28:38.733876
79b827186a76,0105430300033-0101-70000A-02,0105430300033-0101-70000A-2024-12,2025-01-02 04:28:38.735093,2025-01-02 04:28:38.735093
d329706fdeb0,0105430300034-0101-30000A-01,0105430300034-0101-30000A-2024-12,2025-01-02 04:28:38.741389,2025-01-02 04:28:38.741389
65aee879094c,0105430300034-0101-30000A-02,0105430300034-0101-30000A-2024-12,2025-01-02 04:28:38.742641,2025-01-02 04:28:38.742641
8647b0bd0412,0105430300035-0101-50000A-01,0105430300035-0101-50000A-2024-12,2025-01-02 04:28:38.748869,2025-01-02 04:28:38.748869
9176d2c41da0,0105430300035-0101-50000A-02,0105430300035-0101-50000A-2024-12,2025-01-02 04:28:38.750133,2025-01-02 04:28:38.750133
99e4b0d78d35,0105430300036-0101-70000A-01,0105430300036-0101-70000A-2024-12,2025-01-02 04:28:38.756348,2025-01-02 04:28:38.756348
ee1d14e0a06f,0105430300036-0101-70000A-02,0105430300036-0101-70000A-2024-12,2025-01-02 04:28:38.757534,2025-01-02 04:28:38.757534
8fc0304bac40,0105430300037-0101-30000A-01,0105430300037-0101-30000A-2024-12,2025-01-02 04:28:38.764027,2025-01-02 04:28:38.764027
fe5bfa618f0e,1Xfv4qevqTW-03,1Xfv4qevqTW-2025-01,2025-01-02 04:33:24.096679,2025-01-02 04:33:24.096679
f2eb3318c337,0105430300037-0101-30000A-02,0105430300037-0101-30000A-2024-12,2025-01-02 04:28:38.767412,2025-01-02 04:28:38.767412
7361ba58124f,0105430300038-0101-N0000A-01,0105430300038-0101-N0000A-2024-12,2025-01-02 04:28:38.773659,2025-01-02 04:28:38.773659
115b9e2265f9,0105430300038-0101-N0000A-02,0105430300038-0101-N0000A-2024-12,2025-01-02 04:28:38.774870,2025-01-02 04:28:38.774870
2c8e137f4103,0105430300039-0101-N0000A-01,0105430300039-0101-N0000A-2024-12,2025-01-02 04:28:38.781361,2025-01-02 04:28:38.781361
d481912bd732,0105430300039-0101-N0000A-02,0105430300039-0101-N0000A-2024-12,2025-01-02 04:28:38.783161,2025-01-02 04:28:38.783161
d317a729f337,0105430300040-0101-50000A-01,0105430300040-0101-50000A-2024-12,2025-01-02 04:28:38.790492,2025-01-02 04:28:38.790492
26fa24e17032,0105430300040-0101-50000A-02,0105430300040-0101-50000A-2024-12,2025-01-02 04:28:38.791730,2025-01-02 04:28:38.791730
426e6fb7af7e,0105430300043-0101-30000A-01,0105430300043-0101-30000A-2024-12,2025-01-02 04:28:38.798085,2025-01-02 04:28:38.798085
d2dd2bc495ed,0105430300043-0101-30000A-02,0105430300043-0101-30000A-2024-12,2025-01-02 04:28:38.799243,2025-01-02 04:28:38.799243
ba56e4feca5f,0105430300044-0101-50000A-01,0105430300044-0101-50000A-2024-12,2025-01-02 04:28:38.805498,2025-01-02 04:28:38.805498
16a526a8398f,0105430300044-0101-50000A-02,0105430300044-0101-50000A-2024-12,2025-01-02 04:28:38.806658,2025-01-02 04:28:38.806658
8b6d66a508be,0105432500058-0101-30000A-01,0105432500058-0101-30000A-2024-12,2025-01-02 04:28:59.917305,2025-01-02 04:28:59.917305
c5c49b8952b7,0105430300045-0101-70000A-02,0105430300045-0101-70000A-2024-12,2025-01-02 04:28:41.366321,2025-01-02 04:28:41.366321
4d5d5e0fa467,0105430300046-0101-70000A-01,0105430300046-0101-70000A-2024-12,2025-01-02 04:28:41.373803,2025-01-02 04:28:41.373803
09995e8aa28d,0105430300046-0101-70000A-02,0105430300046-0101-70000A-2024-12,2025-01-02 04:28:41.375146,2025-01-02 04:28:41.375146
62abfd6aacc2,0105430300047-0101-N0000A-01,0105430300047-0101-N0000A-2024-12,2025-01-02 04:28:41.381854,2025-01-02 04:28:41.381854
5926c16d5a65,0105430300047-0101-N0000A-02,0105430300047-0101-N0000A-2024-12,2025-01-02 04:28:41.383114,2025-01-02 04:28:41.383114
13497517b444,0105430300048-0101-50000A-01,0105430300048-0101-50000A-2024-12,2025-01-02 04:28:41.389650,2025-01-02 04:28:41.389650
