id,contract_id,contract_status,last_contract_status,rental_code,order_item_id,customer_id,start_date,end_date,duration_in_months,payment_day,create_time,update_time
180638fc52d7,0105432300040-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105432300040-0101,2b7a032490e5fe44fc43b4c749f6d2ff,,,60,10,2024-11-18 08:24:39.428399,2024-11-18 08:24:39.428399
8ba9d74b3311,0105432300041-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105432300041-0101,989742a1b4a3b7949f422be6d21bde29,,,60,10,2024-11-18 08:24:40.010790,2024-11-18 08:24:40.010790
4198170209be,0105432300042-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105432300042-0101,ef9cb8a3a48613c00b54cb25741b3223,,,84,10,2024-11-18 09:37:06.342412,2024-11-18 09:37:06.342412
4c5880553d77,0105432300043-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432300043-0101,ade61763f0a6213396b8acc0492f7b5f,2024-11-19,,0,20,2024-11-18 09:37:18.954558,2024-11-19 04:54:06.752529
014e586a60f7,0105432300043-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432300043-0101,ade61763f0a6213396b8acc0492f7b5f,2024-11-19,,0,20,2024-11-18 09:37:18.954558,2024-11-18 09:37:18.954558
edbe4921cf4e,0105432300044-0101-70000A,ACTIVE,PENDING_CONFIRMATION,7XXXXA,0105432300044-0101,35b0b7afba4a4d1528c3e9226fa45786,2024-11-19,2031-11-19,84,10,2024-11-18 09:37:29.919313,2024-11-19 13:11:08.535356
752f193c0d57,0105432300044-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105432300044-0101,35b0b7afba4a4d1528c3e9226fa45786,2024-11-19,2031-11-19,84,10,2024-11-18 09:37:29.919313,2024-11-18 09:37:29.919313
5fa4caa107ef,0105432300045-0101-70000A,ACTIVE,PENDING_CONFIRMATION,7XXXXA,0105432300045-0101,f291556822ab6fff5b3bf2fd6cee2c43,2024-11-19,2031-11-19,84,10,2024-11-18 09:37:40.369191,2024-11-19 04:57:30.246346
378916e3c1f8,0105432300045-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105432300045-0101,f291556822ab6fff5b3bf2fd6cee2c43,2024-11-19,2031-11-19,84,10,2024-11-18 09:37:40.369191,2024-11-18 09:37:40.369191
a94723944261,0105432300046-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432300046-0101,3f32a0137459ee9cc575e06a2e02d3e8,2024-11-19,,0,10,2024-11-18 09:37:50.465438,2024-11-19 13:11:00.505323
9dc19bdc18c8,0105432300046-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432300046-0101,3f32a0137459ee9cc575e06a2e02d3e8,2024-11-19,,0,10,2024-11-18 09:37:50.465438,2024-11-18 09:37:50.465438
7399cd1dca9b,0105432300047-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432300047-0101,98a88f498e1cf9b6691ba0d4fe864967,2024-11-19,,0,10,2024-11-18 09:38:01.493770,2024-11-19 13:10:54.504743
0d41fa9f7be9,0105432300047-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432300047-0101,98a88f498e1cf9b6691ba0d4fe864967,2024-11-19,,0,10,2024-11-18 09:38:01.493770,2024-11-18 09:38:01.493770
5719e1328ea0,0105432300048-0101-30000A,ACTIVE,PENDING_CONFIRMATION,3XXXXA,0105432300048-0101,0ccdef7bbd82e7c1ec0558706a3bfa35,2024-11-19,2027-11-19,36,10,2024-11-18 09:38:12.184648,2024-11-19 13:10:46.456552
a45865b8592e,0105432300048-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432300048-0101,0ccdef7bbd82e7c1ec0558706a3bfa35,2024-11-19,2027-11-19,36,10,2024-11-18 09:38:12.184648,2024-11-18 09:38:12.184648
7ec37486784d,0105432300049-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105432300049-0101,73ac492655bcc99662f46f754a20cc92,2024-11-19,2029-11-19,60,10,2024-11-18 09:38:21.960971,2024-11-19 13:10:40.311019
97b4171090bb,0105432300049-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105432300049-0101,73ac492655bcc99662f46f754a20cc92,2024-11-19,2029-11-19,60,10,2024-11-18 09:38:21.960971,2024-11-18 09:38:21.960971
934696aa97c3,0105432300050-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432300050-0101,a7fe80be8769db38a3f0ad9143a9c697,,,36,20,2024-11-18 09:38:31.904997,2024-11-18 09:38:31.904997
64bbf5a3b40f,0105432300051-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105432300051-0101,bbe2b96c681f993450cbe9789bbd1776,2024-11-19,2029-11-19,60,10,2024-11-18 09:38:41.291727,2024-11-19 13:10:31.010727
ee413dd80801,0105432300051-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105432300051-0101,bbe2b96c681f993450cbe9789bbd1776,2024-11-19,2029-11-19,60,10,2024-11-18 09:38:41.291727,2024-11-18 09:38:41.291727
12d97ee772fe,0105432300052-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105432300052-0101,d11759426ebb5d0669a22d9f240a7200,,,84,20,2024-11-18 09:38:51.573454,2024-11-18 09:38:51.573454
e0ef1a74b2cf,0105432300053-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432300053-0101,3bcc00bd2dc29d57958f3e36c4b78579,2024-11-19,,0,10,2024-11-18 09:39:01.989281,2024-11-19 13:10:22.987954
be2d934525c9,0105432300053-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432300053-0101,3bcc00bd2dc29d57958f3e36c4b78579,2024-11-19,,0,10,2024-11-18 09:39:01.989281,2024-11-18 09:39:01.989281
f71eaa69b1eb,0105432300054-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432300054-0101,793d245b806a9e38329b45d77f16cf27,2024-11-19,,0,10,2024-11-18 09:39:11.811146,2024-11-19 13:10:16.826012
f038dcefa55f,0105432300054-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432300054-0101,793d245b806a9e38329b45d77f16cf27,2024-11-19,,0,10,2024-11-18 09:39:11.811146,2024-11-18 09:39:11.811146
6a90c83ebb04,0105432300055-0101-70000A,ACTIVE,PENDING_CONFIRMATION,7XXXXA,0105432300055-0101,96492b5b25ebd726cd03b9417d56b2e4,2024-11-19,2031-11-19,84,20,2024-11-18 09:39:22.546686,2024-11-19 13:10:08.837014
586f48f287ed,0105432300055-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105432300055-0101,96492b5b25ebd726cd03b9417d56b2e4,2024-11-19,2031-11-19,84,20,2024-11-18 09:39:22.546686,2024-11-18 09:39:22.546686
908962a55cbf,0105432300056-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432300056-0101,4fa6df08466a69e27300db4a08ffac21,2024-11-19,,0,20,2024-11-18 09:39:31.818371,2024-11-19 13:10:00.669467
5f0e0a1e4e0c,0105432300056-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432300056-0101,4fa6df08466a69e27300db4a08ffac21,2024-11-19,,0,20,2024-11-18 09:39:31.818371,2024-11-18 09:39:31.818371
4862ded507e6,0105432300057-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432300057-0101,ee2f48be4380e0495ea464140961aa32,2024-11-19,,0,10,2024-11-18 09:39:41.101556,2024-11-19 13:09:52.657605
be27755f1542,0105432300057-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432300057-0101,ee2f48be4380e0495ea464140961aa32,2024-11-19,,0,10,2024-11-18 09:39:41.101556,2024-11-18 09:39:41.101556
6765424d0767,0105432300058-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432300058-0101,734b8341ba17eb9acf7d9af73a66adad,2024-11-19,,0,10,2024-11-18 09:39:50.742252,2024-11-19 13:09:44.476248
41d979f2184b,0105432300058-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432300058-0101,734b8341ba17eb9acf7d9af73a66adad,2024-11-19,,0,10,2024-11-18 09:39:50.742252,2024-11-18 09:39:50.742252
03c8b2732cb8,0105432300059-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432300059-0101,889191e54f37bda80c730cdb7ee3529e,2024-11-19,,0,20,2024-11-18 09:40:00.686757,2024-11-19 13:09:35.972622
989b249df041,0105432300059-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432300059-0101,889191e54f37bda80c730cdb7ee3529e,2024-11-19,,0,20,2024-11-18 09:40:00.686757,2024-11-18 09:40:00.686757
31aa33e2f099,0105432300060-0101-70000A,ACTIVE,PENDING_CONFIRMATION,7XXXXA,0105432300060-0101,aebc8dfc3b51fb33df8202c09a0d37dc,2024-11-19,2031-11-19,84,10,2024-11-18 09:40:09.906054,2024-11-19 13:09:27.758885
3eba693b2279,0105432300060-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105432300060-0101,aebc8dfc3b51fb33df8202c09a0d37dc,2024-11-19,2031-11-19,84,10,2024-11-18 09:40:09.906054,2024-11-18 09:40:09.906054
44a404819403,0105432300061-0101-70000A,ACTIVE,PENDING_CONFIRMATION,7XXXXA,0105432300061-0101,758757147944b1e1d8da2c58ac886775,2024-11-19,2031-11-19,84,10,2024-11-18 09:40:19.070096,2024-11-19 13:09:19.567612
1ab0b6f74f5c,0105432300061-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105432300061-0101,758757147944b1e1d8da2c58ac886775,2024-11-19,2031-11-19,84,10,2024-11-18 09:40:19.070096,2024-11-18 09:40:19.070096
a3d5dc27798b,0105432300062-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105432300062-0101,9b4637da4e7f4538da5a01cfdaa7847d,2024-11-19,2029-11-19,60,10,2024-11-18 09:40:30.611030,2024-11-19 13:09:11.117821
f1bcd9b9161a,0105432300062-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105432300062-0101,9b4637da4e7f4538da5a01cfdaa7847d,2024-11-19,2029-11-19,60,10,2024-11-18 09:40:30.611030,2024-11-18 09:40:30.611030
fee46dc2f024,0105432300063-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432300063-0101,4deee55e2922e2ab8dfa89ba0e627ad8,2024-11-19,,0,10,2024-11-18 09:40:40.793971,2024-11-19 13:09:01.686692
c9b1dc8ccbdd,0105432300063-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432300063-0101,4deee55e2922e2ab8dfa89ba0e627ad8,2024-11-19,,0,10,2024-11-18 09:40:40.793971,2024-11-18 09:40:40.793971
fbe089a92a80,0105432300064-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105432300064-0101,8fd515a86973ea74e4d3917cc1d13188,2024-11-19,2029-11-19,60,10,2024-11-18 09:40:50.769623,2024-11-19 13:08:53.123938
8d6769279a4f,0105432300064-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105432300064-0101,8fd515a86973ea74e4d3917cc1d13188,2024-11-19,2029-11-19,60,10,2024-11-18 09:40:50.769623,2024-11-18 09:40:50.769623
b8716c952253,0105432300065-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432300065-0101,b6c3c079218f67eb1e5776af6bb3ab9d,,,36,10,2024-11-18 09:41:00.938980,2024-11-18 09:41:00.938980
e3ff918df3b4,0105432400001-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432400001-0101,dcbf02fef1ff6a3b795bc2402afe0f54,,,36,10,2024-11-19 00:18:01.206471,2024-11-19 00:18:01.206471
20d276401497,0105432400007-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105432400007-0101,d0a651277d7b2cacc5910e946debd9db,,,84,10,2024-11-19 03:06:40.590054,2024-11-19 03:06:40.590054
e934941e4eb0,0105432400007-0201-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105432400007-0201,d0a651277d7b2cacc5910e946debd9db,,,60,10,2024-11-19 03:06:42.523016,2024-11-19 03:06:42.523016
5271de32a601,0105432400007-0301-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432400007-0301,d0a651277d7b2cacc5910e946debd9db,,,36,10,2024-11-19 03:06:44.734884,2024-11-19 03:06:44.734884
87f7569c8e9d,0105432400011-0101-30000A,CONTRACT_CANCELLED,PENDING_CONFIRMATION,3XXXXA,0105432400011-0101,c661da74c365851010af9ad00cbf504a,,,36,10,2024-11-19 05:05:40.278737,2024-11-19 10:16:23.056156
f46e017e8bef,0105432400011-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432400011-0101,c661da74c365851010af9ad00cbf504a,,,36,10,2024-11-19 05:05:40.278737,2024-11-19 05:05:40.278737
a7d22089a5dd,0105432400014-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432400014-0101,699c5899e9403aa95f3ce6e5e6163952,,,0,10,2024-11-19 07:53:10.524237,2024-11-19 07:53:10.524237
063512fb7898,0105432400015-0101-30000A,ACTIVE,PENDING_CONFIRMATION,3XXXXA,0105432400015-0101,d669fdc307c8372dc05d0b13554c007b,2024-11-20,2027-11-20,36,10,2024-11-19 09:56:31.272196,2024-11-20 13:08:23.350282
d80914b9d50d,0105432400015-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432400015-0101,d669fdc307c8372dc05d0b13554c007b,2024-11-20,2027-11-20,36,10,2024-11-19 09:56:31.272196,2024-11-19 09:56:31.272196
bbf7ea21ed29,0105432400019-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432400019-0101,cda886c58257ab5d62f047ee5e7e0a2d,,,36,10,2024-11-19 10:14:42.253021,2024-11-19 10:14:42.253021
83b531d4524b,0105432400020-0101-30000A,CONTRACT_CANCELLED,PENDING_CONFIRMATION,3XXXXA,0105432400020-0101,d669fdc307c8372dc05d0b13554c007b,,,36,10,2024-11-19 11:07:54.379651,2024-11-19 11:08:25.967966
91fe624c8da0,0105432400020-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432400020-0101,d669fdc307c8372dc05d0b13554c007b,,,36,10,2024-11-19 11:07:54.379651,2024-11-19 11:07:54.379651
c1d45ac77038,0105432400020-0201-30000A,CONTRACT_CANCELLED,PENDING_CONFIRMATION,3XXXXA,0105432400020-0201,d669fdc307c8372dc05d0b13554c007b,,,36,10,2024-11-19 11:07:55.390357,2024-11-19 11:08:26.101837
1c8e18ba9eb4,0105432400020-0201-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432400020-0201,d669fdc307c8372dc05d0b13554c007b,,,36,10,2024-11-19 11:07:55.390357,2024-11-19 11:07:55.390357
d14d31b85a68,0105432400020-0301-30000A,CONTRACT_CANCELLED,PENDING_CONFIRMATION,3XXXXA,0105432400020-0301,d669fdc307c8372dc05d0b13554c007b,,,36,10,2024-11-19 11:07:55.882755,2024-11-19 11:08:26.336292
964be4f693c6,0105432400020-0301-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432400020-0301,d669fdc307c8372dc05d0b13554c007b,,,36,10,2024-11-19 11:07:55.882755,2024-11-19 11:07:55.882755
cc52f5a1e70f,0105432500001-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432500001-0101,f8edf851f6a092a80a229c2aef457d15,2024-11-21,,0,20,2024-11-20 00:06:59.623597,2024-11-21 13:20:30.392230
0ca2ebfb8723,0105432500001-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432500001-0101,f8edf851f6a092a80a229c2aef457d15,2024-11-21,,0,20,2024-11-20 00:06:59.623597,2024-11-20 00:06:59.623597
5a60b7feee53,0105432500002-0101-30000A,ACTIVE,PENDING_CONFIRMATION,3XXXXA,0105432500002-0101,4c8bf3530a409f575798915fe452c237,2024-11-21,2027-11-21,36,10,2024-11-20 00:07:24.362411,2024-11-21 13:20:22.230279
4c468b22f056,0105432500002-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432500002-0101,4c8bf3530a409f575798915fe452c237,2024-11-21,2027-11-21,36,10,2024-11-20 00:07:24.362411,2024-11-20 00:07:24.362411
fd7bcc8bb497,0105432500003-0101-70000A,ACTIVE,PENDING_CONFIRMATION,7XXXXA,0105432500003-0101,fb188ec5986dded3ef39dc92272eaaf6,2024-11-21,2031-11-21,84,20,2024-11-20 00:07:42.482030,2024-11-21 13:20:14.383364
f8a3b1fc64e5,0105432500003-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105432500003-0101,fb188ec5986dded3ef39dc92272eaaf6,2024-11-21,2031-11-21,84,20,2024-11-20 00:07:42.482030,2024-11-20 00:07:42.482030
19cbe0b208ac,0105432500004-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105432500004-0101,0cbf29d43333b72c3319f1d198789f49,2024-11-21,2029-11-21,60,10,2024-11-20 00:08:02.390638,2024-11-21 13:20:06.586077
f56d14cbc54b,0105432500004-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105432500004-0101,0cbf29d43333b72c3319f1d198789f49,2024-11-21,2029-11-21,60,10,2024-11-20 00:08:02.390638,2024-11-20 00:08:02.390638
85c7c684e591,0105432500005-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432500005-0101,ff2a94361926f63da93408629328257b,2024-11-21,,0,20,2024-11-20 00:08:20.088034,2024-11-21 13:19:58.476328
a06bb210a69c,0105432500005-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432500005-0101,ff2a94361926f63da93408629328257b,2024-11-21,,0,20,2024-11-20 00:08:20.088034,2024-11-20 00:08:20.088034
1be6acacb826,0105432500006-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432500006-0101,53e9b8e3acc5399813dd584ed9961f93,2024-11-21,,0,20,2024-11-20 00:08:38.121716,2024-11-21 13:19:50.503296
6c941d066ac0,0105432500006-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432500006-0101,53e9b8e3acc5399813dd584ed9961f93,2024-11-21,,0,20,2024-11-20 00:08:38.121716,2024-11-20 00:08:38.121716
a960fb0a6fc5,0105432500007-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432500007-0101,07fdcc9e72d81b5f2789d4fa2269cd61,2024-11-21,,0,20,2024-11-20 00:08:54.945730,2024-11-21 13:19:42.620187
3bd780bd504d,0105432500007-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432500007-0101,07fdcc9e72d81b5f2789d4fa2269cd61,2024-11-21,,0,20,2024-11-20 00:08:54.945730,2024-11-20 00:08:54.945730
47fd6e967399,0105432500008-0101-30000A,ACTIVE,PENDING_CONFIRMATION,3XXXXA,0105432500008-0101,903b832913930e6e5eafc8a619cad3b0,2024-11-21,2027-11-21,36,20,2024-11-20 00:09:13.918625,2024-11-21 13:19:34.641254
abb9834fbb92,0105432500008-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432500008-0101,903b832913930e6e5eafc8a619cad3b0,2024-11-21,2027-11-21,36,20,2024-11-20 00:09:13.918625,2024-11-20 00:09:13.918625
82da04954ef8,0105432500009-0101-30000A,ACTIVE,PENDING_CONFIRMATION,3XXXXA,0105432500009-0101,74bcd566a8e9baa41d4748c6a1a84e30,2024-11-21,2027-11-21,36,10,2024-11-20 00:09:32.410594,2024-11-21 13:19:26.853660
95238d51a8e5,0105432500009-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432500009-0101,74bcd566a8e9baa41d4748c6a1a84e30,2024-11-21,2027-11-21,36,10,2024-11-20 00:09:32.410594,2024-11-20 00:09:32.410594
59758e00f517,0105432500010-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105432500010-0101,ce6983590b2c3d04024afe9aa499d771,2024-11-21,2029-11-21,60,20,2024-11-20 00:09:53.114661,2024-11-21 13:19:18.864262
40f527a00d8e,0105432500010-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105432500010-0101,ce6983590b2c3d04024afe9aa499d771,2024-11-21,2029-11-21,60,20,2024-11-20 00:09:53.114661,2024-11-20 00:09:53.114661
1cbd7141c02d,0105432500011-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105432500011-0101,2e6c17fb400bea417c830fe38c92628b,2024-11-21,2029-11-21,60,20,2024-11-20 00:10:11.308131,2024-11-21 13:19:10.698690
7907a24880dd,0105432500011-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105432500011-0101,2e6c17fb400bea417c830fe38c92628b,2024-11-21,2029-11-21,60,20,2024-11-20 00:10:11.308131,2024-11-20 00:10:11.308131
5d52453fc63d,0105432500012-0101-30000A,ACTIVE,PENDING_CONFIRMATION,3XXXXA,0105432500012-0101,85bfe93c50b6708c42cfb24aa0620ede,2024-11-21,2027-11-21,36,20,2024-11-20 00:10:28.673976,2024-11-21 13:19:02.863214
38251d3ea5fe,0105432500012-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432500012-0101,85bfe93c50b6708c42cfb24aa0620ede,2024-11-21,2027-11-21,36,20,2024-11-20 00:10:28.673976,2024-11-20 00:10:28.673976
3184d6a63d83,0105432500013-0101-70000A,ACTIVE,PENDING_CONFIRMATION,7XXXXA,0105432500013-0101,398ef1111d84b6960387f228f9d5b0b1,2024-11-21,2031-11-21,84,20,2024-11-20 00:10:45.841461,2024-11-21 13:18:54.521886
4d2a43af66b7,0105432500013-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105432500013-0101,398ef1111d84b6960387f228f9d5b0b1,2024-11-21,2031-11-21,84,20,2024-11-20 00:10:45.841461,2024-11-20 00:10:45.841461
e05da6769533,0105432500014-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432500014-0101,0dd8d0fe59405cbeb8b07fea02626d7c,2024-11-21,,0,10,2024-11-20 00:11:01.592325,2024-11-21 13:18:48.417440
e0876b8fb63b,0105432500014-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432500014-0101,0dd8d0fe59405cbeb8b07fea02626d7c,2024-11-21,,0,10,2024-11-20 00:11:01.592325,2024-11-20 00:11:01.592325
f94af66c8a40,0105432500015-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105432500015-0101,cc6db54535334357c05175d4a6bce567,2024-11-21,2029-11-21,60,20,2024-11-20 00:11:16.731232,2024-11-21 13:18:40.346264
8d1152b347f7,0105432500015-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105432500015-0101,cc6db54535334357c05175d4a6bce567,2024-11-21,2029-11-21,60,20,2024-11-20 00:11:16.731232,2024-11-20 00:11:16.731232
f1c83e40ee33,0105432500016-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432500016-0101,cd840d2ddcc68589d309a081c2cd84e0,2024-11-21,,0,10,2024-11-20 00:11:32.496723,2024-11-21 13:18:32.272720
91e87b7a7e5e,0105432500016-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432500016-0101,cd840d2ddcc68589d309a081c2cd84e0,2024-11-21,,0,10,2024-11-20 00:11:32.496723,2024-11-20 00:11:32.496723
1f6162ca93f3,0105432500017-0101-70000A,ACTIVE,PENDING_CONFIRMATION,7XXXXA,0105432500017-0101,7c0f089ce06f1d33eedebbe9c8540c54,2024-11-21,2031-11-21,84,10,2024-11-20 00:11:46.924026,2024-11-21 13:18:24.320587
a493c95d8607,0105432500017-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105432500017-0101,7c0f089ce06f1d33eedebbe9c8540c54,2024-11-21,2031-11-21,84,10,2024-11-20 00:11:46.924026,2024-11-20 00:11:46.924026
90684550d7e8,0105432500018-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105432500018-0101,520d5023bf799785bb8dc624a254372d,2024-11-21,2029-11-21,60,10,2024-11-20 00:12:01.660948,2024-11-21 13:18:16.428381
39cdcdfd4a05,0105432500018-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105432500018-0101,520d5023bf799785bb8dc624a254372d,2024-11-21,2029-11-21,60,10,2024-11-20 00:12:01.660948,2024-11-20 00:12:01.660948
c87483d38dbf,0105432500019-0101-30000A,ACTIVE,PENDING_CONFIRMATION,3XXXXA,0105432500019-0101,c2ea9426a9be05d160c316f3507e5ef8,2024-11-21,2027-11-21,36,10,2024-11-20 00:12:16.461289,2024-11-21 13:18:08.301962
816ec720424f,0105432500019-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105432500019-0101,c2ea9426a9be05d160c316f3507e5ef8,2024-11-21,2027-11-21,36,10,2024-11-20 00:12:16.461289,2024-11-20 00:12:16.461289
0104895d51cb,0105432500020-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105432500020-0101,b27a4fb2e7464a4c462e809aedb8b4db,2024-11-21,2029-11-21,60,10,2024-11-20 00:12:31.759137,2024-11-21 13:18:02.098629
5db5a0df2890,0105432500020-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105432500020-0101,b27a4fb2e7464a4c462e809aedb8b4db,2024-11-21,2029-11-21,60,10,2024-11-20 00:12:31.759137,2024-11-20 00:12:31.759137
e64dc751c450,0105432500021-0101-70000A,ACTIVE,PENDING_CONFIRMATION,7XXXXA,0105432500021-0101,9263ac727d86b28082a52942f1dbffa7,2024-11-21,2031-11-21,84,10,2024-11-20 00:12:45.804657,2024-11-21 13:17:53.940971
d7655f5f4549,0105432500021-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105432500021-0101,9263ac727d86b28082a52942f1dbffa7,2024-11-21,2031-11-21,84,10,2024-11-20 00:12:45.804657,2024-11-20 00:12:45.804657
896872f27d6e,0105432500022-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105432500022-0101,0e644729c76ad4e0bf5b5554e49147ed,2024-11-21,,0,10,2024-11-20 00:12:59.666551,2024-11-21 13:17:47.879462
419845613159,0105432500022-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105432500022-0101,0e644729c76ad4e0bf5b5554e49147ed,2024-11-21,,0,10,2024-11-20 00:12:59.666551,2024-11-20 00:12:59.666551
