id,charge_item_id,charge_item_type,quantity,subtotal_price,item_price,discount_price,prepaid_amount,promotions,currency,is_tax_exempt,create_time,update_time,service_charge_id,material_id
1ajl1bJx7De,1ajl1bJx7De,TERMINATION_PENALTY,1,1144.43,1144.43,0.00,0.00,[],USD,false,2025-02-05 09:12:07.048498,2025-02-05 09:12:07.072830,1ajl1bJx7Dd,
1akocCzdQ7Z,1akocCzdQ7Z,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:29:57.995518,2025-02-06 00:29:58.019842,1akocCN1yQm,
1akocgLqiJv,1akocgLqiJv,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:04.416210,2025-02-06 00:30:04.423505,1akocgLqiJu,
1akod2BpL4o,1akod2BpL4o,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:09.226397,2025-02-06 00:30:09.232551,1akod2BpL4n,
1akodCukAvL,1akodCukAvL,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:11.623543,2025-02-06 00:30:11.638374,1akodCukAvK,
1akodNn2nzf,1akodNn2nzf,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:13.886953,2025-02-06 00:30:13.891789,1akodNn2nze,
1akodX67JUd,1akodX67JUd,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:15.971273,2025-02-06 00:30:15.977964,1akodX67JUc,
1akodgktd2y,1akodgktd2y,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:18.028960,2025-02-06 00:30:18.033645,1akodgktd2x,
1akoe2EJeIZ,1akoe2EJeIZ,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:22.727222,2025-02-06 00:30:22.732521,1akoe2EJeIY,
1akoeGM0Atp,1akoeGM0Atp,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:25.850999,2025-02-06 00:30:25.858838,1akoeGM0Ato,
1akoeRCjUPy,1akoeRCjUPy,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:28.236807,2025-02-06 00:30:28.249415,1akoeRCjUPx,
1akoeb96vi0,1akoeb96vi0,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:30.391822,2025-02-06 00:30:30.397118,1akoeb96vhz,
1akoetGsrih,1akoetGsrih,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:34.359724,2025-02-06 00:30:34.362831,1akoetGsrig,
1akof9szB3P,1akof9szB3P,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:37.976801,2025-02-06 00:30:37.980694,1akof9szB3O,
1akofOwIGmf,1akofOwIGmf,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:41.253441,2025-02-06 00:30:41.258726,1akofOwIGme,
1akofbXSLzI,1akofbXSLzI,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:44.012768,2025-02-06 00:30:44.017937,1akofbXSLzH,
1akofqYMNtT,1akofqYMNtT,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:47.252906,2025-02-06 00:30:47.258468,1akofqYMNtS,
1akofyaegDF,1akofyaegDF,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:49.026399,2025-02-06 00:30:49.031054,1akofyaegDE,
1akog705oDN,1akog705oDN,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:50.906795,2025-02-06 00:30:50.910390,1akog705oDM,
1akogEPnhLJ,1akogEPnhLJ,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:52.551997,2025-02-06 00:30:52.557035,1akogEPnhLI,
1akogQxqCwL,1akogQxqCwL,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:55.257852,2025-02-06 00:30:55.263773,1akogQxqCwK,
1akogfQNjXa,1akogfQNjXa,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:30:58.398831,2025-02-06 00:30:58.403541,1akogfQNjXZ,
1akogswkVQx,1akogswkVQx,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:31:01.313180,2025-02-06 00:31:01.319804,1akogswkVQw,
1akoh6NzTlh,1akoh6NzTlh,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:31:04.261435,2025-02-06 00:31:04.265430,1akoh6Nhsdc,
1akohGZYyE1,1akohGZYyE1,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:31:06.498408,2025-02-06 00:31:06.503022,1akohGZYyE0,
1akohSXYQGb,1akohSXYQGb,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:31:09.091536,2025-02-06 00:31:09.094556,1akohSXYQGa,
1akohhG0WMU,1akohhG0WMU,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:31:12.367909,2025-02-06 00:31:12.373777,1akohhG0WMT,
1akohtwPg2T,1akohtwPg2T,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:31:15.093854,2025-02-06 00:31:15.097048,1akohtwPg2S,
1akoi4OJcts,1akoi4OJcts,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:31:17.368004,2025-02-06 00:31:17.373728,1akoi4OJctr,
1akoiEGaNgh,1akoiEGaNgh,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:31:19.554981,2025-02-06 00:31:19.560342,1akoiEGaNgg,
1akoiMkyzFo,1akoiMkyzFo,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:31:21.385107,2025-02-06 00:31:21.388546,1akoiMkyzFn,
1akoiT8fodM,1akoiT8fodM,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 00:31:22.780904,2025-02-06 00:31:22.783622,1akoiT8fodL,
1al2YYcYobZ,1al2YYcYobZ,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 03:45:03.190070,2025-02-06 03:45:03.200071,1al2YYcYobY,
1al2Yh0ZwwA,1al2Yh0ZwwA,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 03:45:05.023908,2025-02-06 03:45:05.029283,1al2Yh0Zww9,
1al2Yk3cncK,1al2Yk3cncK,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 03:45:05.685889,2025-02-06 03:45:05.690712,1al2Yk3cncJ,
1al4bgqbvZZ,1al4bgqbvZZ,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 04:13:44.883616,2025-02-06 04:13:44.919291,1al4bgqbvZY,
1al4lhlZlXO,1al4lhlZlXO,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 04:16:00.474036,2025-02-06 04:16:00.481004,1al4lhlZlXN,
1al4llp4MpL,1al4llp4MpL,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 04:16:01.361398,2025-02-06 04:16:01.372384,1al4llp4MpK,
1al4lq8AuGs,1al4lq8AuGs,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 04:16:02.301784,2025-02-06 04:16:02.309218,1al4lq8AuGr,
1al4ltgjENr,1al4ltgjENr,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 04:16:03.081571,2025-02-06 04:16:03.091203,1al4ltgjENq,
1al4lwKEBLK,1al4lwKEBLK,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 04:16:03.655097,2025-02-06 04:16:03.674683,1al4lwKEBLJ,
1alFXXlPkuo,1alFXXlPkuo,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 06:46:44.507620,2025-02-06 06:46:44.517158,1alFXXlPkun,
1alFfc96UW9,1alFfc96UW9,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 06:48:33.793465,2025-02-06 06:48:33.802751,1alFfc96UW8,
1alFnpQbRDp,1alFnpQbRDp,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 06:50:25.080194,2025-02-06 06:50:25.087447,1alFnpQbRDo,
1alGhZHSt0a,1alGhZHSt0a,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 07:02:59.879187,2025-02-06 07:02:59.884874,1alGhZHSt0Z,
1alGyL1qjcn,1alGyL1qjcn,TERMINATION_PENALTY,1,864.00,864.00,0.00,0.00,[],USD,false,2025-02-06 07:06:46.975194,2025-02-06 07:06:46.983634,1alGyL1qjcm,
1alGyL1qjco,1alGyL1qjco,DISMANTILING_FEE,1,150.00,150.00,0.00,0.00,[],USD,false,2025-02-06 07:06:46.976414,2025-02-06 07:06:46.984145,1alGyL1qjcm,
1alGyL1qjcp,1alGyL1qjcp,LOSS_FEE,1,270.00,270.00,0.00,0.00,[],USD,false,2025-02-06 07:06:46.977870,2025-02-06 07:06:46.984849,1alGyL1qjcm,
1alJaa3BYU2,1alJaa3BYU2,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 07:43:24.190994,2025-02-06 07:43:24.286168,1alJaa03y3J,
1alPaLTLgQ7,1alPaLTLgQ7,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 09:07:18.647803,2025-02-06 09:07:18.661406,1alPaLT45I2,
1alabm7XUDM,1alabm7XUDM,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 11:41:33.811351,2025-02-06 11:41:33.843546,1alabm7Ft5H,
1alavaqcsrq,1alavaqcsrq,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 11:46:02.187734,2025-02-06 11:46:02.220908,1alavaqcsrp,
1alj60H9aQg,1alj60H9aQg,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-06 13:40:20.102365,2025-02-06 13:40:20.122830,1alj5zLoc9d,
1amTUK9AVgw,1amTUK9AVgw,SERVICE_FEE,1,100.00,100.00,0.00,0.00,[],USD,false,2025-02-07 00:29:31.928981,2025-02-07 00:29:31.957815,1amTUK9AVgv,
1amTXKI3FbF,1amTXKI3FbF,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:12.574385,2025-02-07 00:30:12.583207,1amTXKI3FbE,
1amTXhoUFxE,1amTXhoUFxE,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:17.699699,2025-02-07 00:30:17.706654,1amTXhoUFxD,
1amTXwofyKV,1amTXwofyKV,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:20.987871,2025-02-07 00:30:21.006774,1amTXwofyKU,
1amTY9WeRTS,1amTY9WeRTS,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:23.782012,2025-02-07 00:30:23.787966,1amTY9WeRTR,
1amTYOXOvak,1amTYOXOvak,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:27.077186,2025-02-07 00:30:27.083683,1amTYOXOvaj,
1amTYYmx1HV,1amTYYmx1HV,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:29.321135,2025-02-07 00:30:29.328961,1amTYYmx1HU,
1amTYserue8,1amTYserue8,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:33.641844,2025-02-07 00:30:33.647408,1amTYserue7,
1amTZ3Asioc,1amTZ3Asioc,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:35.914048,2025-02-07 00:30:35.921116,1amTZ3Asiob,
1amTZBh81nu,1amTZBh81nu,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:37.819829,2025-02-07 00:30:37.825056,1amTZBh81nt,
1amTZLIeSkX,1amTZLIeSkX,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:39.902756,2025-02-07 00:30:39.908246,1amTZLIeSkW,
1amTZTZIDTc,1amTZTZIDTc,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:41.727411,2025-02-07 00:30:41.733303,1amTZTZIDTb,
1amTZiCU0ch,1amTZiCU0ch,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:44.855336,2025-02-07 00:30:44.860916,1amTZiCU0cg,
1amTZxnHyHJ,1amTZxnHyHJ,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:48.330734,2025-02-07 00:30:48.336017,1amTZxnHyHI,
1amTa6NnFyp,1amTa6NnFyp,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:50.190377,2025-02-07 00:30:50.199972,1amTa6NnFyo,
1amTaERNGxe,1amTaERNGxe,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:51.969065,2025-02-07 00:30:51.975573,1amTaERNGxd,
1amTaMVWgzi,1amTaMVWgzi,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:53.702433,2025-02-07 00:30:53.708398,1amTaMVWgzh,
1amTaVtQNxg,1amTaVtQNxg,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:55.740775,2025-02-07 00:30:55.745579,1amTaVtQNxf,
1amTaj8K7Hg,1amTaj8K7Hg,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:30:58.665418,2025-02-07 00:30:58.671243,1amTaj8K7Hf,
1amTava7RC1,1amTava7RC1,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:01.351703,2025-02-07 00:31:01.356808,1amTava7RC0,
1amTb4hGnTx,1amTb4hGnTx,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:03.376358,2025-02-07 00:31:03.382483,1amTb4hGnTw,
1amTbDXfopU,1amTbDXfopU,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:05.288051,2025-02-07 00:31:05.294303,1amTbDXfopT,
1amTbLGovAO,1amTbLGovAO,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:06.993888,2025-02-07 00:31:06.999643,1amTbLGovAN,
1amTbY6jxQo,1amTbY6jxQo,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:09.802728,2025-02-07 00:31:09.808014,1amTbY6jxQn,
1amTbkbNHRE,1amTbkbNHRE,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:12.494756,2025-02-07 00:31:12.501680,1amTbkbNHRD,
1amTburm90f,1amTburm90f,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:14.761655,2025-02-07 00:31:14.768549,1amTburm90e,
1amTc3UYQ7G,1amTc3UYQ7G,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:16.634713,2025-02-07 00:31:16.639892,1amTc3UYQ7F,
1amTc9jjHam,1amTc9jjHam,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:18.032222,2025-02-07 00:31:18.037924,1amTc9jjHal,
1amTcGW70wi,1amTcGW70wi,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:19.498434,2025-02-07 00:31:19.503676,1amTcGW70wh,
1amTcO2CMZ7,1amTcO2CMZ7,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:21.101480,2025-02-07 00:31:21.106491,1amTcO2CMZ6,
1amTcZPZZ6P,1amTcZPZZ6P,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:23.599262,2025-02-07 00:31:23.604198,1amTcZPZZ6O,
1amTciOUXXt,1amTciOUXXt,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:25.596228,2025-02-07 00:31:25.601343,1amTciOUXXs,
1amTcpm48mc,1amTcpm48mc,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:27.185503,2025-02-07 00:31:27.190638,1amTcpm48mb,
1amTcx7MWA5,1amTcx7MWA5,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 00:31:28.754047,2025-02-07 00:31:28.759050,1amTcx7MWA4,
1amk4I9bYqA,1amk4I9bYqA,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 04:21:32.899970,2025-02-07 04:21:32.929359,1amk4I9bYq9,
1amwIhRlS0R,1amwIhRlS0R,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 07:12:43.409404,2025-02-07 07:12:43.417268,1amwIhRlS0Q,
1anCahAEHbM,1anCahAEHbM,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 11:00:41.001013,2025-02-07 11:00:41.008423,1anCahAEHbL,
1anCtQCRSlT,1anCtQCRSlT,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 11:04:54.597156,2025-02-07 11:04:54.603758,1anCtQCRSlS,
1anET2ypYy1,1anET2ypYy1,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 11:26:56.662807,2025-02-07 11:26:56.668408,1anET2ypYy0,
1anEfjMWEwd,1anEfjMWEwd,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-07 11:29:48.427717,2025-02-07 11:29:48.433469,1anEfjMWEwc,
1arSK2Ai3fy,1arSK2Ai3fy,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:14.628412,2025-02-10 00:31:14.649759,1arSK2Ai3fx,
1arSKPuIO3X,1arSKPuIO3X,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:19.808758,2025-02-10 00:31:19.818016,1arSKPuIO3W,
1arSKbPKl6g,1arSKbPKl6g,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:22.318583,2025-02-10 00:31:22.321846,1arSKbPKl6f,
1arSKkZK5NK,1arSKkZK5NK,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:24.345399,2025-02-10 00:31:24.348665,1arSKkZK5NJ,
1arSKupR9uk,1arSKupR9uk,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:26.562857,2025-02-10 00:31:26.565635,1arSKupR9uj,
1arSL3krBvz,1arSL3krBvz,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:28.540430,2025-02-10 00:31:28.544479,1arSL3krBvy,
1arSLKiLBfN,1arSLKiLBfN,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:32.251270,2025-02-10 00:31:32.253918,1arSLKiLBfM,
1arSLSqecR1,1arSLSqecR1,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:33.988761,2025-02-10 00:31:33.992059,1arSLSqecR0,
1arSLbToGJW,1arSLbToGJW,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:35.898281,2025-02-10 00:31:35.901052,1arSLbToGJV,
1arSLlnc7YY,1arSLlnc7YY,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:38.164672,2025-02-10 00:31:38.167520,1arSLlnc7YX,
1arSLsi8dUQ,1arSLsi8dUQ,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:39.671119,2025-02-10 00:31:39.674804,1arSLsi8dUP,
1arSNAM2cgN,1arSNAM2cgN,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:57.050441,2025-02-10 00:31:57.053179,1arSNAM2cgM,
1arSM3kssxN,1arSM3kssxN,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:42.081094,2025-02-10 00:31:42.084807,1arSM3kssxM,
1arSMCkqVXk,1arSMCkqVXk,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:44.041263,2025-02-10 00:31:44.044197,1arSMCkqVXj,
1arSMRXPFoR,1arSMRXPFoR,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:47.285382,2025-02-10 00:31:47.289806,1arSMRXPFoQ,
1arSMJYkCHy,1arSMJYkCHy,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:45.540178,2025-02-10 00:31:45.542880,1arSMJYkCHx,
1arSMdRnheA,1arSMdRnheA,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:49.917367,2025-02-10 00:31:49.920031,1arSMdRnhe9,
1arSMr3PYH1,1arSMr3PYH1,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:52.847485,2025-02-10 00:31:52.850605,1arSMr3PYH0,
1arSN1FYEzr,1arSN1FYEzr,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:31:55.083774,2025-02-10 00:31:55.086713,1arSN1FYEzq,
1arSNOx3adI,1arSNOx3adI,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:32:00.244765,2025-02-10 00:32:00.247686,1arSNOx3adH,
1arSNWgxVZk,1arSNWgxVZk,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:32:01.964717,2025-02-10 00:32:01.967719,1arSNWgfuRf,
1arSNfDD0h2,1arSNfDD0h2,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:32:03.777945,2025-02-10 00:32:03.782744,1arSNfDD0h1,
1arSNlvQjvA,1arSNlvQjvA,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:32:05.270162,2025-02-10 00:32:05.272680,1arSNlvQjv9,
1arSNy0hzMQ,1arSNy0hzMQ,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:32:07.896523,2025-02-10 00:32:07.899307,1arSNy0hzMP,
1arSO3s8K7O,1arSO3s8K7O,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:32:09.188132,2025-02-10 00:32:09.191061,1arSO3s8K7N,
1arSO9gX76b,1arSO9gX76b,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:32:10.446429,2025-02-10 00:32:10.449580,1arSO9gX76a,
1arSOGjl8s5,1arSOGjl8s5,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:32:11.994578,2025-02-10 00:32:11.997031,1arSOGjl8s4,
1arSON6VOcG,1arSON6VOcG,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:32:13.384482,2025-02-10 00:32:13.387198,1arSON6DnUB,
1arSOYw4fE0,1arSOYw4fE0,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:32:15.974283,2025-02-10 00:32:15.977162,1arSOYw4fDz,
1arSOkN2rxt,1arSOkN2rxt,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:32:18.458473,2025-02-10 00:32:18.461297,1arSOkN2rxs,
1arSOpvMJ3Q,1arSOpvMJ3Q,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:32:19.660832,2025-02-10 00:32:19.663731,1arSOpvMJ3P,
1arSeAumbcM,1arSeAumbcM,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 00:35:47.371278,2025-02-10 00:35:47.373852,1arSeAumbcL,
1arabNpmge6,1arabNpmge6,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 02:27:06.511426,2025-02-10 02:27:06.515763,1arabNpmge5,
1araoztMAjm,1araoztMAjm,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 02:30:10.879730,2025-02-10 02:30:10.882543,1araoztMAjl,
1arb7IuWjYN,1arb7IuWjYN,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 02:34:18.784293,2025-02-10 02:34:18.787413,1arb7IuWjYM,
1arbBN4C2iK,1arbBN4C2iK,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 02:35:13.860908,2025-02-10 02:35:13.863711,1arbBN4C2iJ,
1arf3xBA20R,1arf3xBA20R,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 03:29:31.887651,2025-02-10 03:29:31.890990,1arf3xBA20Q,
1arfK2yVe97,1arfK2yVe97,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 03:33:09.860187,2025-02-10 03:33:09.863087,1arfK2yVe96,
1arfTcsk8is,1arfTcsk8is,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 03:35:19.548819,2025-02-10 03:35:19.552060,1arfTcsk8ir,
1argRYVPb4C,1argRYVPb4C,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 03:48:51.128183,2025-02-10 03:48:51.131092,1argRYVPb4B,
1ariBkmhoUo,1ariBkmhoUo,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 04:13:16.371023,2025-02-10 04:13:16.374264,1ariBkmhoUn,
1arjXrjqU9W,1arjXrjqU9W,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 04:32:15.437633,2025-02-10 04:32:15.440685,1arjXrjqU9V,
1aroU6P4iON,1aroU6P4iON,SERVICE_FEE,1,100.00,100.00,0.00,0.00,[],USD,false,2025-02-10 05:41:22.565719,2025-02-10 05:41:22.569087,1aroU6P4iOM,
