id,source_warehouse_id,destination_warehouse_id,warehouse_transfer_id,transfer_status,movement_category,movement_group,movement_type,service_flow_id,inbound_purchase_order_item_id,inbound_bl_no,material_id,grade,quantity,create_time
16075,1SSfSB5Agwm,,1YhbAR9vwHw,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YhbAQmEPLy,,,WP_113781,GRADE_A,1,2024-11-22 01:11:44.031525 +00:00
16078,1SSfSB5Agwm,,1YhbAwSLpTJ,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YhbAw3VuJj,,,WP_113782,GRADE_A,1,2024-11-22 01:11:44.031532 +00:00
16097,1SSfCXuTPZh,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Yhb9p0VGZe,,,WP_113786,GRADE_A,1,2024-11-22 05:44:49.819164 +00:00
16099,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Yhb7WYzYOr,,,WP_113713,GRADE_A,1,2024-11-22 06:08:32.851224 +00:00
16100,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Yhb8D2rUoD,,,WP_113816,GRADE_A,1,2024-11-22 06:08:33.448005 +00:00
16103,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Yhb92R6q9Q,,,WP_113643,GRADE_A,1,2024-11-22 06:08:34.041774 +00:00
16104,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Yhb99Fi0Ih,,,WP_113819,GRADE_A,1,2024-11-22 06:08:34.653014 +00:00
16107,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Yhb9XR1ERj,,,WP_113793,GRADE_A,1,2024-11-22 06:08:35.245813 +00:00
16109,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YM0pw6b73I,,,WP_113725,GRADE_A,1,2024-11-22 06:08:35.838503 +00:00
16111,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YM0q4hhqfU,,,WP_113793,GRADE_A,1,2024-11-22 06:08:36.447327 +00:00
16113,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YM0qJA52EW,,,WP_113816,GRADE_A,1,2024-11-22 06:08:37.053001 +00:00
16115,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YM0qrDPVRp,,,WP_113792,GRADE_A,1,2024-11-22 06:08:37.664687 +00:00
16116,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YM0r6n4sAF,,,WP_113793,GRADE_A,1,2024-11-22 06:08:38.255611 +00:00
16118,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YXdppL1yLK,,,WP_113786,GRADE_A,1,2024-11-22 06:08:38.845081 +00:00
16120,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YXdqZydu2B,,,WP_113627,GRADE_A,1,2024-11-22 06:08:39.435449 +00:00
16123,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YXdqjDSDGm,,,WP_113727,GRADE_A,1,2024-11-22 06:08:40.025745 +00:00
16124,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YXdsfcmm9y,,,WP_113713,GRADE_A,1,2024-11-22 06:08:40.615460 +00:00
16126,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YXdsue6RZj,,,WP_113780,GRADE_A,1,2024-11-22 06:08:41.217111 +00:00
16128,1SSlmkCG5OU,1U0fwCHLtwq,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YXdsWAd6X1,,,WP_113784,GRADE_A,1,2024-11-22 06:08:41.811534 +00:00
16131,1U0fwCHLtwq,,1Yhb7WztBiu,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Yhb7WYzYOr,,,WP_113713,GRADE_A,1,2024-11-22 06:08:41.811600 +00:00
16132,1U0fwCHLtwq,,1Yhb8DSL81S,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Yhb8D2rUoD,,,WP_113816,GRADE_A,1,2024-11-22 06:08:41.811603 +00:00
16134,1U0fwCHLtwq,,1Yhb92r9fML,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Yhb92R6q9Q,,,WP_113643,GRADE_A,1,2024-11-22 06:08:41.811604 +00:00
16137,1U0fwCHLtwq,,1Yhb99gX7LD,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Yhb99Fi0Ih,,,WP_113819,GRADE_A,1,2024-11-22 06:08:41.811606 +00:00
16138,1U0fwCHLtwq,,1Yhb9XprATl,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Yhb9XR1ERj,,,WP_113793,GRADE_A,1,2024-11-22 06:08:41.811607 +00:00
16140,1U0fwCHLtwq,,1YM0pwi3W4h,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YM0pw6b73I,,,WP_113725,GRADE_A,1,2024-11-22 06:08:41.811608 +00:00
16142,1U0fwCHLtwq,,1YM0q58udfe,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YM0q4hhqfU,,,WP_113793,GRADE_A,1,2024-11-22 06:08:41.811609 +00:00
16145,1U0fwCHLtwq,,1YM0qJcjs5w,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YM0qJA52EW,,,WP_113816,GRADE_A,1,2024-11-22 06:08:41.811610 +00:00
16162,1U0fwCHLtwq,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Yhb7WYzYOr,,,WP_113713,GRADE_A,1,2024-11-22 06:12:09.651356 +00:00
16163,1U0fwCHLtwq,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Yhb8D2rUoD,,,WP_113816,GRADE_A,1,2024-11-22 06:13:51.750692 +00:00
16188,1SSfN08cWKS,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1XvdPbojq5f,,,WP_113784,GRADE_A,1,2024-11-22 06:22:57.742364 +00:00
16165,1SSlmkCG5OV,1SSfN08cWKS,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Xv8XBwPIbW,,,WP_113781,GRADE_A,1,2024-11-22 06:20:45.348648 +00:00
16167,1SSlmkCG5OV,1SSfN08cWKS,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1XvdPbojq5f,,,WP_113784,GRADE_A,1,2024-11-22 06:20:45.955214 +00:00
16168,1SSlmkCG5OV,1SSfN08cWKS,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YVUiDMK7Yt,,,WP_113818,GRADE_A,1,2024-11-22 06:20:46.569174 +00:00
16170,1SSlmkCG5OV,1SSfN08cWKS,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YW1E3HN8fp,,,WP_113783,GRADE_A,1,2024-11-22 06:20:47.176224 +00:00
16172,1SSlmkCG5OV,1SSfN08cWKS,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YW4s7o0xgJ,,,WP_113727,GRADE_A,1,2024-11-22 06:20:47.784645 +00:00
16174,1SSlmkCG5OV,1SSfN08cWKS,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YW4UZEANCn,,,WP_113782,GRADE_A,1,2024-11-22 06:20:48.385615 +00:00
16190,1U0fwCHLtwq,1SSlmkCG5OU,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Yhb9XR1ERj,,,WP_113793,GRADE_B,1,2024-11-22 06:33:17.979016 +00:00
16193,1U0fwCHLtwq,1SSlmkCG5OU,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Yhb99Fi0Ih,,,WP_113819,GRADE_B,1,2024-11-22 06:33:19.478186 +00:00
16146,1U0fwCHLtwq,,1YM0qradu72,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YM0qrDPVRp,,,WP_113792,GRADE_A,1,2024-11-22 06:08:41.811611 +00:00
16149,1U0fwCHLtwq,,1YM0r78K4iI,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YM0r6n4sAF,,,WP_113793,GRADE_A,1,2024-11-22 06:08:41.811612 +00:00
16151,1U0fwCHLtwq,,1YXdpsYdY3K,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YXdppL1yLK,,,WP_113786,GRADE_A,1,2024-11-22 06:08:41.811613 +00:00
16153,1U0fwCHLtwq,,1YXdqkDOKVg,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YXdqjDSDGm,,,WP_113727,GRADE_A,1,2024-11-22 06:08:41.811614 +00:00
16154,1U0fwCHLtwq,,1YXdqacans3,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YXdqZydu2B,,,WP_113627,GRADE_A,1,2024-11-22 06:08:41.811614 +00:00
16157,1U0fwCHLtwq,,1YXdsgLYqUg,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YXdsfcmm9y,,,WP_113713,GRADE_A,1,2024-11-22 06:08:41.811615 +00:00
16159,1U0fwCHLtwq,,1YXdsvSyD8B,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YXdsue6RZj,,,WP_113780,GRADE_A,1,2024-11-22 06:08:41.811616 +00:00
16160,1U0fwCHLtwq,,1YXdsWmsOtr,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YXdsWAd6X1,,,WP_113784,GRADE_A,1,2024-11-22 06:08:41.811617 +00:00
16176,1SSfN08cWKS,,1Xv8XWz3Cn7,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Xv8XBwPIbW,,,WP_113781,GRADE_A,1,2024-11-22 06:20:48.385649 +00:00
16178,1SSfN08cWKS,,1XvdPruoyez,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1XvdPbojq5f,,,WP_113784,GRADE_A,1,2024-11-22 06:20:48.385652 +00:00
16197,1U0g4oUiIUx,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YSXIN5biP6,,,WP_113781,GRADE_A,1,2024-11-22 06:38:25.246764 +00:00
16206,1SSfSB5Agwm,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbCYk3qdC,,,WP_113785,GRADE_A,1,2024-11-22 13:08:06.579024 +00:00
16207,1SSfSB5Agwm,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbCS11YmU,,,WP_113785,GRADE_A,1,2024-11-22 13:08:11.769329 +00:00
16212,1U0gHeRwDJV,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbCI3e0jT,,,WP_113784,GRADE_A,1,2024-11-22 13:08:19.109624 +00:00
16217,1U0gLF0Se7s,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbCBkYKCV,,,WP_113637,GRADE_A,1,2024-11-22 13:08:26.244964 +00:00
16222,1U0gOACDbtD,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbC3Ac2PW,,,WP_113727,GRADE_A,1,2024-11-22 13:08:33.649527 +00:00
16227,1U0gLF0Se7s,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbBwEWBXE,,,WP_113784,GRADE_A,1,2024-11-22 13:08:40.811205 +00:00
16232,1U0gHeRwDJV,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbBp636Pr,,,WP_113819,GRADE_A,1,2024-11-22 13:08:47.677792 +00:00
16233,1SSfSB5Agwm,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbBj7uAei,,,WP_113819,GRADE_A,1,2024-11-22 13:08:53.042771 +00:00
16242,1U0gOACDbtD,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbBUXmCZe,,,WP_113792,GRADE_A,1,2024-11-22 13:09:04.778256 +00:00
16198,1U0gOACDbtD,1SSlmkCG5OW,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1XZP6QmDaEI,,,WP_113627,GRADE_B,1,2024-11-22 07:20:24.165534 +00:00
16202,1U0gOACDbtD,1SSlmkCG5OW,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1XZPbGjOZx9,,,WP_113713,GRADE_B,1,2024-11-22 07:20:25.485813 +00:00
16208,1SSlmkCG5OW,1U0gHeRwDJV,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbCI3e0jT,,,WP_113784,GRADE_A,1,2024-11-22 13:08:12.059441 +00:00
16214,1SSlmkCG5OW,1U0gLF0Se7s,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbCBkYKCV,,,WP_113637,GRADE_A,1,2024-11-22 13:08:19.365524 +00:00
16218,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbC3Ac2PW,,,WP_113727,GRADE_A,1,2024-11-22 13:08:26.618151 +00:00
16223,1SSlmkCG5OW,1U0gLF0Se7s,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbBwEWBXE,,,WP_113784,GRADE_A,1,2024-11-22 13:08:33.936528 +00:00
16229,1SSlmkCG5OW,1U0gHeRwDJV,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbBp636Pr,,,WP_113819,GRADE_A,1,2024-11-22 13:08:40.968511 +00:00
16235,1SSlmkCG5OW,1U0gHeRwDJV,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbBboFc1d,,,WP_113725,GRADE_A,1,2024-11-22 13:08:53.199411 +00:00
16239,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbBUXmCZe,,,WP_113792,GRADE_A,1,2024-11-22 13:08:57.926083 +00:00
16244,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbBOmSmSV,,,WP_113713,GRADE_A,1,2024-11-22 13:09:05.022622 +00:00
16196,1SSlmkCG5OU,,1Yj4dns7i2v,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Yhb99Fi0Ih,,,WP_113819,GRADE_B,1,2024-11-22 06:33:19.506180 +00:00
16200,1SSlmkCG5OW,,1XZfj9ObUXs,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1XZP6QmDaEI,,,WP_113627,GRADE_B,1,2024-11-22 07:20:24.193868 +00:00
16205,1SSlmkCG5OW,,1XZa7Pb1wwO,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1XZPbGjOZx9,,,WP_113713,GRADE_B,1,2024-11-22 07:20:25.514390 +00:00
16210,1U0gHeRwDJV,,1YhbCISlXBZ,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YhbCI3e0jT,,,WP_113784,GRADE_A,1,2024-11-22 13:08:12.059475 +00:00
16216,1U0gLF0Se7s,,1YhbCC7lA7i,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YhbCBkYKCV,,,WP_113637,GRADE_A,1,2024-11-22 13:08:19.365560 +00:00
16220,1U0gOACDbtD,,1YhbC3c4rJf,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YhbC3Ac2PW,,,WP_113727,GRADE_A,1,2024-11-22 13:08:26.618210 +00:00
16247,1U0gOACDbtD,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbBOmSmSV,,,WP_113713,GRADE_A,1,2024-11-22 13:09:11.840166 +00:00
16252,1U0gLF0Se7s,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbBHYG9vS,,,WP_113637,GRADE_A,1,2024-11-22 13:09:18.664755 +00:00
16253,1SSfSB5Agwm,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbB9ylckp,,,WP_113725,GRADE_A,1,2024-11-22 13:09:23.803155 +00:00
16258,1U0gHeRwDJV,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbB3DEUTY,,,WP_113725,GRADE_A,1,2024-11-22 13:09:30.645632 +00:00
16259,1SSfSB5Agwm,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbAw3VuJj,,,WP_113782,GRADE_A,1,2024-11-22 13:09:35.805374 +00:00
16264,1U0gLF0Se7s,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbAocXL3M,,,WP_113819,GRADE_A,1,2024-11-22 13:09:42.794034 +00:00
16269,1U0gLF0Se7s,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbAi8NHSp,,,WP_113781,GRADE_A,1,2024-11-22 13:09:49.760150 +00:00
16274,1U0gHeRwDJV,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbAci0dFO,,,WP_113729,GRADE_A,1,2024-11-22 13:09:56.732896 +00:00
16279,1U0gOACDbtD,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbAXGAPYv,,,WP_113792,GRADE_A,1,2024-11-22 13:10:03.868236 +00:00
16284,1U0gLF0Se7s,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbAKowH6R,,,WP_113816,GRADE_A,1,2024-11-22 13:10:13.552918 +00:00
16289,1U0gOACDbtD,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbADwvvXP,,,WP_113727,GRADE_A,1,2024-11-22 13:10:20.423524 +00:00
16294,1U0gHeRwDJV,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbA8MdIom,,,WP_113727,GRADE_A,1,2024-11-22 13:10:27.489645 +00:00
16249,1SSlmkCG5OW,1U0gLF0Se7s,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbBHYG9vS,,,WP_113637,GRADE_A,1,2024-11-22 13:09:11.936903 +00:00
16255,1SSlmkCG5OW,1U0gHeRwDJV,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbB3DEUTY,,,WP_113725,GRADE_A,1,2024-11-22 13:09:23.911628 +00:00
16260,1SSlmkCG5OW,1U0gLF0Se7s,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbAocXL3M,,,WP_113819,GRADE_A,1,2024-11-22 13:09:35.857566 +00:00
16265,1SSlmkCG5OW,1U0gLF0Se7s,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbAi8NHSp,,,WP_113781,GRADE_A,1,2024-11-22 13:09:42.892067 +00:00
16271,1SSlmkCG5OW,1U0gHeRwDJV,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbAci0dFO,,,WP_113729,GRADE_A,1,2024-11-22 13:09:49.866390 +00:00
16276,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbAXGAPYv,,,WP_113792,GRADE_A,1,2024-11-22 13:09:56.797696 +00:00
16281,1SSlmkCG5OW,1U0gLF0Se7s,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbAKowH6R,,,WP_113816,GRADE_A,1,2024-11-22 13:10:06.815591 +00:00
16286,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbADwvvXP,,,WP_113727,GRADE_A,1,2024-11-22 13:10:13.635201 +00:00
16290,1SSlmkCG5OW,1U0gHeRwDJV,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YhbA8MdIom,,,WP_113727,GRADE_A,1,2024-11-22 13:10:20.566776 +00:00
16245,1U0gOACDbtD,,1YhbBPD4oPy,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YhbBOmSmSV,,,WP_113713,GRADE_A,1,2024-11-22 13:09:05.022660 +00:00
16251,1U0gLF0Se7s,,1YhbBI0rNwR,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YhbBHYG9vS,,,WP_113637,GRADE_A,1,2024-11-22 13:09:11.936984 +00:00
16257,1U0gHeRwDJV,,1YhbB3oLgS5,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YhbB3DEUTY,,,WP_113725,GRADE_A,1,2024-11-22 13:09:23.911661 +00:00
16262,1U0gLF0Se7s,,1YhbAp0EriA,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YhbAocXL3M,,,WP_113819,GRADE_A,1,2024-11-22 13:09:35.857633 +00:00
16267,1U0gLF0Se7s,,1YhbAiY8WOM,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YhbAi8NHSp,,,WP_113781,GRADE_A,1,2024-11-22 13:09:42.892102 +00:00
16273,1U0gHeRwDJV,,1YhbAd7UG7j,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YhbAci0dFO,,,WP_113729,GRADE_A,1,2024-11-22 13:09:49.866426 +00:00
16299,1U0gOACDbtD,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YhbA20s6Vc,,,WP_113725,GRADE_A,1,2024-11-22 13:10:34.687564 +00:00
16304,1SSezpQgUQD,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Yhb9uhcGWv,,,WP_113729,GRADE_A,1,2024-11-22 13:10:41.804240 +00:00
16309,1SSfCXuTPZh,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Yhb9jTGfSX,,,WP_113781,GRADE_A,1,2024-11-22 13:10:48.689412 +00:00
16314,1U0fpsxt6MT,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Yhb9dQ0xTe,,,WP_113793,GRADE_A,1,2024-11-22 13:10:55.611673 +00:00
16319,1U0fpsxt6MT,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Yhb9Q6Hr6q,,,WP_113727,GRADE_A,1,2024-11-22 13:11:02.718264 +00:00
16324,1SSezpQgUQD,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Yhb9GgSX5X,,,WP_113780,GRADE_A,1,2024-11-22 13:11:09.452505 +00:00
16329,1SSfCXuTPZh,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Yhb8wsVoDL,,,WP_113784,GRADE_A,1,2024-11-22 13:11:16.895863 +00:00
16334,1Y79TtvB6kL,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Yhb8qV6ZzY,,,WP_113643,GRADE_A,1,2024-11-22 13:11:23.813004 +00:00
