submit_id,material_id,company_code,template_id,create_category,create_type,associated_type,asset_account_code,asset_account_name,income_account_code,income_account_name,expense_account_code,expense_account_name,document_type,management_unit,description,unit_price,rate_percent,sync_token,create_time,update_time,is_active
358,WPP_9244909,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:24.598280 +00:00,2024-12-12 04:41:24.598283 +00:00,Y
359,WPP_1237422,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:25.713224 +00:00,2024-12-12 04:41:25.713227 +00:00,Y
360,WPP_1237716,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:26.811574 +00:00,2024-12-12 04:41:26.811578 +00:00,Y
361,WPP_1237637,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:27.874094 +00:00,2024-12-12 04:41:27.874105 +00:00,Y
362,WPP_1237709,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:29.169822 +00:00,2024-12-12 04:41:29.169828 +00:00,Y
363,WPP_9230675,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:30.176721 +00:00,2024-12-12 04:41:30.176726 +00:00,Y
364,WPP_1237433,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:31.411440 +00:00,2024-12-12 04:41:31.411442 +00:00,Y
365,WPP_9227845,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:32.563609 +00:00,2024-12-12 04:41:32.563615 +00:00,Y
366,WPP_1237277,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:33.687351 +00:00,2024-12-12 04:41:33.687359 +00:00,Y
367,WPP_1237309,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:34.769971 +00:00,2024-12-12 04:41:34.769979 +00:00,Y
368,WP_113818,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:35.856109 +00:00,2024-12-12 04:41:35.856114 +00:00,Y
369,WP_113819,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:36.781829 +00:00,2024-12-12 04:41:36.781834 +00:00,Y
370,WP_113820,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:38.169152 +00:00,2024-12-12 04:41:38.169155 +00:00,Y
371,WP_113816,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:39.151755 +00:00,2024-12-12 04:41:39.151758 +00:00,Y
372,WP_113784,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:40.001042 +00:00,2024-12-12 04:41:40.001046 +00:00,Y
373,WP_113780,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:40.838333 +00:00,2024-12-12 04:41:40.838337 +00:00,Y
374,WP_113781,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:41.824629 +00:00,2024-12-12 04:41:41.824638 +00:00,Y
375,WP_113782,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:43.074903 +00:00,2024-12-12 04:41:43.074908 +00:00,Y
376,WP_113783,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:44.067938 +00:00,2024-12-12 04:41:44.067944 +00:00,Y
377,WP_113637,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:45.210540 +00:00,2024-12-12 04:41:45.210548 +00:00,Y
378,WP_113725,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:46.210432 +00:00,2024-12-12 04:41:46.210435 +00:00,Y
379,WP_113793,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:47.151683 +00:00,2024-12-12 04:41:47.151692 +00:00,Y
380,WP_113792,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:48.379178 +00:00,2024-12-12 04:41:48.379189 +00:00,Y
381,WP_113713,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:49.234339 +00:00,2024-12-12 04:41:49.234348 +00:00,Y
382,WPF_1236538,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:50.375397 +00:00,2024-12-12 04:41:50.375409 +00:00,Y
383,WPF_113686,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:51.579627 +00:00,2024-12-12 04:41:51.579636 +00:00,Y
384,WPF_113689,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:52.962636 +00:00,2024-12-12 04:41:52.962639 +00:00,Y
385,WPF_214119,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:54.135648 +00:00,2024-12-12 04:41:54.135652 +00:00,Y
386,WPF_214121,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:55.333939 +00:00,2024-12-12 04:41:55.333949 +00:00,Y
387,WPF_214122,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:56.807757 +00:00,2024-12-12 04:41:56.807760 +00:00,Y
388,WPP_1237710,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:58.095678 +00:00,2024-12-12 04:41:58.095688 +00:00,Y
389,WPP_9244425,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:41:59.158952 +00:00,2024-12-12 04:41:59.158958 +00:00,Y
390,WPP_1236625,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:42:00.196967 +00:00,2024-12-12 04:42:00.196970 +00:00,Y
391,WP_113727,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:42:01.173047 +00:00,2024-12-12 04:42:01.173051 +00:00,Y
392,WP_113643,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:42:02.198403 +00:00,2024-12-12 04:42:02.198407 +00:00,Y
393,WP_113785,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:42:03.332673 +00:00,2024-12-12 04:42:03.332676 +00:00,Y
394,WP_113786,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:42:04.342658 +00:00,2024-12-12 04:42:04.342660 +00:00,Y
395,WP_113729,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:42:05.399932 +00:00,2024-12-12 04:42:05.399935 +00:00,Y
396,WP_113627,N200,7,FINANCIAL_LEASE,GOODS,NonInventory,1201010,상품,4103030,상품매출-금융리스,5103020,상품매출원가-금융리스,JournalEntry,SKU,,,,,2024-12-12 04:42:06.458051 +00:00,2024-12-12 04:42:06.458059 +00:00,Y
397,WP_543003,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:06.865934 +00:00,2024-12-12 04:43:06.865939 +00:00,Y
398,WP_543002,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:08.018643 +00:00,2024-12-12 04:43:08.018657 +00:00,Y
399,WP_543001,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:09.498631 +00:00,2024-12-12 04:43:09.498636 +00:00,Y
400,WP_241261,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:10.787035 +00:00,2024-12-12 04:43:10.787050 +00:00,Y
401,WP_241262,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:11.846315 +00:00,2024-12-12 04:43:11.846326 +00:00,Y
402,WP_115999,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:13.247589 +00:00,2024-12-12 04:43:13.247594 +00:00,Y
403,WPP_1237052,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:14.464725 +00:00,2024-12-12 04:43:14.464737 +00:00,Y
404,WPP_1237213,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:15.587325 +00:00,2024-12-12 04:43:15.587338 +00:00,Y
405,WPP_1236987,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:17.108484 +00:00,2024-12-12 04:43:17.108489 +00:00,Y
406,WPP_1237278,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:18.206390 +00:00,2024-12-12 04:43:18.206403 +00:00,Y
407,WPP_9240651,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:19.329671 +00:00,2024-12-12 04:43:19.329682 +00:00,Y
408,WPP_1237574,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:20.502190 +00:00,2024-12-12 04:43:20.502204 +00:00,Y
409,WPP_1237430,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:21.611556 +00:00,2024-12-12 04:43:21.611569 +00:00,Y
410,WPP_9244909,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:22.996681 +00:00,2024-12-12 04:43:22.996687 +00:00,Y
411,WPP_1237422,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:24.226557 +00:00,2024-12-12 04:43:24.226570 +00:00,Y
412,WPP_1237716,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:25.517405 +00:00,2024-12-12 04:43:25.517412 +00:00,Y
413,WPP_1237637,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:26.792652 +00:00,2024-12-12 04:43:26.792669 +00:00,Y
414,WPP_1237709,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:27.927209 +00:00,2024-12-12 04:43:27.927222 +00:00,Y
415,WPP_9230675,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:29.041969 +00:00,2024-12-12 04:43:29.041983 +00:00,Y
416,WPP_1237433,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:30.145374 +00:00,2024-12-12 04:43:30.145406 +00:00,Y
417,WPP_9227845,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:31.430529 +00:00,2024-12-12 04:43:31.430612 +00:00,Y
418,WPP_1237277,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:32.522714 +00:00,2024-12-12 04:43:32.522718 +00:00,Y
419,WPP_1237309,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:33.678062 +00:00,2024-12-12 04:43:33.678066 +00:00,Y
420,WP_113818,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:34.806279 +00:00,2024-12-12 04:43:34.806294 +00:00,Y
421,WP_113819,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:36.073816 +00:00,2024-12-12 04:43:36.073828 +00:00,Y
422,WP_113820,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:37.239732 +00:00,2024-12-12 04:43:37.239746 +00:00,Y
423,WP_113816,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:38.371562 +00:00,2024-12-12 04:43:38.371575 +00:00,Y
424,WP_113784,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:39.356020 +00:00,2024-12-12 04:43:39.356032 +00:00,Y
425,WP_113780,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:40.452054 +00:00,2024-12-12 04:43:40.452067 +00:00,Y
426,WP_113781,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:41.625896 +00:00,2024-12-12 04:43:41.625905 +00:00,Y
427,WP_113782,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:42.783853 +00:00,2024-12-12 04:43:42.783857 +00:00,Y
428,WP_113783,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:43.768370 +00:00,2024-12-12 04:43:43.768383 +00:00,Y
429,WP_113637,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:44.606683 +00:00,2024-12-12 04:43:44.606697 +00:00,Y
430,WP_113725,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:45.732016 +00:00,2024-12-12 04:43:45.732024 +00:00,Y
431,WP_113793,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:46.689695 +00:00,2024-12-12 04:43:46.689703 +00:00,Y
432,WP_113792,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:47.858521 +00:00,2024-12-12 04:43:47.858534 +00:00,Y
433,WP_113713,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:48.770852 +00:00,2024-12-12 04:43:48.770855 +00:00,Y
434,WPF_1236538,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:49.771421 +00:00,2024-12-12 04:43:49.771433 +00:00,Y
435,WPF_113686,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:51.029988 +00:00,2024-12-12 04:43:51.029999 +00:00,Y
436,WPF_113689,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:52.116951 +00:00,2024-12-12 04:43:52.116955 +00:00,Y
437,WPF_214119,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:53.229803 +00:00,2024-12-12 04:43:53.229808 +00:00,Y
438,WPF_214121,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:54.435190 +00:00,2024-12-12 04:43:54.435193 +00:00,Y
439,WPF_214122,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:55.473717 +00:00,2024-12-12 04:43:55.473727 +00:00,Y
440,WPP_1237710,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:56.508107 +00:00,2024-12-12 04:43:56.508111 +00:00,Y
441,WPP_9244425,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:57.682679 +00:00,2024-12-12 04:43:57.682682 +00:00,Y
442,WPP_1236625,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:58.931850 +00:00,2024-12-12 04:43:58.931854 +00:00,Y
443,WP_113727,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:43:59.970950 +00:00,2024-12-12 04:43:59.970955 +00:00,Y
444,WP_113643,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:44:01.142686 +00:00,2024-12-12 04:44:01.142703 +00:00,Y
445,WP_113785,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:44:02.150384 +00:00,2024-12-12 04:44:02.150397 +00:00,Y
446,WP_113786,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:44:03.109116 +00:00,2024-12-12 04:44:03.109121 +00:00,Y
447,WP_113729,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:44:04.126076 +00:00,2024-12-12 04:44:04.126080 +00:00,Y
448,WP_113627,N200,9,FINANCIAL_LEASE,SERVICE_PREPAYMENT,Service,,,2111010,선수금,,,Invoice,SKU,,,,,2024-12-12 04:44:05.034088 +00:00,2024-12-12 04:44:05.034092 +00:00,Y
449,WP_543003,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:06.032953 +00:00,2024-12-12 04:44:06.032955 +00:00,Y
450,WP_543002,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:07.060958 +00:00,2024-12-12 04:44:07.060965 +00:00,Y
451,WP_543001,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:08.052031 +00:00,2024-12-12 04:44:08.052034 +00:00,Y
530,WP_113781,N200,11,FINANCIAL_LEASE,INTEREST_INCOME,Service,,,4201010,이자수익-금융리스,5103020,상품매출원가-금융리스,,,,,,,2024-12-12 04:45:37.472399 +00:00,2024-12-12 04:45:37.472411 +00:00,Y
452,WP_241261,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:09.166577 +00:00,2024-12-12 04:44:09.166580 +00:00,Y
453,WP_241262,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:10.175322 +00:00,2024-12-12 04:44:10.175325 +00:00,Y
454,WP_115999,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:11.354556 +00:00,2024-12-12 04:44:11.354560 +00:00,Y
455,WPP_1237052,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:12.374147 +00:00,2024-12-12 04:44:12.374149 +00:00,Y
456,WPP_1237213,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:13.303505 +00:00,2024-12-12 04:44:13.303507 +00:00,Y
457,WPP_1236987,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:14.737630 +00:00,2024-12-12 04:44:14.737632 +00:00,Y
458,WPP_1237278,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:15.888083 +00:00,2024-12-12 04:44:15.888089 +00:00,Y
459,WPP_9240651,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:16.881364 +00:00,2024-12-12 04:44:16.881367 +00:00,Y
460,WPP_1237574,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:18.102269 +00:00,2024-12-12 04:44:18.102272 +00:00,Y
461,WPP_1237430,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:19.250295 +00:00,2024-12-12 04:44:19.250304 +00:00,Y
462,WPP_9244909,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:20.421170 +00:00,2024-12-12 04:44:20.421180 +00:00,Y
463,WPP_1237422,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:21.556619 +00:00,2024-12-12 04:44:21.556624 +00:00,Y
464,WPP_1237716,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:22.827182 +00:00,2024-12-12 04:44:22.827191 +00:00,Y
465,WPP_1237637,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:24.163621 +00:00,2024-12-12 04:44:24.163634 +00:00,Y
466,WPP_1237709,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:25.252475 +00:00,2024-12-12 04:44:25.252478 +00:00,Y
467,WPP_9230675,N200,10,FINANCIAL_LEASE,SERVICE_SALES,Service,,,4116030,용역매출-금융리스,5116010,자가관리매출원가-필터,JournalEntry,,,,,,2024-12-12 04:44:26.388824 +00:00,2024-12-12 04:44:26.388829 +00:00,Y
