id,charge_id,invoice_id,create_time,update_time
a121950cdf2f,0105430700107-0101-50000A-01,0105430700107-0101-50000A-2025-01,2025-01-02 04:32:46.894351,2025-01-02 04:32:46.894351
0a1d282e6f2c,0105430700107-0101-50000A-02,0105430700107-0101-50000A-2025-01,2025-01-02 04:32:46.895537,2025-01-02 04:32:46.895537
afe76905211a,0105430700108-0101-50000A-01,0105430700108-0101-50000A-2025-01,2025-01-02 04:32:46.897899,2025-01-02 04:32:46.897899
eb9ce15b997d,0105430700108-0101-50000A-02,0105430700108-0101-50000A-2025-01,2025-01-02 04:32:46.899103,2025-01-02 04:32:46.899103
e0b180223410,0105431000001-0101-30000A-01,0105431000001-0101-30000A-2025-01,2025-01-02 04:32:46.901581,2025-01-02 04:32:46.901581
97cf6d338af4,0105431000001-0101-30000A-02,0105431000001-0101-30000A-2025-01,2025-01-02 04:32:46.902685,2025-01-02 04:32:46.902685
396b6cb021e8,0105431000004-0101-70000A-01,0105431000004-0101-70000A-2025-01,2025-01-02 04:32:46.904985,2025-01-02 04:32:46.904985
f32345464f1b,0105431000004-0101-70000A-02,0105431000004-0101-70000A-2025-01,2025-01-02 04:32:46.906077,2025-01-02 04:32:46.906077
ad8460638907,0105431000005-0101-70000A-01,0105431000005-0101-70000A-2025-01,2025-01-02 04:32:46.908346,2025-01-02 04:32:46.908346
4423011ddb7f,0105431000005-0101-70000A-02,0105431000005-0101-70000A-2025-01,2025-01-02 04:32:46.909672,2025-01-02 04:32:46.909672
6a400b9e5866,0105431000006-0101-30000A-01,0105431000006-0101-30000A-2025-01,2025-01-02 04:32:46.911936,2025-01-02 04:32:46.911936
de265cf3eb05,0105431000006-0101-30000A-02,0105431000006-0101-30000A-2025-01,2025-01-02 04:32:46.913050,2025-01-02 04:32:46.913050
4f470174335a,0105431000007-0101-N0000A-01,0105431000007-0101-N0000A-2025-01,2025-01-02 04:32:46.915316,2025-01-02 04:32:46.915316
ab11df0dd4b5,0105431000007-0101-N0000A-02,0105431000007-0101-N0000A-2025-01,2025-01-02 04:32:46.916572,2025-01-02 04:32:46.916572
53cec4665764,0105431000008-0101-30000A-01,0105431000008-0101-30000A-2025-01,2025-01-02 04:32:46.919060,2025-01-02 04:32:46.919060
7c27555848c9,0105431000008-0101-30000A-02,0105431000008-0101-30000A-2025-01,2025-01-02 04:32:46.920242,2025-01-02 04:32:46.920242
064b96449baf,0105431000009-0101-70000A-01,0105431000009-0101-70000A-2025-01,2025-01-02 04:32:46.922466,2025-01-02 04:32:46.922466
7f8582745c47,0105431000009-0101-70000A-02,0105431000009-0101-70000A-2025-01,2025-01-02 04:32:46.923549,2025-01-02 04:32:46.923549
2ff39cc34154,0105431000010-0101-50000A-01,0105431000010-0101-50000A-2025-01,2025-01-02 04:32:46.925763,2025-01-02 04:32:46.925763
faf2dfd58935,0105431000010-0101-50000A-02,0105431000010-0101-50000A-2025-01,2025-01-02 04:32:46.926906,2025-01-02 04:32:46.926906
2d10265e4de8,0105431000012-0101-50000A-01,0105431000012-0101-50000A-2025-01,2025-01-02 04:32:46.929418,2025-01-02 04:32:46.929418
b6d74f7ab0fb,0105431000012-0101-50000A-02,0105431000012-0101-50000A-2025-01,2025-01-02 04:32:46.930545,2025-01-02 04:32:46.930545
b6d488402c32,0105431000013-0101-30000A-01,0105431000013-0101-30000A-2025-01,2025-01-02 04:32:46.932774,2025-01-02 04:32:46.932774
59d2c3623a60,0105431000013-0101-30000A-02,0105431000013-0101-30000A-2025-01,2025-01-02 04:32:46.933850,2025-01-02 04:32:46.933850
c18b64466d19,0105431000014-0101-N0000A-01,0105431000014-0101-N0000A-2025-01,2025-01-02 04:32:46.936086,2025-01-02 04:32:46.936086
99756f773348,0105431000014-0101-N0000A-02,0105431000014-0101-N0000A-2025-01,2025-01-02 04:32:46.937198,2025-01-02 04:32:46.937198
a4199622254d,0105431000015-0101-70000A-01,0105431000015-0101-70000A-2025-01,2025-01-02 04:32:46.939621,2025-01-02 04:32:46.939621
f0eb5e330e1b,0105431000015-0101-70000A-02,0105431000015-0101-70000A-2025-01,2025-01-02 04:32:46.940737,2025-01-02 04:32:46.940737
0628dc363f3a,0105431000016-0101-50000A-01,0105431000016-0101-50000A-2025-01,2025-01-02 04:32:46.942997,2025-01-02 04:32:46.942997
f950b4a54ca3,0105431000016-0101-50000A-02,0105431000016-0101-50000A-2025-01,2025-01-02 04:32:46.944409,2025-01-02 04:32:46.944409
3eafbd03be29,1Xfv5oDQtWu-01,1Xfv5oDQtWu-2025-01,2025-01-02 04:33:24.109626,2025-01-02 04:33:24.109626
ad6899997a80,0105431000017-0101-N0000A-01,0105431000017-0101-N0000A-2025-01,2025-01-02 04:32:46.946676,2025-01-02 04:32:46.946676
97060a88f3b3,0105431000017-0101-N0000A-02,0105431000017-0101-N0000A-2025-01,2025-01-02 04:32:46.947748,2025-01-02 04:32:46.947748
e6e1b71880ea,0105431000018-0101-N0000A-01,0105431000018-0101-N0000A-2025-01,2025-01-02 04:32:46.949955,2025-01-02 04:32:46.949955
3e05f8824328,0105431000018-0101-N0000A-02,0105431000018-0101-N0000A-2025-01,2025-01-02 04:32:46.951046,2025-01-02 04:32:46.951046
ae6b36a48445,0105431000019-0101-30000A-01,0105431000019-0101-30000A-2025-01,2025-01-02 04:32:46.953299,2025-01-02 04:32:46.953299
d3680e02ac42,0105431000019-0101-30000A-02,0105431000019-0101-30000A-2025-01,2025-01-02 04:32:46.954384,2025-01-02 04:32:46.954384
f4de9936431b,0105431000020-0101-70000A-01,0105431000020-0101-70000A-2025-01,2025-01-02 04:32:46.956729,2025-01-02 04:32:46.956729
e935467bd975,0105431000020-0101-70000A-02,0105431000020-0101-70000A-2025-01,2025-01-02 04:32:46.957816,2025-01-02 04:32:46.957816
c331be0bc956,0105431000021-0101-70000A-01,0105431000021-0101-70000A-2025-01,2025-01-02 04:32:46.960045,2025-01-02 04:32:46.960045
4003084d8166,0105431000021-0101-70000A-02,0105431000021-0101-70000A-2025-01,2025-01-02 04:32:46.961120,2025-01-02 04:32:46.961120
041fbc1eb914,0105431000022-0101-N0000A-01,0105431000022-0101-N0000A-2025-01,2025-01-02 04:32:46.963330,2025-01-02 04:32:46.963330
457d8f30fc15,0105431000022-0101-N0000A-02,0105431000022-0101-N0000A-2025-01,2025-01-02 04:32:46.964405,2025-01-02 04:32:46.964405
e2c0e7eeec4c,0105431000023-0101-30000A-01,0105431000023-0101-30000A-2025-01,2025-01-02 04:32:46.966671,2025-01-02 04:32:46.966671
35b8bd24e1a6,0105431000023-0101-30000A-02,0105431000023-0101-30000A-2025-01,2025-01-02 04:32:46.967782,2025-01-02 04:32:46.967782
cffe371aca38,0105431000024-0101-50000A-01,0105431000024-0101-50000A-2025-01,2025-01-02 04:32:46.970010,2025-01-02 04:32:46.970010
01ac74f75aa2,0105431000024-0101-50000A-02,0105431000024-0101-50000A-2025-01,2025-01-02 04:32:46.971099,2025-01-02 04:32:46.971099
30a5f6ddb287,0105431000025-0101-30000A-01,0105431000025-0101-30000A-2025-01,2025-01-02 04:32:46.973329,2025-01-02 04:32:46.973329
8a0eddad373e,0105431000025-0101-30000A-02,0105431000025-0101-30000A-2025-01,2025-01-02 04:32:46.974690,2025-01-02 04:32:46.974690
7ac0786d0480,0105431000026-0101-50000A-01,0105431000026-0101-50000A-2025-01,2025-01-02 04:32:46.977158,2025-01-02 04:32:46.977158
16d07121b9dd,0105431000026-0101-50000A-02,0105431000026-0101-50000A-2025-01,2025-01-02 04:32:46.978291,2025-01-02 04:32:46.978291
668bace071d5,0105431000027-0101-70000A-01,0105431000027-0101-70000A-2025-01,2025-01-02 04:32:46.980575,2025-01-02 04:32:46.980575
79ed7cdab294,0105431000027-0101-70000A-02,0105431000027-0101-70000A-2025-01,2025-01-02 04:32:46.981678,2025-01-02 04:32:46.981678
8a77945424d4,0105431000028-0101-N0000A-01,0105431000028-0101-N0000A-2025-01,2025-01-02 04:32:46.983954,2025-01-02 04:32:46.983954
839d14dc87c6,0105431000028-0101-N0000A-02,0105431000028-0101-N0000A-2025-01,2025-01-02 04:32:46.985031,2025-01-02 04:32:46.985031
5f3fb58825a9,0105431000029-0101-70000A-01,0105431000029-0101-70000A-2025-01,2025-01-02 04:32:46.987233,2025-01-02 04:32:46.987233
610d79d87ceb,0105431000029-0101-70000A-02,0105431000029-0101-70000A-2025-01,2025-01-02 04:32:46.988360,2025-01-02 04:32:46.988360
f6334910b9ae,0105431000030-0101-30000A-01,0105431000030-0101-30000A-2025-01,2025-01-02 04:32:46.990801,2025-01-02 04:32:46.990801
b54b82cf3089,0105431000030-0101-30000A-02,0105431000030-0101-30000A-2025-01,2025-01-02 04:32:46.991921,2025-01-02 04:32:46.991921
e65238b998bf,0105431000031-0101-70000A-01,0105431000031-0101-70000A-2025-01,2025-01-02 04:32:46.994674,2025-01-02 04:32:46.994674
d505ffbded55,0105431000031-0101-70000A-02,0105431000031-0101-70000A-2025-01,2025-01-02 04:32:46.995792,2025-01-02 04:32:46.995792
8e2ca2b89141,0105433300113-0101-N0000A-02,0105433300113-0101-N0000A-2025-01,2025-01-02 04:33:09.220222,2025-01-02 04:33:09.220222
2c4ce20f560b,0105431000032-0101-70000A-02,0105431000032-0101-70000A-2025-01,2025-01-02 04:32:48.917805,2025-01-02 04:32:48.917805
772809d2ac2b,0105431000033-0101-50000A-01,0105431000033-0101-50000A-2025-01,2025-01-02 04:32:48.920528,2025-01-02 04:32:48.920528
60d0a4203f6d,0105431000033-0101-50000A-02,0105431000033-0101-50000A-2025-01,2025-01-02 04:32:48.921673,2025-01-02 04:32:48.921673
1b95a316358f,0105431000034-0101-30000A-01,0105431000034-0101-30000A-2025-01,2025-01-02 04:32:48.924042,2025-01-02 04:32:48.924042
93e72c80d1ff,0105431000034-0101-30000A-02,0105431000034-0101-30000A-2025-01,2025-01-02 04:32:48.925137,2025-01-02 04:32:48.925137
71178b4837bc,0105431000035-0101-30000A-01,0105431000035-0101-30000A-2025-01,2025-01-02 04:32:48.927418,2025-01-02 04:32:48.927418
09432542bebf,0105431000035-0101-30000A-02,0105431000035-0101-30000A-2025-01,2025-01-02 04:32:48.928508,2025-01-02 04:32:48.928508
32c8c72153d7,0105431000036-0101-30000A-01,0105431000036-0101-30000A-2025-01,2025-01-02 04:32:48.930795,2025-01-02 04:32:48.930795
125c42ed49ce,0105431000036-0101-30000A-02,0105431000036-0101-30000A-2025-01,2025-01-02 04:32:48.932094,2025-01-02 04:32:48.932094
6a648c68dc04,0105431000037-0101-30000A-01,0105431000037-0101-30000A-2025-01,2025-01-02 04:32:48.934547,2025-01-02 04:32:48.934547
b3911d74ed46,0105431000037-0101-30000A-02,0105431000037-0101-30000A-2025-01,2025-01-02 04:32:48.935669,2025-01-02 04:32:48.935669
667124773746,0105431000038-0101-50000A-01,0105431000038-0101-50000A-2025-01,2025-01-02 04:32:48.937926,2025-01-02 04:32:48.937926
f2e7f62d921f,0105431000038-0101-50000A-02,0105431000038-0101-50000A-2025-01,2025-01-02 04:32:48.939025,2025-01-02 04:32:48.939025
6c4862d13ce2,0105431000039-0101-50000A-01,0105431000039-0101-50000A-2025-01,2025-01-02 04:32:48.941303,2025-01-02 04:32:48.941303
bad7933ec9be,0105431000039-0101-50000A-02,0105431000039-0101-50000A-2025-01,2025-01-02 04:32:48.942386,2025-01-02 04:32:48.942386
ff66b809c338,0105431000040-0101-30000A-01,0105431000040-0101-30000A-2025-01,2025-01-02 04:32:48.944618,2025-01-02 04:32:48.944618
32fb112e6e53,0105431000040-0101-30000A-02,0105431000040-0101-30000A-2025-01,2025-01-02 04:32:48.945688,2025-01-02 04:32:48.945688
6209246d963b,0105431000041-0101-70000A-01,0105431000041-0101-70000A-2025-01,2025-01-02 04:32:48.948122,2025-01-02 04:32:48.948122
e86993e7c9bf,0105431000041-0101-70000A-02,0105431000041-0101-70000A-2025-01,2025-01-02 04:32:48.949202,2025-01-02 04:32:48.949202
397d0d00954f,0105431000042-0101-30000A-01,0105431000042-0101-30000A-2025-01,2025-01-02 04:32:48.951500,2025-01-02 04:32:48.951500
b4a3712a1f99,0105431000042-0101-30000A-02,0105431000042-0101-30000A-2025-01,2025-01-02 04:32:48.952697,2025-01-02 04:32:48.952697
8858d403b724,0105431000043-0101-70000A-01,0105431000043-0101-70000A-2025-01,2025-01-02 04:32:48.954933,2025-01-02 04:32:48.954933
57651553d19f,0105431000043-0101-70000A-02,0105431000043-0101-70000A-2025-01,2025-01-02 04:32:48.956012,2025-01-02 04:32:48.956012
1ce1a01acf3c,0105431000044-0101-70000A-01,0105431000044-0101-70000A-2025-01,2025-01-02 04:32:48.958223,2025-01-02 04:32:48.958223
9ebe4b2fd4fb,0105431000044-0101-70000A-02,0105431000044-0101-70000A-2025-01,2025-01-02 04:32:48.959342,2025-01-02 04:32:48.959342
5de494798eeb,0105431000045-0101-50000A-01,0105431000045-0101-50000A-2025-01,2025-01-02 04:32:48.961582,2025-01-02 04:32:48.961582
57b2c417808e,0105431000045-0101-50000A-02,0105431000045-0101-50000A-2025-01,2025-01-02 04:32:48.962661,2025-01-02 04:32:48.962661
83d3e799166d,0105431000046-0101-30000A-01,0105431000046-0101-30000A-2025-01,2025-01-02 04:32:48.964935,2025-01-02 04:32:48.964935
5d820315eef1,0105431000046-0101-30000A-02,0105431000046-0101-30000A-2025-01,2025-01-02 04:32:48.966039,2025-01-02 04:32:48.966039
1558edd72534,0105431000047-0101-30000A-01,0105431000047-0101-30000A-2025-01,2025-01-02 04:32:48.968293,2025-01-02 04:32:48.968293
ce4893be92d5,0105431000047-0101-30000A-02,0105431000047-0101-30000A-2025-01,2025-01-02 04:32:48.969404,2025-01-02 04:32:48.969404
6d9fb3a99e9a,0105431000048-0101-N0000A-01,0105431000048-0101-N0000A-2025-01,2025-01-02 04:32:48.971787,2025-01-02 04:32:48.971787
0559336276fa,0105431000048-0101-N0000A-02,0105431000048-0101-N0000A-2025-01,2025-01-02 04:32:48.972865,2025-01-02 04:32:48.972865
c2f82c20d25f,0105431000049-0101-30000A-01,0105431000049-0101-30000A-2025-01,2025-01-02 04:32:48.975317,2025-01-02 04:32:48.975317
9cefd55e0964,1Xfv5oDQtWu-02,1Xfv5oDQtWu-2025-01,2025-01-02 04:33:24.110730,2025-01-02 04:33:24.110730
d87bb30c154a,0105431000049-0101-30000A-02,0105431000049-0101-30000A-2025-01,2025-01-02 04:32:48.976403,2025-01-02 04:32:48.976403
e2ab5eab65ea,0105431000050-0101-30000A-01,0105431000050-0101-30000A-2025-01,2025-01-02 04:32:48.978650,2025-01-02 04:32:48.978650
9f3fea27814d,0105431000050-0101-30000A-02,0105431000050-0101-30000A-2025-01,2025-01-02 04:32:48.979865,2025-01-02 04:32:48.979865
5097b97250de,0105431000051-0101-50000A-01,0105431000051-0101-50000A-2025-01,2025-01-02 04:32:48.982253,2025-01-02 04:32:48.982253
4c34d51fcab6,0105431000051-0101-50000A-02,0105431000051-0101-50000A-2025-01,2025-01-02 04:32:48.983926,2025-01-02 04:32:48.983926
bd86d22bb691,0105431000052-0101-N0000A-01,0105431000052-0101-N0000A-2025-01,2025-01-02 04:32:48.986290,2025-01-02 04:32:48.986290
f958b59833e2,0105431000052-0101-N0000A-02,0105431000052-0101-N0000A-2025-01,2025-01-02 04:32:48.987395,2025-01-02 04:32:48.987395
456ba54b7c03,0105431000053-0101-N0000A-01,0105431000053-0101-N0000A-2025-01,2025-01-02 04:32:48.989664,2025-01-02 04:32:48.989664
a040ae6bcab0,0105431000053-0101-N0000A-02,0105431000053-0101-N0000A-2025-01,2025-01-02 04:32:48.990787,2025-01-02 04:32:48.990787
61484171ab56,0105431000054-0101-N0000A-01,0105431000054-0101-N0000A-2025-01,2025-01-02 04:32:48.993087,2025-01-02 04:32:48.993087
fd7704a102c6,0105431000054-0101-N0000A-02,0105431000054-0101-N0000A-2025-01,2025-01-02 04:32:48.994356,2025-01-02 04:32:48.994356
74c377471aac,0105431000055-0101-N0000A-01,0105431000055-0101-N0000A-2025-01,2025-01-02 04:32:48.996731,2025-01-02 04:32:48.996731
a15950be9f44,0105431000055-0101-N0000A-02,0105431000055-0101-N0000A-2025-01,2025-01-02 04:32:48.997864,2025-01-02 04:32:48.997864
cd93ed7348f8,0105431000056-0101-30000A-01,0105431000056-0101-30000A-2025-01,2025-01-02 04:32:49.000228,2025-01-02 04:32:49.000228
2e4854981c92,0105431000056-0101-30000A-02,0105431000056-0101-30000A-2025-01,2025-01-02 04:32:49.001406,2025-01-02 04:32:49.001406
a0b52cbfd842,0105431000063-0101-50000A-01,0105431000063-0101-50000A-2025-01,2025-01-02 04:32:49.003874,2025-01-02 04:32:49.003874
239093edea47,0105431000063-0101-50000A-02,0105431000063-0101-50000A-2025-01,2025-01-02 04:32:49.005048,2025-01-02 04:32:49.005048
1577448bb5a4,0105431000064-0101-50000A-01,0105431000064-0101-50000A-2025-01,2025-01-02 04:32:49.007450,2025-01-02 04:32:49.007450
ee0f8dbac532,0105431000064-0101-50000A-02,0105431000064-0101-50000A-2025-01,2025-01-02 04:32:49.008568,2025-01-02 04:32:49.008568
f9049a3ead3b,0105431000065-0101-30000A-01,0105431000065-0101-30000A-2025-01,2025-01-02 04:32:49.010962,2025-01-02 04:32:49.010962
cb6e41aa9d89,0105431000065-0101-30000A-02,0105431000065-0101-30000A-2025-01,2025-01-02 04:32:49.012440,2025-01-02 04:32:49.012440
d394e7c892a1,0105431000066-0101-50000A-01,0105431000066-0101-50000A-2025-01,2025-01-02 04:32:49.014866,2025-01-02 04:32:49.014866
c44172a3be3f,0105431000066-0101-50000A-02,0105431000066-0101-50000A-2025-01,2025-01-02 04:32:49.015976,2025-01-02 04:32:49.015976
0d1cb860f9d1,0105431000067-0101-70000A-01,0105431000067-0101-70000A-2025-01,2025-01-02 04:32:49.018548,2025-01-02 04:32:49.018548
4fcdb4e1116c,0105431000067-0101-70000A-02,0105431000067-0101-70000A-2025-01,2025-01-02 04:32:49.019790,2025-01-02 04:32:49.019790
e3368dadf3f7,0105431000068-0101-N0000A-01,0105431000068-0101-N0000A-2025-01,2025-01-02 04:32:49.022178,2025-01-02 04:32:49.022178
c58121df08fe,0105431000068-0101-N0000A-02,0105431000068-0101-N0000A-2025-01,2025-01-02 04:32:49.024752,2025-01-02 04:32:49.024752
957f72db5eda,0105431000069-0101-N0000A-01,0105431000069-0101-N0000A-2025-01,2025-01-02 04:32:49.027478,2025-01-02 04:32:49.027478
9dd7fa976b44,0105431000069-0101-N0000A-02,0105431000069-0101-N0000A-2025-01,2025-01-02 04:32:49.028632,2025-01-02 04:32:49.028632
3c0645e931a7,0105431000070-0101-70000A-01,0105431000070-0101-70000A-2025-01,2025-01-02 04:32:49.031880,2025-01-02 04:32:49.031880
36c1d03cc504,0105431000070-0101-70000A-02,0105431000070-0101-70000A-2025-01,2025-01-02 04:32:49.033061,2025-01-02 04:32:49.033061
4d8d9391ca3e,0105431000071-0101-50000A-01,0105431000071-0101-50000A-2025-01,2025-01-02 04:32:49.035370,2025-01-02 04:32:49.035370
5777634b6da9,0105431000071-0101-50000A-02,0105431000071-0101-50000A-2025-01,2025-01-02 04:32:49.036593,2025-01-02 04:32:49.036593
3207df754504,0105431000072-0101-50000A-01,0105431000072-0101-50000A-2025-01,2025-01-02 04:32:49.038886,2025-01-02 04:32:49.038886
57312edc46fa,0105431000072-0101-50000A-02,0105431000072-0101-50000A-2025-01,2025-01-02 04:32:49.040029,2025-01-02 04:32:49.040029
51d2d9b202dc,0105431000073-0101-50000A-01,0105431000073-0101-50000A-2025-01,2025-01-02 04:32:49.042354,2025-01-02 04:32:49.042354
8c9c253073c9,0105431000073-0101-50000A-02,0105431000073-0101-50000A-2025-01,2025-01-02 04:32:49.043448,2025-01-02 04:32:49.043448
bd915c3dda0d,0105431100001-0101-30000A-01,0105431100001-0101-30000A-2025-01,2025-01-02 04:32:49.045702,2025-01-02 04:32:49.045702
f7d89faa6ee8,0105431100001-0101-30000A-02,0105431100001-0101-30000A-2025-01,2025-01-02 04:32:49.046782,2025-01-02 04:32:49.046782
4723de9344ee,0105431100002-0101-50000A-01,0105431100002-0101-50000A-2025-01,2025-01-02 04:32:49.049043,2025-01-02 04:32:49.049043
8631f22bc9df,0105431100002-0101-50000A-02,0105431100002-0101-50000A-2025-01,2025-01-02 04:32:49.050160,2025-01-02 04:32:49.050160
dcf91f450ee2,0105431100003-0101-30000A-01,0105431100003-0101-30000A-2025-01,2025-01-02 04:32:49.052430,2025-01-02 04:32:49.052430
08a12b7d13f7,0105431100003-0101-30000A-02,0105431100003-0101-30000A-2025-01,2025-01-02 04:32:49.053526,2025-01-02 04:32:49.053526
ff209fe9e081,0105431100004-0101-70000A-01,0105431100004-0101-70000A-2025-01,2025-01-02 04:32:49.055865,2025-01-02 04:32:49.055865
020bf0640105,0105431100004-0101-70000A-02,0105431100004-0101-70000A-2025-01,2025-01-02 04:32:49.056944,2025-01-02 04:32:49.056944
70ff3cffcf1e,0105431100005-0101-30000A-01,0105431100005-0101-30000A-2025-01,2025-01-02 04:32:49.059190,2025-01-02 04:32:49.059190
10b042b008c9,0105431100005-0101-30000A-02,0105431100005-0101-30000A-2025-01,2025-01-02 04:32:49.060341,2025-01-02 04:32:49.060341
dc4be658666e,0105431100006-0101-N0000A-01,0105431100006-0101-N0000A-2025-01,2025-01-02 04:32:49.062630,2025-01-02 04:32:49.062630
8700e633d9df,0105431100006-0101-N0000A-02,0105431100006-0101-N0000A-2025-01,2025-01-02 04:32:49.063720,2025-01-02 04:32:49.063720
43cdf1aa0144,0105431100008-0101-N0000A-01,0105431100008-0101-N0000A-2025-01,2025-01-02 04:32:49.065928,2025-01-02 04:32:49.065928
6ab7e8d80792,0105431100008-0101-N0000A-02,0105431100008-0101-N0000A-2025-01,2025-01-02 04:32:49.067012,2025-01-02 04:32:49.067012
5e2562fc9035,0105431100009-0101-70000A-01,0105431100009-0101-70000A-2025-01,2025-01-02 04:32:49.069382,2025-01-02 04:32:49.069382
bc086c3f2215,0105431100009-0101-70000A-02,0105431100009-0101-70000A-2025-01,2025-01-02 04:32:49.070561,2025-01-02 04:32:49.070561
412d61188123,0105431100010-0101-50000A-01,0105431100010-0101-50000A-2025-01,2025-01-02 04:32:49.072968,2025-01-02 04:32:49.072968
9da5f48bdf97,0105431100010-0101-50000A-02,0105431100010-0101-50000A-2025-01,2025-01-02 04:32:49.074073,2025-01-02 04:32:49.074073
7e8aee488045,0105431100012-0101-N0000A-01,0105431100012-0101-N0000A-2025-01,2025-01-02 04:32:49.076335,2025-01-02 04:32:49.076335
84bb525c6ac3,0105431100012-0101-N0000A-02,0105431100012-0101-N0000A-2025-01,2025-01-02 04:32:49.077424,2025-01-02 04:32:49.077424
c304292ae505,0105431100013-0101-50000A-01,0105431100013-0101-50000A-2025-01,2025-01-02 04:32:49.079733,2025-01-02 04:32:49.079733
20cf00731af4,0105431100013-0101-50000A-02,0105431100013-0101-50000A-2025-01,2025-01-02 04:32:49.080973,2025-01-02 04:32:49.080973
3ed80508855d,0105431100014-0101-30000A-01,0105431100014-0101-30000A-2025-01,2025-01-02 04:32:49.083297,2025-01-02 04:32:49.083297
961a0f8ce664,0105431100014-0101-30000A-02,0105431100014-0101-30000A-2025-01,2025-01-02 04:32:49.084409,2025-01-02 04:32:49.084409
b5363d63f66c,0105431100015-0101-N0000A-01,0105431100015-0101-N0000A-2025-01,2025-01-02 04:32:49.086863,2025-01-02 04:32:49.086863
62bf01fe287c,0105431100015-0101-N0000A-02,0105431100015-0101-N0000A-2025-01,2025-01-02 04:32:49.088111,2025-01-02 04:32:49.088111
0a2bc6aef0b3,0105431100016-0101-50000A-01,0105431100016-0101-50000A-2025-01,2025-01-02 04:32:49.090673,2025-01-02 04:32:49.090673
a14554a74019,0105431100016-0101-50000A-02,0105431100016-0101-50000A-2025-01,2025-01-02 04:32:49.091818,2025-01-02 04:32:49.091818
5e9f9357a23e,1Xfv5oDQtWu-03,1Xfv5oDQtWu-2025-01,2025-01-02 04:33:24.111826,2025-01-02 04:33:24.111826
7dd7f52c9581,0105433300114-0101-50000A-01,0105433300114-0101-50000A-2025-01,2025-01-02 04:33:09.222565,2025-01-02 04:33:09.222565
aecffeaec080,0105431100017-0101-30000A-02,0105431100017-0101-30000A-2025-01,2025-01-02 04:32:51.044744,2025-01-02 04:32:51.044744
366599deb5a8,0105431100018-0101-N0000A-01,0105431100018-0101-N0000A-2025-01,2025-01-02 04:32:51.047273,2025-01-02 04:32:51.047273
6cca275cb862,0105431100018-0101-N0000A-02,0105431100018-0101-N0000A-2025-01,2025-01-02 04:32:51.048404,2025-01-02 04:32:51.048404
e25f53090c96,0105431100019-0101-N0000A-01,0105431100019-0101-N0000A-2025-01,2025-01-02 04:32:51.050795,2025-01-02 04:32:51.050795
b20bc0fb4ff4,0105431100019-0101-N0000A-02,0105431100019-0101-N0000A-2025-01,2025-01-02 04:32:51.051875,2025-01-02 04:32:51.051875
1844f763cb03,0105431100020-0101-70000A-01,0105431100020-0101-70000A-2025-01,2025-01-02 04:32:51.054112,2025-01-02 04:32:51.054112
79f02a2167c1,0105431100020-0101-70000A-02,0105431100020-0101-70000A-2025-01,2025-01-02 04:32:51.055193,2025-01-02 04:32:51.055193
9131f8543715,0105431100021-0101-50000A-01,0105431100021-0101-50000A-2025-01,2025-01-02 04:32:51.057414,2025-01-02 04:32:51.057414
f804b4605b27,0105431100021-0101-50000A-02,0105431100021-0101-50000A-2025-01,2025-01-02 04:32:51.058505,2025-01-02 04:32:51.058505
d90a4efcad84,0105431100022-0101-30000A-01,0105431100022-0101-30000A-2025-01,2025-01-02 04:32:51.060762,2025-01-02 04:32:51.060762
7668f68c8793,0105431100022-0101-30000A-02,0105431100022-0101-30000A-2025-01,2025-01-02 04:32:51.061839,2025-01-02 04:32:51.061839
efb40e3873dd,0105431100023-0101-N0000A-01,0105431100023-0101-N0000A-2025-01,2025-01-02 04:32:51.064046,2025-01-02 04:32:51.064046
1ed8ca8b9483,0105431100023-0101-N0000A-02,0105431100023-0101-N0000A-2025-01,2025-01-02 04:32:51.065111,2025-01-02 04:32:51.065111
00283222d6c5,0105431100024-0101-30000A-01,0105431100024-0101-30000A-2025-01,2025-01-02 04:32:51.067317,2025-01-02 04:32:51.067317
0e4be5cb02a6,0105431100024-0101-30000A-02,0105431100024-0101-30000A-2025-01,2025-01-02 04:32:51.068424,2025-01-02 04:32:51.068424
3dfbba92601c,0105431100025-0101-N0000A-01,0105431100025-0101-N0000A-2025-01,2025-01-02 04:32:51.070996,2025-01-02 04:32:51.070996
790a52967dab,0105431100025-0101-N0000A-02,0105431100025-0101-N0000A-2025-01,2025-01-02 04:32:51.072088,2025-01-02 04:32:51.072088
d23c7ebd5d3c,0105431100026-0101-50000A-01,0105431100026-0101-50000A-2025-01,2025-01-02 04:32:51.074312,2025-01-02 04:32:51.074312
4ef583b9a3a7,0105431100026-0101-50000A-02,0105431100026-0101-50000A-2025-01,2025-01-02 04:32:51.075395,2025-01-02 04:32:51.075395
db9894c9018d,0105431100027-0101-50000A-01,0105431100027-0101-50000A-2025-01,2025-01-02 04:32:51.077586,2025-01-02 04:32:51.077586
a2b48ada12cb,0105431100027-0101-50000A-02,0105431100027-0101-50000A-2025-01,2025-01-02 04:32:51.078666,2025-01-02 04:32:51.078666
6885b1d5b0f9,0105431100028-0101-N0000A-01,0105431100028-0101-N0000A-2025-01,2025-01-02 04:32:51.080868,2025-01-02 04:32:51.080868
2523d3b04203,0105431100028-0101-N0000A-02,0105431100028-0101-N0000A-2025-01,2025-01-02 04:32:51.081940,2025-01-02 04:32:51.081940
