id,channel_order_id,channel_id,customer_id,order_product_type,order_create_time,order_update_time,create_time,update_time,referrer_code
0105421200013,mall_order_35684,mall001,ab2a3b072a8e0a4f2ef56c4ba5267e27,INSTALL,2024-07-30 04:05:18.000,2024-07-30 04:05:21.000,2024-07-30 04:06:34.933,2024-07-30 04:06:34.934,
0105421200026,mall_order_35691,mall001,d294cc633b0ebd593b0b4b1fba1e6eb4,INSTALL,2024-07-30 04:50:56.000,2024-07-30 04:50:58.000,2024-07-30 04:52:34.638,2024-07-30 04:52:34.640,
0105421100140,mall_order_35668,mall001,d294cc633b0ebd593b0b4b1fba1e6eb4,INSTALL,2024-07-29 17:40:31.000,2024-07-29 17:40:34.000,2024-07-29 17:42:35.512,2024-08-14 04:57:41.876,
0105419400051,100117207742927840,mall001,dbf91b1487657732aa3104f7b8574bd1,INSTALL,,,2024-07-12 08:51:33.354,2024-07-12 08:51:33.355,
0105419400053,100117207742944572,mall001,ed7f77691c2a472f6e972d30d0bdc370,INSTALL,,,2024-07-12 08:51:35.098,2024-07-12 08:51:35.099,
0105419400055,100117207742960064,mall001,f4e8bc039af70de592d8945651fa5bb7,INSTALL,,,2024-07-12 08:51:36.336,2024-07-12 08:51:36.337,
0105419400056,100117207742965693,mall001,ae04cdf3eb5dce5eb8c52248f74c0e69,INSTALL,,,2024-07-12 08:51:36.909,2024-07-12 08:51:36.910,
0105419400057,100117207742971183,mall001,e7d45f31eac880b421aad358927fffaf,INSTALL,,,2024-07-12 08:51:37.728,2024-07-12 08:51:37.729,
0105419400058,100117207742979710,mall001,8b51883935f4ac17ad3b2c8c4db4556b,INSTALL,,,2024-07-12 08:51:38.313,2024-07-12 08:51:38.316,
0105419400059,100117207742985900,mall001,d88d230c3b9d617e611f0d4265e865c8,INSTALL,,,2024-07-12 08:51:38.917,2024-07-12 08:51:38.918,
0105419400060,100117207742998324,mall001,da2c513fc6cc37ce2c070a5674028765,INSTALL,,,2024-07-12 08:51:40.259,2024-07-12 08:51:40.262,
0105419400061,100117207743197463,mall001,d53c1d31a28145c96b27654649f88155,INSTALL,,,2024-07-12 08:52:01.162,2024-07-12 08:52:01.164,
0105419400062,100117207743218703,mall001,242a646b34d117bf8c49133efccf9009,INSTALL,,,2024-07-12 08:52:02.528,2024-07-12 08:52:02.530,
0105419400063,100117207743228433,mall001,8e6fe7c23d528886a8d8988432bb0cf0,INSTALL,,,2024-07-12 08:52:03.411,2024-07-12 08:52:03.412,
0105419400064,100117207743236670,mall001,ad29cfd06ae278810d0882f066fa6249,INSTALL,,,2024-07-12 08:52:04.037,2024-07-12 08:52:04.038,
0105419400065,100117207743242883,mall001,7fcfa0394822c6b68ce4ef59a92bbb8c,INSTALL,,,2024-07-12 08:52:04.885,2024-07-12 08:52:04.888,
0105419400066,100117207743252350,mall001,ee1a5195c6f9b2ece7aaa56d2c8e1440,INSTALL,,,2024-07-12 08:52:05.573,2024-07-12 08:52:05.576,
0105419400067,100117207743258624,mall001,f0114f8a0e8b5591ad88f00cc9728977,INSTALL,,,2024-07-12 08:52:06.463,2024-07-12 08:52:06.466,
0105419400068,100117207743267681,mall001,e8c3e26b2ec1b609a532ce7ecfe1e72e,INSTALL,,,2024-07-12 08:52:07.095,2024-07-12 08:52:07.097,
0105419400069,100117207743273050,mall001,5299b43e64971dff68943a5a065b9374,INSTALL,,,2024-07-12 08:52:07.650,2024-07-12 08:52:07.651,
0105419400070,100117207743278294,mall001,7cbec57769dd3bbcb323eee6f64f3dfe,INSTALL,,,2024-07-12 08:52:08.423,2024-07-12 08:52:08.426,
0105419400071,100117207743286723,mall001,a53c3048c99a584b6f6df584b799fa62,INSTALL,,,2024-07-12 08:52:09.111,2024-07-12 08:52:09.113,
0105419400072,100117207743294062,mall001,7dfcdf6b8f1df531b054485464e5ec5c,INSTALL,,,2024-07-12 08:52:09.966,2024-07-12 08:52:09.967,
0105419700001,100117210060917833,mall001,28f372533a4bc463910bc8fa0bfd8886,INSTALL,,,2024-07-15 01:14:56.145,2024-07-15 01:14:56.164,
0105419700002,100117210060980263,mall001,bd97bc43b50182d79735b74545041047,INSTALL,,,2024-07-15 01:15:01.168,2024-07-15 01:15:01.185,
0105419700003,100117210061012211,mall001,fcd35d194b0a269bcea46edbe0c56003,INSTALL,,,2024-07-15 01:15:03.626,2024-07-15 01:15:03.628,
0105419700004,100117210061020931,mall001,61f90f7fe0eb5c500f83fe8131a4826d,INSTALL,,,2024-07-15 01:15:04.748,2024-07-15 01:15:04.751,
0105419700005,100117210061033511,mall001,5fa1b969eb91568d8a54ca35e7cd4f49,INSTALL,,,2024-07-15 01:15:06.015,2024-07-15 01:15:06.019,
0105419700006,100117210061045724,mall001,b8e40353a8c10ee4f2e708c73e5d10a9,INSTALL,,,2024-07-15 01:15:07.186,2024-07-15 01:15:07.189,
0105419700007,100117210061055283,mall001,365bdd7ec9361580dda89e9b3e508eff,INSTALL,,,2024-07-15 01:15:08.241,2024-07-15 01:15:08.244,
0105419700008,100117210061070040,mall001,10d14fc9e439680a0d6a6fd5573434a6,INSTALL,,,2024-07-15 01:15:09.434,2024-07-15 01:15:09.437,
0105419700009,100117210061080080,mall001,bcae3bc99849d7187c1ecce2d8bf76e8,INSTALL,,,2024-07-15 01:15:10.470,2024-07-15 01:15:10.474,
0105419700010,100117210061091493,mall001,a98db85bc1bffbe6291cd3a9a7e2df30,INSTALL,,,2024-07-15 01:15:11.886,2024-07-15 01:15:11.890,
0105419700011,100117210061102770,mall001,8a740a6515bf24eea6f2652e2a21f952,INSTALL,,,2024-07-15 01:15:12.800,2024-07-15 01:15:12.804,
0105419700012,100117210061112952,mall001,2155c72b976daa0e361d3f8bf73617e2,INSTALL,,,2024-07-15 01:15:13.773,2024-07-15 01:15:13.775,
0105419700013,100117210061407622,mall001,8d3448f622d4a57c015145c2d4376729,INSTALL,,,2024-07-15 01:15:44.053,2024-07-15 01:15:44.057,
0105419700014,100117210061437590,mall001,fa4c9e389107a820e301e63be6cb9993,INSTALL,,,2024-07-15 01:15:46.446,2024-07-15 01:15:46.450,
0105419700015,100117210061449182,mall001,97c4bfce97ab2d834f6f8e3d3c460739,INSTALL,,,2024-07-15 01:15:47.558,2024-07-15 01:15:47.561,
0105419700016,100117210061460222,mall001,eb1e9ef0c484ea04b3cc80189eff59b4,INSTALL,,,2024-07-15 01:15:48.415,2024-07-15 01:15:48.419,
0105419700017,100117210061468232,mall001,cf9f2bf98507aa8e6604c2789df7965f,INSTALL,,,2024-07-15 01:15:49.217,2024-07-15 01:15:49.219,
0105419700018,100117210061475332,mall001,52beed4a9743a6f0dc9424bf65a0b9ac,INSTALL,,,2024-07-15 01:15:49.923,2024-07-15 01:15:49.925,
0105419700019,100117210061482273,mall001,5f30429709533b2f30e362bc254cd31f,INSTALL,,,2024-07-15 01:15:50.612,2024-07-15 01:15:50.616,
0105419700020,100117210061489434,mall001,6f9f35105148924c094adfaf938ca529,INSTALL,,,2024-07-15 01:15:51.583,2024-07-15 01:15:51.585,
0105419700021,100117210061499040,mall001,30036858f1603cbd2fb0931c53ed9526,INSTALL,,,2024-07-15 01:15:52.525,2024-07-15 01:15:52.527,
0105419700022,100117210061508201,mall001,a318c2f3c8a8dcfc0c21f9de9e7844fb,INSTALL,,,2024-07-15 01:15:53.220,2024-07-15 01:15:53.223,
0105419700023,100117210061515491,mall001,1d416131279a18e7d5be387f8007b1b7,INSTALL,,,2024-07-15 01:15:53.919,2024-07-15 01:15:53.921,
0105419700024,100117210061522441,mall001,beb45b64e3900c550b6c28617c7c844a,INSTALL,,,2024-07-15 01:15:54.663,2024-07-15 01:15:54.666,
0105419700025,100117210073112704,mall001,9f351f6d255fb70480e2cf141b631ef9,INSTALL,,,2024-07-15 01:35:12.481,2024-07-15 01:35:12.485,
0105419700026,100117210073136660,mall001,3a5ddb3529e9e387c546ecc38cdf8d5c,INSTALL,,,2024-07-15 01:35:14.575,2024-07-15 01:35:14.577,
0105419700027,100117210073151892,mall001,ae63299cb2c22ccde53ca103a4aa3241,INSTALL,,,2024-07-15 01:35:15.344,2024-07-15 01:35:15.346,
0105419700028,100117210073159360,mall001,6545155c4c4386111b504ba331dfb06a,INSTALL,,,2024-07-15 01:35:16.161,2024-07-15 01:35:16.165,
0105419700029,100117210073168103,mall001,0f75288257281cd91ff886c45aa3849b,INSTALL,,,2024-07-15 01:35:17.212,2024-07-15 01:35:17.216,
0105419700030,100117210073177942,mall001,de826782d6ab95c74a05208af31ee58d,INSTALL,,,2024-07-15 01:35:17.962,2024-07-15 01:35:17.965,
0105419700031,100117210073185722,mall001,f5cd921847d921d8bfbf584068e65181,INSTALL,,,2024-07-15 01:35:18.723,2024-07-15 01:35:18.726,
0105419700032,100117210073192361,mall001,5920a6b40b8a725ff07b676d4ea8e757,INSTALL,,,2024-07-15 01:35:19.660,2024-07-15 01:35:19.663,
0105419700033,100117210073202622,mall001,a4d369089298f775c240d2efb9a67f23,INSTALL,,,2024-07-15 01:35:20.416,2024-07-15 01:35:20.417,
0105419700034,100117210073209362,mall001,b43c80fc1ce408c20b0727df1d593cb4,INSTALL,,,2024-07-15 01:35:21.335,2024-07-15 01:35:21.337,
0105419700035,100117210073218532,mall001,91786a6a94c842afa1b98afa95019680,INSTALL,,,2024-07-15 01:35:22.011,2024-07-15 01:35:22.015,
0105423400013,100117241997158424,mall001,43185a343e81350333934e6b58fa0f95,INSTALL,2024-08-21 00:21:55.841,2024-08-21 00:21:55.841,2024-08-21 00:21:55.934,2024-08-21 00:21:55.936,
0105419700036,100117210073226890,mall001,2bbf61a7acf924430ad6e7fe04d68ae2,INSTALL,,,2024-07-15 01:35:22.827,2024-07-15 01:35:22.831,
0105419700037,100117210074145164,mall001,258558bbe0a9f7a6b27e793bccb789eb,INSTALL,,,2024-07-15 01:36:55.755,2024-07-15 01:36:55.757,
0105419700038,100117210074167872,mall001,02c2fd52e06761376dc26ef66387526d,INSTALL,,,2024-07-15 01:36:57.446,2024-07-15 01:36:57.448,
0105419700039,100117210074181421,mall001,4c6f5b008efc8c35caced6fd8273d45d,INSTALL,,,2024-07-15 01:36:58.520,2024-07-15 01:36:58.522,
0105419700040,100117210074190282,mall001,09e50849b7fea81a12d5c3e1d60819fd,INSTALL,,,2024-07-15 01:36:59.602,2024-07-15 01:36:59.604,
0105419700041,100117210074201593,mall001,43fffa3c5113bf519ccff2413e16a877,INSTALL,,,2024-07-15 01:37:00.559,2024-07-15 01:37:00.562,
0105419700042,100117210074211553,mall001,a73fba1b6a12f6c4affd763980003ea6,INSTALL,,,2024-07-15 01:37:01.303,2024-07-15 01:37:01.304,
0105419700043,100117210074217693,mall001,cdc971b4d932b2ca565e3904a9616915,INSTALL,,,2024-07-15 01:37:02.159,2024-07-15 01:37:02.162,
0105419700044,100117210074226741,mall001,9662d12b30def9752567a731b84daab0,INSTALL,,,2024-07-15 01:37:02.856,2024-07-15 01:37:02.857,
0105419700045,100117210074234014,mall001,0449c4f8f787992211b8125f40b97e8e,INSTALL,,,2024-07-15 01:37:03.634,2024-07-15 01:37:03.638,
0105419700046,100117210074241351,mall001,36772d168bbc29a5e5fde2005c8e5dd4,INSTALL,,,2024-07-15 01:37:04.287,2024-07-15 01:37:04.289,
0105419700047,100117210074247280,mall001,98e18e9bc0f507b5bf084b2dbb912d0e,INSTALL,,,2024-07-15 01:37:04.946,2024-07-15 01:37:04.949,
0105419700048,100117210074254570,mall001,0210944f0bf74ad54fd1c6da209d35f8,INSTALL,,,2024-07-15 01:37:05.850,2024-07-15 01:37:05.854,
0105419700049,100117210078433233,mall001,695de1fcda51b7150ac8153a72253c83,INSTALL,,,2024-07-15 01:44:04.810,2024-07-15 01:44:04.812,
0105419700050,100117210078461053,mall001,c6139dd70a543323be09ffcfb43167fa,INSTALL,,,2024-07-15 01:44:07.837,2024-07-15 01:44:07.840,
0105419700051,100117210078486891,mall001,74f83bd8ec1352c5db89f0ccc3562c34,INSTALL,,,2024-07-15 01:44:09.097,2024-07-15 01:44:09.099,
0105419700052,100117210078497492,mall001,0ccc58ebf69a242238c220ce9dc9acd2,INSTALL,,,2024-07-15 01:44:09.916,2024-07-15 01:44:09.919,
0105419700053,100117210078507451,mall001,6a12b7fdc6aeaa45015bd95cb4e9883a,INSTALL,,,2024-07-15 01:44:10.888,2024-07-15 01:44:10.891,
0105419700054,100117210078513520,mall001,87de869487d3edf49b7f3a07ddc2ee98,INSTALL,,,2024-07-15 01:44:11.573,2024-07-15 01:44:11.576,
0105419700055,100117210078521154,mall001,f7ffbdef65c86ed2d4068f5870df028e,INSTALL,,,2024-07-15 01:44:12.317,2024-07-15 01:44:12.320,
0105419700056,100117210078528264,mall001,632965f7e1ff4dac721bbf6f6e014de5,INSTALL,,,2024-07-15 01:44:13.214,2024-07-15 01:44:13.217,
0105419700057,100117210078538403,mall001,ddad22bff2c1daadbeb05b24519bc685,INSTALL,,,2024-07-15 01:44:13.963,2024-07-15 01:44:13.964,
0105419700058,100117210078543724,mall001,939ef844f7d85df45057a3cbe07fea6e,INSTALL,,,2024-07-15 01:44:14.507,2024-07-15 01:44:14.511,
0105419700059,100117210078549122,mall001,d1956f7fc547450f23fd208265eb47d1,INSTALL,,,2024-07-15 01:44:15.326,2024-07-15 01:44:15.330,
0105419700060,100117210081728120,mall001,9e0f6cf8e9d9df62013dee310a2d4f10,INSTALL,,,2024-07-15 01:49:33.938,2024-07-15 01:49:33.941,
0105419700061,100117210081752472,mall001,fb737b826baaf964008e0b0ac03f1240,INSTALL,,,2024-07-15 01:49:35.714,2024-07-15 01:49:35.716,
0105419700062,100117210081763493,mall001,d622fe1f63533070ce6f5292b15683d6,INSTALL,,,2024-07-15 01:49:36.505,2024-07-15 01:49:36.508,
0105419700063,100117210081770732,mall001,c38c25f86c3e8c6c75651504fec31353,INSTALL,,,2024-07-15 01:49:37.906,2024-07-15 01:49:37.907,
0105419700064,100117210081784202,mall001,f1e195040358f82905e1e94f7660f692,INSTALL,,,2024-07-15 01:49:38.569,2024-07-15 01:49:38.572,
0105419700065,100117210081791771,mall001,b249ee44836caa872970f7bb9102ded7,INSTALL,,,2024-07-15 01:49:39.608,2024-07-15 01:49:39.612,
0105419700066,100117210081801364,mall001,4bd832b22091fd1962864da8a7bac1a3,INSTALL,,,2024-07-15 01:49:40.503,2024-07-15 01:49:40.505,
0105419700067,100117210081810971,mall001,6d7aea9dc6500c0991d81595fcb6f1eb,INSTALL,,,2024-07-15 01:49:41.482,2024-07-15 01:49:41.485,
0105419700068,100117210081820552,mall001,09163f26da5a38ad6c1d4ec31ef3282a,INSTALL,,,2024-07-15 01:49:42.180,2024-07-15 01:49:42.181,
0105419700069,100117210081826513,mall001,7e5d63436a5fca04ca08a9d5f5e85b95,INSTALL,,,2024-07-15 01:49:43.040,2024-07-15 01:49:43.043,
0105419700070,100117210081836340,mall001,254e4fc5947afa8becadbfc34739012d,INSTALL,,,2024-07-15 01:49:44.029,2024-07-15 01:49:44.031,
0105419700071,100117210081845330,mall001,26a59483fbc53db0a0657113baa81151,INSTALL,,,2024-07-15 01:49:44.730,2024-07-15 01:49:44.731,
0105419700072,100117210082177891,mall001,d56eae239acdd19918b722de722212d0,INSTALL,,,2024-07-15 01:50:18.837,2024-07-15 01:50:18.840,
0105419700073,100117210082199323,mall001,ae266f1a1d77c75cbe47b326b34283bb,INSTALL,,,2024-07-15 01:50:20.321,2024-07-15 01:50:20.323,
0105423400014,100117241997167690,mall001,fa25d190166ab43297847285829c49e5,INSTALL,2024-08-21 00:21:56.768,2024-08-21 00:21:56.768,2024-08-21 00:21:56.887,2024-08-21 00:21:56.899,
0105419700075,100117210082216860,mall001,669a0d928a8e532883650e86cc871ac9,INSTALL,,,2024-07-15 01:50:22.163,2024-07-15 01:50:22.166,
0105423400016,100117241997188932,mall001,2b3cc461d4a847cab9d0f6b83f6a5d9a,INSTALL,2024-08-21 00:21:58.892,2024-08-21 00:21:58.892,2024-08-21 00:21:59.026,2024-08-21 00:21:59.030,
0105419700077,100117210082237963,mall001,088d4ef33a8115060a5ce98b057ba6e3,INSTALL,,,2024-07-15 01:50:24.015,2024-07-15 01:50:24.017,
0105419700078,100117210082245990,mall001,893cf82601d9ed1787ad1407349dffff,INSTALL,,,2024-07-15 01:50:24.965,2024-07-15 01:50:24.966,
0105419700079,100117210082254062,mall001,8259528d1f110e3871a48fcea604dac6,INSTALL,,,2024-07-15 01:50:25.626,2024-07-15 01:50:25.628,
0105419700080,100117210082262383,mall001,2a37d95483dc607427b73f41800da84c,INSTALL,,,2024-07-15 01:50:26.380,2024-07-15 01:50:26.381,
0105419700081,100117210082269513,mall001,41021936139cbdf1279a3a003c2a82f0,INSTALL,,,2024-07-15 01:50:27.185,2024-07-15 01:50:27.188,
0105419700082,100117210082277894,mall001,ace3f8924ca84ee78bbb9de4fd95fee1,INSTALL,,,2024-07-15 01:50:27.980,2024-07-15 01:50:27.981,
0105419700083,100117210082284833,mall001,b372b4faa84589ef1c9694f9df7834a7,INSTALL,,,2024-07-15 01:50:28.627,2024-07-15 01:50:28.631,
0105419700084,100117210082342190,mall001,4e76e4e2c7e0dee521b38dd57160be90,INSTALL,,,2024-07-15 01:50:35.046,2024-07-15 01:50:35.048,
0105426900032,100117272238975100,mall001,1476f178c5c77791a0c2fde00dec7a71,INSTALL,2024-09-25 00:24:57.509,2024-09-25 00:24:57.509,2024-09-25 00:24:58.023,2024-09-25 00:24:58.025,
0105419700086,100117210082369674,mall001,16b81204b0cca0f4fd7e5884093a9c7a,INSTALL,,,2024-07-15 01:50:37.587,2024-07-15 01:50:37.590,
0105419700087,100117210082382681,mall001,424bffc32c79a1df39b5592f03d18633,INSTALL,,,2024-07-15 01:50:38.664,2024-07-15 01:50:38.665,
0105419700088,100117210082391762,mall001,2da8677735bc3c686fa7eca4dcd80936,INSTALL,,,2024-07-15 01:50:39.311,2024-07-15 01:50:39.312,
0105419700089,100117210082397594,mall001,e4c073127437179970c19bcd38eeed7e,INSTALL,,,2024-07-15 01:50:39.904,2024-07-15 01:50:39.908,
0105419700090,100117210082403983,mall001,d253caffc17077bbf0ff9d3a5bbb768f,INSTALL,,,2024-07-15 01:50:40.768,2024-07-15 01:50:40.772,
0105420400427,mall_order_35424,mall001,87924606b4131a8aceeeae8868531fbb,INSTALL,2024-07-22 10:44:08.000,2024-07-22 10:44:10.000,2024-07-22 11:02:23.521,2024-07-22 11:02:23.523,
0105419700091,100117210082414181,mall001,b48620c32d5957f163d8aac1d7f31ca8,INSTALL,,,2024-07-15 01:50:41.579,2024-07-15 01:50:41.582,
0105420400428,mall_order_35424,mall001,87924606b4131a8aceeeae8868531fbb,INSTALL,2024-07-22 10:44:08.000,2024-07-22 10:44:10.000,2024-07-22 11:02:54.426,2024-07-22 11:02:54.427,
0105420400442,mall_order_35424,mall001,87924606b4131a8aceeeae8868531fbb,INSTALL,2024-07-22 10:44:08.000,2024-07-22 10:44:10.000,2024-07-22 11:09:06.429,2024-07-22 11:09:06.430,
0105420400453,mall_order_35426,mall001,87924606b4131a8aceeeae8868531fbb,INSTALL,2024-07-22 11:22:40.000,2024-07-22 11:22:41.000,2024-07-22 11:22:52.576,2024-07-22 11:22:52.577,
0105420500006,mall_order_35436,mall001,87924606b4131a8aceeeae8868531fbb,INSTALL,2024-07-23 03:30:21.000,2024-07-23 03:30:23.000,2024-07-23 03:30:27.293,2024-07-23 03:30:27.310,
0105420500242,mall_order_35463,mall001,a42e898b4b1425033517f5f0a42fc2a8,INSTALL,2024-07-23 07:27:53.000,2024-07-23 07:27:54.000,2024-07-23 07:28:05.481,2024-07-23 07:28:05.482,
0105420500260,100117217231548752,mall001,b76440b9224be0eb3de2d78c0027c63b,INSTALL,,,2024-07-23 08:25:55.771,2024-07-23 08:25:55.773,
0105420500261,100117217231568004,mall001,80ea76d6ae8092d348e2a0051a04b788,INSTALL,,,2024-07-23 08:25:57.262,2024-07-23 08:25:57.264,
0105420500262,100117217231577263,mall001,6dcb569c38e88df6690f54a748fbfcb0,INSTALL,,,2024-07-23 08:25:58.252,2024-07-23 08:25:58.254,
0105420500266,100117217231620182,mall001,90d329bce36a3a22eeab9e6675f646a8,INSTALL,,,2024-07-23 08:26:02.192,2024-07-23 08:26:02.197,
0105420500268,100117217231632532,mall001,c2ae6ee478daf00696ade3fac7cd7626,INSTALL,,,2024-07-23 08:26:03.616,2024-07-23 08:26:03.620,
0105420500269,100117217231639822,mall001,2ed89a4ce9c6244af7e15f604e41d345,INSTALL,,,2024-07-23 08:26:04.351,2024-07-23 08:26:04.352,
0105420500271,100117217231653093,mall001,eb0c00fe91066d45fbdbd64e649b35b0,INSTALL,,,2024-07-23 08:26:05.429,2024-07-23 08:26:05.431,
0105420500317,100117217234000371,mall001,cd7bc2c1eba9ea928d4f664bf72227a3,INSTALL,,,2024-07-23 08:30:00.237,2024-07-23 08:30:00.239,
0105420500319,100117217234024900,mall001,1f8058ead7c4363d982eabe3a7275e50,INSTALL,,,2024-07-23 08:30:02.900,2024-07-23 08:30:02.901,
0105420500329,mall_order_35477,mall001,210ff935da17920ca96f75ff19782baa,INSTALL,2024-07-23 09:59:15.000,2024-07-23 09:59:16.000,2024-07-23 09:59:38.331,2024-07-23 09:59:38.332,
0105420500339,mall_order_35488,mall001,a42e898b4b1425033517f5f0a42fc2a8,INSTALL,2024-07-23 11:16:47.000,2024-07-23 11:16:48.000,2024-07-23 11:16:59.411,2024-07-23 11:16:59.412,
0105420500349,mall_order_35498,mall001,3b29b89340bd6b4eb73b144218c5cdde,INSTALL,2024-07-23 12:42:25.000,2024-07-23 12:42:26.000,2024-07-23 12:42:30.561,2024-07-23 12:42:30.574,
0105420600209,100117218108550060,mall001,82057249b045bebd4db485967c5dcee9,INSTALL,,,2024-07-24 08:47:35.468,2024-07-24 08:47:35.470,
0105420600210,100117218108727660,mall001,10fb95d39ffd7843d47fc24ca6c270cb,INSTALL,,,2024-07-24 08:47:54.095,2024-07-24 08:47:54.097,
0105420600215,100117218108786974,mall001,0df17e4cfe08a4d89173eacb1ce2fc62,INSTALL,,,2024-07-24 08:47:59.118,2024-07-24 08:47:59.121,
0105420600216,100117218108793573,mall001,a966361c701aacb34e53e4f26a026733,INSTALL,,,2024-07-24 08:47:59.810,2024-07-24 08:47:59.813,
0105420600238,100117218109918811,mall001,f7e02d66270399d8cdc9f19c330b22ab,INSTALL,,,2024-07-24 08:49:52.565,2024-07-24 08:49:52.567,
0105420600239,100117218109929891,mall001,6f50706e7b850e1ff7903bb149b9b94b,INSTALL,,,2024-07-24 08:49:53.421,2024-07-24 08:49:53.424,
0105420600954,mall_order_35523,mall001,a3852ad5e462986005cbbd52725fd83c,INSTALL,2024-07-24 09:26:41.000,2024-07-24 09:26:43.000,2024-07-24 09:26:46.645,2024-07-24 09:26:46.661,
0105420603914,mall_order_35543,mall001,d294cc633b0ebd593b0b4b1fba1e6eb4,INSTALL,2024-07-24 11:02:26.000,2024-07-24 11:02:28.000,2024-07-24 11:02:42.557,2024-07-24 11:02:42.559,
0105420708633,100117218946456472,mall001,0af3a528ff08c88f5a31c5bcfe86623a,INSTALL,,,2024-07-25 08:04:06.881,2024-07-25 08:04:06.882,
0105420708634,100117218946476180,mall001,fe4c61596e9678b6bb0c8bfaaa22644d,INSTALL,,,2024-07-25 08:04:08.121,2024-07-25 08:04:08.123,
0105420708635,100117218946485310,mall001,bbe831f199b0023428de80206d992db0,INSTALL,,,2024-07-25 08:04:09.028,2024-07-25 08:04:09.029,
0105420708638,100117218946508334,mall001,be8d64f6992ff077df12b7dfa7ea58dc,INSTALL,,,2024-07-25 08:04:11.338,2024-07-25 08:04:11.340,
0105420708641,100117218946529934,mall001,90123149e1132758bbad7220e74ce118,INSTALL,,,2024-07-25 08:04:13.335,2024-07-25 08:04:13.337,
0105420708643,100117218946546234,mall001,abd379fa0972f37c5075e0a7a079dfc0,INSTALL,,,2024-07-25 08:04:14.921,2024-07-25 08:04:14.922,
0105420800004,mall_order_35589,mall001,e657188a4494be46047ed13ee8b13899,INSTALL,2024-07-26 03:54:23.000,2024-07-26 03:54:24.000,2024-07-26 03:56:33.497,2024-07-26 03:56:33.499,
0105420800018,mall_order_35599,mall001,3a5ca4d2fc38964abe1cfe1e9c85ffa1,INSTALL,2024-07-26 09:00:02.000,2024-07-26 09:00:03.000,2024-07-26 09:00:26.294,2024-07-26 09:00:26.296,
0105421000001,mall_order_35614,mall001,2faeb9c27616f11beb1e690959643689,INSTALL,2024-07-28 04:21:47.000,2024-07-28 04:21:49.000,2024-07-28 04:22:27.962,2024-07-28 04:22:27.971,
0105421000010,mall_order_35623,mall001,d294cc633b0ebd593b0b4b1fba1e6eb4,INSTALL,2024-07-28 06:39:06.000,2024-07-28 06:39:07.000,2024-07-28 06:40:28.416,2024-07-28 06:40:28.417,
0105421000019,mall_order_35632,mall001,54f0d6e980952ca765f6231b6fe14d55,INSTALL,2024-07-28 23:53:41.000,2024-07-28 23:53:42.000,2024-07-28 23:54:34.898,2024-07-28 23:54:34.900,
0105421100018,100117222189972592,mall001,771f3ad4f469b97e033405d692bf29de,INSTALL,,,2024-07-29 02:09:58.267,2024-07-29 02:09:58.284,
0105421100027,100117222192815603,mall001,eb9f662a71600c77dbd4bda412baa625,INSTALL,,,2024-07-29 02:14:41.922,2024-07-29 02:14:41.923,
0105421100035,mall_order_35639,mall001,210ff935da17920ca96f75ff19782baa,INSTALL,2024-07-29 02:52:48.000,2024-07-29 02:52:52.000,2024-07-29 02:54:33.614,2024-07-29 02:54:33.616,
0105421100043,100117222238938474,mall001,82a4aed136ca7131b53238214ea977bc,INSTALL,,,2024-07-29 03:31:34.222,2024-07-29 03:31:34.224,
0105421100051,mall_order_35643,mall001,12353c7030544a05da7a87f3ebdd9154,INSTALL,2024-07-29 04:11:49.000,2024-07-29 04:11:56.000,2024-07-29 04:12:34.422,2024-07-29 04:12:34.423,
0105421100079,100117222399469110,mall001,af6092e52abc5fd501996f91d10c5c16,INSTALL,,,2024-07-29 07:59:07.281,2024-07-29 07:59:07.283,
0105421100108,100117222400852071,mall001,1b219277962506eff6b3110dd9b5310b,INSTALL,,,2024-07-29 08:01:26.251,2024-07-29 08:01:26.256,
0105421100110,100117222400881463,mall001,bbf12bec27c3ba29a483592392578298,INSTALL,,,2024-07-29 08:01:28.512,2024-07-29 08:01:28.513,
0105421100111,100117222400891602,mall001,fef42cc1603d54635bbcb760527f5024,INSTALL,,,2024-07-29 08:01:29.278,2024-07-29 08:01:29.280,
0105421100113,100117222400904421,mall001,c9028dfefaf9716a06df0c04d7ba586c,INSTALL,,,2024-07-29 08:01:30.810,2024-07-29 08:01:30.811,
0105421100114,100117222400913000,mall001,f048048b1d6de4aab87dfed57c35ccc0,INSTALL,,,2024-07-29 08:01:31.659,2024-07-29 08:01:31.660,
0105421100115,100117222400920062,mall001,cba9a80b7d15463863cfddd8afa9051f,INSTALL,,,2024-07-29 08:01:32.265,2024-07-29 08:01:32.266,
0105421100123,mall_order_35651,mall001,5d260e2e7d3489f2e86388633e053d57,INSTALL,2024-07-29 09:26:24.000,2024-07-29 09:26:27.000,2024-07-29 09:26:32.731,2024-07-29 09:26:32.733,
0105421100129,mall_order_35657,mall001,a21201e96aa4819aa1d5681f786f7f69,INSTALL,2024-07-29 09:45:42.000,2024-07-29 09:45:43.000,2024-07-29 09:46:34.337,2024-07-29 09:46:34.339,
0105421100135,mall_order_35663,mall001,d294cc633b0ebd593b0b4b1fba1e6eb4,INSTALL,2024-07-29 10:18:02.000,2024-07-29 10:18:07.000,2024-07-29 10:18:34.939,2024-07-29 10:18:34.941,
