id,charge_item_type,quantity,total_price,item_price,discount_price,prepaid_amount,promotions,currency,is_tax_exempt,create_time,update_time,service_charge_id,material_id,is_excluded,remark
1aAIlmh7Kzk,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:30:31.708756,2025-01-15 00:30:31.708756,1aAIlmh7Kzj,,false,
1aAIm3brDJw,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:30:35.402132,2025-01-15 00:30:35.402132,1aAIm3brDJv,,false,
1aAImJduSs1,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:30:38.904926,2025-01-15 00:30:38.904926,1aAImJduSs0,,false,
1aAImWubwEd,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:30:41.804768,2025-01-15 00:30:41.804768,1aAImWubwEc,,false,
1aAImlLJaRw,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:30:44.956092,2025-01-15 00:30:44.956092,1aAImlLJaRv,,false,
1aAIn1ZlFTS,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:30:48.498558,2025-01-15 00:30:48.498558,1aAIn1ZlFTR,,false,
1aAInDBzWuX,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:30:51.037430,2025-01-15 00:30:51.037430,1aAInDBzWuW,,false,
1aAInOjaHrE,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:30:53.558358,2025-01-15 00:30:53.558358,1aAInOjaHrD,,false,
1aAInZhsqPX,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:30:55.954432,2025-01-15 00:30:55.954432,1aAInZhbFHS,,false,
1aAInnnrl4S,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:30:59.032888,2025-01-15 00:30:59.032888,1aAInnnrl4R,,false,
1aAInyyYxvn,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:31:01.474094,2025-01-15 00:31:01.474094,1aAInyyYxvm,,false,
1aAIoImVgey,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:31:05.800381,2025-01-15 00:31:05.800381,1aAIoImVgex,,false,
1aAIoSemSGB,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:31:07.958238,2025-01-15 00:31:07.958238,1aAIoSemSGA,,false,
1aAIodOPoJW,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:31:10.302004,2025-01-15 00:31:10.302004,1aAIodOPoJV,,false,
1aAIolHxuwJ,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 00:31:12.025896,2025-01-15 00:31:12.025896,1aAIolHxuwI,,false,
1aAMirhjdko,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 01:25:50.650559,2025-01-15 01:25:50.650559,1aAMirhjdkn,,false,
1aAZOp1Pxub,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 04:23:14.258592,2025-01-15 04:23:14.258592,1aAZOp1Pxua,,false,
1aAZc0PdnpH,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 04:26:12.794502,2025-01-15 04:26:12.794502,1aAZc0PdnpG,,false,
1aAarZhudeo,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 04:43:43.254724,2025-01-15 04:43:43.254724,1aAarZhuden,,false,
1aAePFFmhvd,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 05:33:18.105539,2025-01-15 05:33:18.105539,1aAePFFmhvc,,false,
1aAgFneiyRn,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 05:59:09.407566,2025-01-15 05:59:09.407566,1aAgFneiyRm,,false,
1aAguMZhTZi,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 06:08:18.726629,2025-01-15 06:08:18.726629,1aAguMZhTZh,,false,
1aAl2aHGP83,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 07:06:08.564672,2025-01-15 07:06:08.564672,1aAl2ZJN2gQ,,false,
1aAonwswqto,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 07:58:48.808128,2025-01-15 07:58:48.808128,1aAonwswqtn,,false,
1aAw3oDFIGM,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 09:40:20.948328,2025-01-15 09:40:20.948328,1aAw3nJtVtl,,false,
1aAw5RH0ncg,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 09:40:42.989693,2025-01-15 09:40:42.989693,1aAw5RH0ncf,,false,
1aAyvHSqFUB,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 10:20:24.306389,2025-01-15 10:20:24.306389,1aAyvGngPco,,false,
1aAzY62caC3,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 10:29:09.932541,2025-01-15 10:29:09.932541,1aAzY62caC2,,false,
1aAzocScDo2,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 10:32:53.690846,2025-01-15 10:32:53.690846,1aAzocScDo1,,false,
1aB0plq44An,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 10:47:08.900099,2025-01-15 10:47:08.900099,1aB0plq44Am,,false,
1aB40KIEjiN,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 11:31:30.702851,2025-01-15 11:31:30.702851,1aB40KIEjiM,,false,
1aB4CaExWb8,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-15 11:34:16.690537,2025-01-15 11:34:16.690537,1aB4CaEfvT3,,false,
1aBxbDAtDp0,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:29.227446,2025-01-16 00:29:29.227446,1aBxbDAtDoz,,false,
1aBxbZ3l1kN,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:34.000693,2025-01-16 00:29:34.000693,1aBxbZ3TQcI,,false,
1aBxbnZWG81,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:37.168000,2025-01-16 00:29:37.168000,1aBxbnZWG80,,false,
1aBxbyBm2ne,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:39.486651,2025-01-16 00:29:39.486651,1aBxbyBm2nd,,false,
1aBxc5o9lNO,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:41.151704,2025-01-16 00:29:41.151704,1aBxc5o9lNN,,false,
1aBxcFOmCyT,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:43.244671,2025-01-16 00:29:43.244671,1aBxcFOmCyS,,false,
1aBxcNS7o1R,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:45.009366,2025-01-16 00:29:45.009366,1aBxcNS7o1Q,,false,
1aBxcUcs2l6,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:46.580014,2025-01-16 00:29:46.580014,1aBxcUcs2l5,,false,
1aBxcdUSet0,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:48.507549,2025-01-16 00:29:48.507549,1aBxcdUSesz,,false,
1aBxcm8bjyI,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:50.396856,2025-01-16 00:29:50.396856,1aBxcm8bjyH,,false,
1aBxcshzJSz,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:51.832262,2025-01-16 00:29:51.832262,1aBxcshzJSy,,false,
1aBxd1Y3X9b,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:53.769600,2025-01-16 00:29:53.769600,1aBxd1Y3X9a,,false,
1aBxdATHjtI,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:55.712090,2025-01-16 00:29:55.712090,1aBxdATHjtH,,false,
1aBxdIg07fC,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:57.504612,2025-01-16 00:29:57.504612,1aBxdIg07fB,,false,
1aBxdTiebQj,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:29:59.921191,2025-01-16 00:29:59.921191,1aBxdTiebQi,,false,
1aBxdbsTnFc,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:30:01.697966,2025-01-16 00:30:01.697966,1aBxdbsTnFb,,false,
1aBxdihw70p,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:30:03.189050,2025-01-16 00:30:03.189050,1aBxdihw70o,,false,
1aBxdstVbSs,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:30:05.412805,2025-01-16 00:30:05.412805,1aBxdstVbSr,,false,
1aBxe44xeGn,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:30:07.855566,2025-01-16 00:30:07.855566,1aBxe44xeGm,,false,
1aBxeAF4v7R,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:30:09.203435,2025-01-16 00:30:09.203435,1aBxeAF4v7Q,,false,
1aBxeHhBsuQ,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:30:10.832131,2025-01-16 00:30:10.832131,1aBxeHhBsuP,,false,
1aBxeNRerqK,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:30:12.085895,2025-01-16 00:30:12.085895,1aBxeNRerqJ,,false,
1aBxeUnoFuJ,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:30:13.693212,2025-01-16 00:30:13.693212,1aBxeUnoFuI,,false,
1aBxec96qau,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 00:30:15.299966,2025-01-16 00:30:15.299966,1aBxec96qat,,false,
1aC1W70TEnE,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 01:24:18.635571,2025-01-16 01:24:18.635571,1aC1W70TEnD,,false,
1aC1WABSr5D,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 01:24:19.326528,2025-01-16 01:24:19.326528,1aC1WABSr5C,,false,
1aC1WBnfG1E,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 01:24:19.678604,2025-01-16 01:24:19.678604,1aC1WBnfG1D,,false,
1aC1r9yDLMS,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 01:29:03.668450,2025-01-16 01:29:03.668450,1aC1r9yDLMR,,false,
1aC1rDKHJkD,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 01:29:04.398864,2025-01-16 01:29:04.398864,1aC1rDKHJkC,,false,
1aC1rFcCkow,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 01:29:04.898152,2025-01-16 01:29:04.898152,1aC1rFcCkov,,false,
1aC7E9SLjo0,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 02:44:13.122061,2025-01-16 02:44:13.122061,1aC7E9SLjnz,,false,
1aCDSJp70yF,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 04:11:22.735753,2025-01-16 04:11:22.735753,1aCDSIuLExK,,false,
1aCDWrVip1k,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 04:12:24.211308,2025-01-16 04:12:24.211308,1aCDWrVRDtf,,false,
1aCF0tcUjP0,TERMINATION_PENALTY,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 04:33:10.557443,2025-01-16 04:33:10.557443,1aCF0tcUjOz,,false,무약정
1aCF0tcUjP1,DISMANTILING_FEE,1,150.0000,150.0000,0.0000,0.0000,[],USD,false,2025-01-16 04:33:10.558170,2025-01-16 04:33:10.558170,1aCF0tcUjOz,,false,
1aCF0tcUjP2,LOSS_FEE,1,270.0000,270.0000,0.0000,0.0000,[],USD,false,2025-01-16 04:33:10.558875,2025-01-16 04:33:10.558875,1aCF0tcUjOz,,false,
1aCFigN5ef0,TERMINATION_PENALTY,1,1197.2910,1197.2910,0.0000,0.0000,[],USD,false,2025-01-16 04:43:03.528855,2025-01-16 04:43:03.528855,1aCFigN5eez,,false,
1aCFigN5ef1,DISMANTILING_FEE,1,150.0000,150.0000,0.0000,0.0000,[],USD,false,2025-01-16 04:43:03.530571,2025-01-16 04:43:03.530571,1aCFigN5eez,,false,
1aCFigN5ef2,LOSS_FEE,1,270.0000,270.0000,0.0000,0.0000,[],USD,false,2025-01-16 04:43:03.531934,2025-01-16 04:43:03.531934,1aCFigN5eez,,false,
1aCIPD4yr23,TERMINATION_PENALTY,1,1197.2910,1197.2910,0.0000,0.0000,[],USD,false,2025-01-16 05:20:38.680327,2025-01-16 05:20:38.680327,1aCIPD4yr22,,false,
1aCIPD4yr24,DISMANTILING_FEE,1,150.0000,150.0000,0.0000,0.0000,[],USD,false,2025-01-16 05:20:38.681889,2025-01-16 05:20:38.681889,1aCIPD4yr22,,false,
1aCIPD4yr25,LOSS_FEE,1,270.0000,270.0000,0.0000,0.0000,[],USD,false,2025-01-16 05:20:38.682667,2025-01-16 05:20:38.682667,1aCIPD4yr22,,false,
1aCItafo88I,TERMINATION_PENALTY,1,1197.2910,1197.2910,0.0000,0.0000,[],USD,false,2025-01-16 05:27:30.096696,2025-01-16 05:27:30.096696,1aCItafo88H,,false,
1aCItafo88J,DISMANTILING_FEE,1,150.0000,150.0000,0.0000,0.0000,[],USD,false,2025-01-16 05:27:30.097383,2025-01-16 05:27:30.097383,1aCItafo88H,,false,
1aCItafo88K,LOSS_FEE,1,270.0000,270.0000,0.0000,0.0000,[],USD,false,2025-01-16 05:27:30.100041,2025-01-16 05:27:30.100041,1aCItafo88H,,false,
1aCVmo26lFB,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 08:27:53.257342,2025-01-16 08:27:53.257342,1aCVmo26lFA,,false,
1aCWBVf4EQ9,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 08:33:27.799590,2025-01-16 08:33:27.799590,1aCWBVf4EQ8,,false,
1aCWyN6Kd9u,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 08:44:29.501030,2025-01-16 08:44:29.501030,1aCWyN6Kd9t,,false,
1aCXU5cka64,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 08:51:39.034249,2025-01-16 08:51:39.034249,1aCXU5cka63,,false,
1aCXmPwH9ce,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 08:55:47.232909,2025-01-16 08:55:47.232909,1aCXmPwH9cd,,false,
1aCY6lF1vgO,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 09:00:22.731032,2025-01-16 09:00:22.731032,1aCY6lF1vgN,,false,
1aCYz2emZ74,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 09:12:37.812669,2025-01-16 09:12:37.812669,1aCYz2emZ73,,false,
1aCZLbIptVP,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 09:17:43.309682,2025-01-16 09:17:43.309682,1aCZLbIptVO,,false,
1aCZliT3p1q,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 09:23:36.972352,2025-01-16 09:23:36.972352,1aCZliT3p1p,,false,
1aCZwYQz5Ju,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 09:26:03.745973,2025-01-16 09:26:03.745973,1aCZwYQhUBp,,false,
1aCZwaDyFCQ,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 09:26:04.137358,2025-01-16 09:26:04.137358,1aCZwaDyFCP,,false,
1aCaAHCtapE,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 09:29:09.574182,2025-01-16 09:29:09.574182,1aCaAHCtapD,,false,
1aCaAK6ZgBV,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 09:29:10.206035,2025-01-16 09:29:10.206035,1aCaAK6ZgBU,,false,
1aCaNvr6Vls,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 09:32:14.501965,2025-01-16 09:32:14.501965,1aCaNvr6Vlr,,false,
1aCaNyjMbV1,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 09:32:15.129599,2025-01-16 09:32:15.129599,1aCaNyjMbV0,,false,
1aCbcnQz1Al,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 09:49:35.413879,2025-01-16 09:49:35.413879,1aCbcnQz1Ak,,false,
1aCbln299o1,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 09:51:37.206667,2025-01-16 09:51:37.206667,1aCbln299o0,,false,
1aD7IIz4rA3,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-16 17:12:45.708115,2025-01-16 17:12:45.708115,1aD7IIz4rA2,,false,
1aDcUKxnoqv,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:16.815256,2025-01-17 00:29:16.815256,1aDcUKxnoqu,,false,
1aDcUdjbCN0,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:20.914083,2025-01-17 00:29:20.914083,1aDcUdjbCMz,,false,
1aDcUlkk7jb,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:22.668937,2025-01-17 00:29:22.668937,1aDcUlkk7ja,,false,
1aDcUszxqFd,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:24.248674,2025-01-17 00:29:24.248674,1aDcUszxqFc,,false,
1aDcV0BAAd6,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:25.815933,2025-01-17 00:29:25.815933,1aDcV0BAAd5,,false,
1aDcV5qrB0x,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:27.053959,2025-01-17 00:29:27.053959,1aDcV5qrB0w,,false,
1aDcVEE1Vwy,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:28.881925,2025-01-17 00:29:28.881925,1aDcVEE1Vwx,,false,
1aDcVK9mLBu,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:30.179171,2025-01-17 00:29:30.179171,1aDcVK9mLBt,,false,
1aDcVQmLcpz,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:31.624347,2025-01-17 00:29:31.624347,1aDcVQmLcpy,,false,
1aDcVVd77N9,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:32.683681,2025-01-17 00:29:32.683681,1aDcVVd77N8,,false,
1aDcVbdvkjO,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:33.997586,2025-01-17 00:29:33.997586,1aDcVbdvkjN,,false,
1aDcVhZOyow,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:35.292395,2025-01-17 00:29:35.292395,1aDcVhZOyov,,false,
1aDcVmmQV3v,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:36.430075,2025-01-17 00:29:36.430075,1aDcVmmQV3u,,false,
1aDcVs27hkt,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:37.577124,2025-01-17 00:29:37.577124,1aDcVs27hks,,false,
1aDcVwhFf1C,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:38.596709,2025-01-17 00:29:38.596709,1aDcVwhFf1B,,false,
1aDcW45xRF7,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:40.212093,2025-01-17 00:29:40.212093,1aDcW45xRF6,,false,
1aDcW8prZMO,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:41.250043,2025-01-17 00:29:41.250043,1aDcW8pZyEJ,,false,
1aDcWEAGezP,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:42.411128,2025-01-17 00:29:42.411128,1aDcWEAGezO,,false,
1aDcWItUINs,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:43.443871,2025-01-17 00:29:43.443871,1aDcWItUINr,,false,
1aDcWOtmhdg,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:44.755602,2025-01-17 00:29:44.755602,1aDcWOtmhdf,,false,
1aDcWTvrBDv,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:45.854953,2025-01-17 00:29:45.854953,1aDcWTvrBDu,,false,
1aDcWZuZI48,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:47.163337,2025-01-17 00:29:47.163337,1aDcWZuZI47,,false,
1aDcWfVR72z,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:48.382901,2025-01-17 00:29:48.382901,1aDcWfVR72y,,false,
1aDcWjoXeTi,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:49.324442,2025-01-17 00:29:49.324442,1aDcWjoXeTh,,false,
1aDcWoGjM4J,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:50.297176,2025-01-17 00:29:50.297176,1aDcWoGjM4I,,false,
1aDcWsldkLn,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:51.280426,2025-01-17 00:29:51.280426,1aDcWsldkLm,,false,
1aDcWxXyyAU,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:52.328446,2025-01-17 00:29:52.328446,1aDcWxXyyAT,,false,
1aDcX24pYnC,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:53.313300,2025-01-17 00:29:53.313300,1aDcX24pYnB,,false,
1aDcX7EjUPa,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:54.444648,2025-01-17 00:29:54.444648,1aDcX7EjUPZ,,false,
1aDcXBRJFqR,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:55.359442,2025-01-17 00:29:55.359442,1aDcXBRJFqQ,,false,
1aDcXFQzlxb,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:56.231397,2025-01-17 00:29:56.231397,1aDcXFQzlxa,,false,
1aDcXJcR8sC,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:57.144773,2025-01-17 00:29:57.144773,1aDcXJcR8sB,,false,
1aDcXOQsrPe,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:58.195577,2025-01-17 00:29:58.195577,1aDcXOQsrPd,,false,
1aDcXT2tCqX,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:29:59.203825,2025-01-17 00:29:59.203825,1aDcXT2tCqW,,false,
1aDcXX7v6Zy,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 00:30:00.097262,2025-01-17 00:30:00.097262,1aDcXX7v6Zx,,false,
1aDl8yG5pei,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 02:30:24.032755,2025-01-17 02:30:24.032755,1aDl8yG5peh,,false,
1aDnmXzJ4we,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 03:07:19.230499,2025-01-17 03:07:19.230499,1aDnmXJ0qZ1,,false,
1aDqYUFS7LE,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 03:46:07.668744,2025-01-17 03:46:07.668744,1aDqYUFS7LD,,false,
1aDqkPDHH8Z,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 03:48:49.074536,2025-01-17 03:48:49.074536,1aDqkPDHH8Y,,false,
1aDt2b1N627,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 04:20:54.650850,2025-01-17 04:20:54.650850,1aDt2b1N626,,false,
1aDtwPOjNWm,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 04:33:30.476933,2025-01-17 04:33:30.476933,1aDtwPOjNWl,,false,
1aDu3lVEGxn,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 04:35:10.102432,2025-01-17 04:35:10.102432,1aDu3lVEGxm,,false,
1aDvUFbjyAJ,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 04:55:08.393843,2025-01-17 04:55:08.393843,1aDvUFbjyAI,,false,
1aDw97dPiVe,INSTALLATION_FEE,1,0.0000,0.0000,0.0000,0.0000,[],USD,false,2025-01-17 05:04:21.883238,2025-01-17 05:04:21.883238,1aDw97dPiVd,,false,
