hash_code,entity,field,value,contract_id,channel_contract_id,channel_order_item_id,is_signed,signed_time,form_id,revision,rental_code,customer_id,order_id,order_item_id,material_id,start_date,end_date,duration_in_months,contract_status,create_time,update_time,is_active
291ea5c30b74f2f31ea0c7a8b5422581,CollectOrderItem,order_item_id,0105435300004-0101,0105435300004-0101-50000A,15596716217,S-241218-000003,Y,2024-12-18 03:16:03.297000 +00:00,,,50000A,e5a7cb04444f35d921d38b8f6e1e6c61,0105435300004,0105435300004-0101,WP_113637,,,60,PENDING_CONFIRMATION,2024-12-18 03:16:28.813000 +00:00,2024-12-18 03:16:28.813000 +00:00,Y
3af8e458d6b24d0358da47395bd958a3,CollectOrderItem,order_item_id,0105435300002-0101,0105435300002-0101-50000A,gid://shopify/SubscriptionContract/13117063384,S-241218-000001,Y,2024-12-18 02:38:24.951000 +00:00,,,50000A,ac27ced97d363281070371f039f29838,0105435300002,0105435300002-0101,WP_113727,,,60,PENDING_CONFIRMATION,2024-12-18 02:38:49.129000 +00:00,2024-12-18 02:38:49.129000 +00:00,Y
266b07714c10c1f25dc0dd630d2f4f95,CollectOrderItem,order_item_id,0105435200060-0101,0105435200060-0101-50000A,contract-100117344241238883,1001173442412388831112022,Y,2024-12-17 08:28:43.884000 +00:00,docusign_00001,0,50000A,a9e3390b42d3e9c8309c47aab7dbdc7e,0105435200060,0105435200060-0101,WP_113785,,,60,PENDING_CONFIRMATION,2024-12-17 08:28:44.893000 +00:00,2024-12-17 08:28:44.893000 +00:00,Y
16e0905fbdc41ffdd3f0a8c28edb8869,CollectOrderItem,order_item_id,0105435200059-0101,0105435200059-0101-30000A,contract-100117344241196264,1001173442411962641702749,Y,2024-12-17 08:28:39.626000 +00:00,docusign_00001,0,30000A,325d1280223d3d1f0686d4f65bba4fb5,0105435200059,0105435200059-0101,WP_113627,,,36,PENDING_CONFIRMATION,2024-12-17 08:28:40.591000 +00:00,2024-12-17 08:28:40.591000 +00:00,Y
c8f1913124022ab8e9416c724f269207,CollectOrderItem,order_item_id,0105435200058-0101,0105435200058-0101-70000A,contract-100117344241130500,1001173442411305001944118,Y,2024-12-17 08:28:33.050000 +00:00,docusign_00001,0,70000A,2789001ebb768cd8b88b00475304ea1d,0105435200058,0105435200058-0101,WP_113637,,,84,PENDING_CONFIRMATION,2024-12-17 08:28:35.466000 +00:00,2024-12-17 08:28:35.466000 +00:00,Y
d0d369486f5c854c0f23428b94fe6a48,CollectOrderItem,order_item_id,0105435200057-0101,0105435200057-0101-50000A,contract-100117344241057402,1001173442410574021007150,Y,2024-12-17 08:28:25.740000 +00:00,docusign_00001,0,50000A,24775264323584885bc68196df95e56e,0105435200057,0105435200057-0101,WP_113713,,,60,PENDING_CONFIRMATION,2024-12-17 08:28:27.697000 +00:00,2024-12-17 08:28:27.697000 +00:00,Y
54b15b08a2e3afacf277415b7be78650,CollectOrderItem,order_item_id,0105435200056-0101,0105435200056-0101-50000A,contract-100117344240979733,1001173442409797331541931,Y,2024-12-17 08:28:17.972000 +00:00,docusign_00001,0,50000A,96883b817e03241b5fd7f2a4adea2f8a,0105435200056,0105435200056-0101,WP_113782,,,60,PENDING_CONFIRMATION,2024-12-17 08:28:19.793000 +00:00,2024-12-17 08:28:19.793000 +00:00,Y
f15bb6ee0c203425b4171fdaff9c2b84,CollectOrderItem,order_item_id,0105435200055-0101,0105435200055-0101-N0000A,contract-100117344240934973,1001173442409349731744816,Y,2024-12-17 08:28:13.496000 +00:00,docusign_00001,0,N0000A,118afa19e186f748630c3b642a16968a,0105435200055,0105435200055-0101,WP_113781,,,0,PENDING_CONFIRMATION,2024-12-17 08:28:15.606000 +00:00,2024-12-17 08:28:15.606000 +00:00,Y
dded2efcb6c4edf368f4b0b10b090dec,CollectOrderItem,order_item_id,0105435200054-0101,0105435200054-0101-70000A,contract-100117344240852333,1001173442408523331333735,Y,2024-12-17 08:28:05.233000 +00:00,docusign_00001,0,70000A,0562fe3f26ee2cc0a95279ec944ee1e6,0105435200054,0105435200054-0101,WP_113729,,,84,PENDING_CONFIRMATION,2024-12-17 08:28:07.017000 +00:00,2024-12-17 08:28:07.017000 +00:00,Y
892875f719fa796e77339aae27fb6cc7,CollectOrderItem,order_item_id,0105435200053-0101,0105435200053-0101-70000A,contract-100117344240782392,1001173442407823921330422,Y,2024-12-17 08:27:58.238000 +00:00,docusign_00001,0,70000A,c6f2649925e1918c11aaa21a5b93cd58,0105435200053,0105435200053-0101,WP_113780,,,84,PENDING_CONFIRMATION,2024-12-17 08:27:59.184000 +00:00,2024-12-17 08:27:59.184000 +00:00,Y
ee04efec5419bdcb2c1541659f8201c8,CollectOrderItem,order_item_id,0105435200052-0101,0105435200052-0101-50000A,contract-100117344240744482,1001173442407444821103785,Y,2024-12-17 08:27:54.448000 +00:00,docusign_00001,0,50000A,fa8ba6fbe533c766d77181a5aef3aa90,0105435200052,0105435200052-0101,WP_113627,,,60,PENDING_CONFIRMATION,2024-12-17 08:27:56.537000 +00:00,2024-12-17 08:27:56.537000 +00:00,Y
1c219c399a068c6e880aae298aa3c79d,CollectOrderItem,order_item_id,0105435200051-0101,0105435200051-0101-70000A,contract-100117344240683203,1001173442406832031083755,Y,2024-12-17 08:27:48.320000 +00:00,docusign_00001,0,70000A,b9c54e6737c30101f16229e74e0c3a9d,0105435200051,0105435200051-0101,WP_113816,,,84,PENDING_CONFIRMATION,2024-12-17 08:27:49.762000 +00:00,2024-12-17 08:27:49.762000 +00:00,Y
69a2bbe6aaff84ab41ca1f83241ed16b,CollectOrderItem,order_item_id,0105435200050-0101,0105435200050-0101-30000A,contract-100117344240651004,1001173442406510041582754,Y,2024-12-17 08:27:45.099000 +00:00,docusign_00001,0,30000A,78931e7a3818bbcb8fa4603c8337abc1,0105435200050,0105435200050-0101,WP_113782,,,36,PENDING_CONFIRMATION,2024-12-17 08:27:46.079000 +00:00,2024-12-17 08:27:46.079000 +00:00,Y
1c572f70d6609acf81d07ad0b555b5ae,CollectOrderItem,order_item_id,0105435200049-0101,0105435200049-0101-N0000A,contract-100117344240606272,1001173442406062721789971,Y,2024-12-17 08:27:40.626000 +00:00,docusign_00001,0,N0000A,367817a964c492c9406883b4aa5f324c,0105435200049,0105435200049-0101,WP_113782,,,0,PENDING_CONFIRMATION,2024-12-17 08:27:42.470000 +00:00,2024-12-17 08:27:42.470000 +00:00,Y
dff4268a7db6b4ec8287311bb062fb79,CollectOrderItem,order_item_id,0105435200048-0101,0105435200048-0101-50000A,contract-100117344240570324,1001173442405703241308742,Y,2024-12-17 08:27:37.031000 +00:00,docusign_00001,0,50000A,7c84119b20bb57ce1f08eeb1b5a8afb0,0105435200048,0105435200048-0101,WP_113784,,,60,PENDING_CONFIRMATION,2024-12-17 08:27:38.711000 +00:00,2024-12-17 08:27:38.711000 +00:00,Y
d94bd0e9a58f1b8555bbe3f150b1a23d,CollectOrderItem,order_item_id,0105435200047-0101,0105435200047-0101-50000A,contract-100117344240533273,1001173442405332731788405,Y,2024-12-17 08:27:33.326000 +00:00,docusign_00001,0,50000A,f8bedfe205a35440a44579e684765a31,0105435200047,0105435200047-0101,WP_113627,,,60,PENDING_CONFIRMATION,2024-12-17 08:27:35.432000 +00:00,2024-12-17 08:27:35.432000 +00:00,Y
59b2400b86183937db48b02144f3c0fb,CollectOrderItem,order_item_id,0105435200046-0101,0105435200046-0101-70000A,contract-100117344240494364,1001173442404943641786073,Y,2024-12-17 08:27:29.435000 +00:00,docusign_00001,0,70000A,4bc9ec5dfffa4795d2a40ed82bc7a168,0105435200046,0105435200046-0101,WP_113637,,,84,PENDING_CONFIRMATION,2024-12-17 08:27:30.518000 +00:00,2024-12-17 08:27:30.518000 +00:00,Y
7e81898c46d09fcc593803b0d3d29875,CollectOrderItem,order_item_id,0105435200045-0101,0105435200045-0101-50000A,contract-100117344240467512,1001173442404675121964269,Y,2024-12-17 08:27:26.751000 +00:00,docusign_00001,0,50000A,3df349bf16d71ae4ec64233f0eea8a80,0105435200045,0105435200045-0101,WP_113819,,,60,PENDING_CONFIRMATION,2024-12-17 08:27:27.629000 +00:00,2024-12-17 08:27:27.629000 +00:00,Y
e2e277977d4f32c9f2038a6d70b8af31,CollectOrderItem,order_item_id,0105435200044-0101,0105435200044-0101-70000A,contract-100117344240438471,1001173442404384711553806,Y,2024-12-17 08:27:23.846000 +00:00,docusign_00001,0,70000A,d9ef99a99ad9ea46135ba79a43f84a7a,0105435200044,0105435200044-0101,WP_113816,,,84,PENDING_CONFIRMATION,2024-12-17 08:27:24.669000 +00:00,2024-12-17 08:27:24.669000 +00:00,Y
df9c25b04c631912f8d433f95c9837d7,CollectOrderItem,order_item_id,0105435200043-0101,0105435200043-0101-30000A,contract-100117344240401862,1001173442404018621060981,Y,2024-12-17 08:27:20.185000 +00:00,docusign_00001,0,30000A,7321f3c9e586bd797b5ec4dc90a1077e,0105435200043,0105435200043-0101,WP_113820,,,36,PENDING_CONFIRMATION,2024-12-17 08:27:21.926000 +00:00,2024-12-17 08:27:21.926000 +00:00,Y
14e1c67fd2db5684a8a1b0f56a966fc6,CollectOrderItem,order_item_id,0105435200042-0101,0105435200042-0101-30000A,contract-100117344240368984,1001173442403689841977343,Y,2024-12-17 08:27:16.898000 +00:00,docusign_00001,0,30000A,a00c81c039c92f9d656dd7432d6f697e,0105435200042,0105435200042-0101,WP_113785,,,36,PENDING_CONFIRMATION,2024-12-17 08:27:17.998000 +00:00,2024-12-17 08:27:17.998000 +00:00,Y
08d6c13165f8240744638eaede769ad9,CollectOrderItem,order_item_id,0105435200041-0101,0105435200041-0101-70000A,contract-100117344240332580,1001173442403325801539765,Y,2024-12-17 08:27:13.257000 +00:00,docusign_00001,0,70000A,c8c4b1b05a185d2acb89568536206525,0105435200041,0105435200041-0101,WP_113792,,,84,PENDING_CONFIRMATION,2024-12-17 08:27:14.865000 +00:00,2024-12-17 08:27:14.865000 +00:00,Y
08e29dad9b1f8856ca2b8751dda1e037,CollectOrderItem,order_item_id,0105435200040-0101,0105435200040-0101-30000A,contract-100117344240303713,1001173442403037131510367,Y,2024-12-17 08:27:10.370000 +00:00,docusign_00001,0,30000A,3495ccf63082e075df4de6821d1a8ecb,0105435200040,0105435200040-0101,WP_113786,,,36,PENDING_CONFIRMATION,2024-12-17 08:27:12.217000 +00:00,2024-12-17 08:27:12.217000 +00:00,Y
066f6f8b28fa3745af26e9a1e247679b,CollectOrderItem,order_item_id,0105435200039-0101,0105435200039-0101-50000A,contract-100117344240244504,1001173442402445041485815,Y,2024-12-17 08:27:04.450000 +00:00,docusign_00001,0,50000A,84f293e35f2a420513555f4a81cd5bb4,0105435200039,0105435200039-0101,WP_113780,,,60,PENDING_CONFIRMATION,2024-12-17 08:27:06.799000 +00:00,2024-12-17 08:27:06.799000 +00:00,Y
80ea403321c070f14d72ad163396a705,CollectOrderItem,order_item_id,0105435200038-0101,0105435200038-0101-N0000A,contract-100117344240205151,1001173442402051511220053,Y,2024-12-17 08:27:00.515000 +00:00,docusign_00001,0,N0000A,033589feb426f3cb66c483719b9f1e46,0105435200038,0105435200038-0101,WP_113785,,,0,PENDING_CONFIRMATION,2024-12-17 08:27:02.579000 +00:00,2024-12-17 08:27:02.579000 +00:00,Y
b38e5bbe074636804dcc14a27972dd1d,CollectOrderItem,order_item_id,0105435100031-0101,0105435100031-0101-30000A,15578988729,S-241216-000013,Y,2024-12-16 08:16:59.377000 +00:00,,,30000A,94f605d598d7b0b119c71825c387a301,0105435100031,0105435100031-0101,WP_113783,,,36,PENDING_CONFIRMATION,2024-12-16 08:17:42.865000 +00:00,2024-12-16 08:17:42.865000 +00:00,Y
6f8401cf16c03c325edec6f4bdd1147b,CollectOrderItem,order_item_id,0105435200037-0101,0105435200037-0101-50000A,contract-100117344240173384,1001173442401733841284082,Y,2024-12-17 08:26:57.337000 +00:00,docusign_00001,0,50000A,d61ee1d408ea9a309243728cc2dc26f5,0105435200037,0105435200037-0101,WP_113785,,,60,PENDING_CONFIRMATION,2024-12-17 08:26:58.366000 +00:00,2024-12-17 08:26:58.366000 +00:00,Y
23a24b6281c06d7d72b46bb799be7cee,CollectOrderItem,order_item_id,0105435200036-0101,0105435200036-0101-70000A,contract-100117344240141840,1001173442401418401742816,Y,2024-12-17 08:26:54.184000 +00:00,docusign_00001,0,70000A,40bbe96985859954f26943735fb14ee3,0105435200036,0105435200036-0101,WP_113793,,,84,PENDING_CONFIRMATION,2024-12-17 08:26:55.290000 +00:00,2024-12-17 08:26:55.290000 +00:00,Y
06b4f3e034da019e8dfe50a3b2aa4ae1,CollectOrderItem,order_item_id,0105435200035-0101,0105435200035-0101-50000A,contract-100117344240120160,1001173442401201601735997,Y,2024-12-17 08:26:52.015000 +00:00,docusign_00001,0,50000A,f3e7bc8d188e0f86ef799d20c6a2d10e,0105435200035,0105435200035-0101,WP_113785,,,60,PENDING_CONFIRMATION,2024-12-17 08:26:52.673000 +00:00,2024-12-17 08:26:52.673000 +00:00,Y
9b00c06f922a3cd0edc147bca7a54ea1,CollectOrderItem,order_item_id,0105435200034-0101,0105435200034-0101-N0000A,contract-100117344240090651,1001173442400906511220989,Y,2024-12-17 08:26:49.064000 +00:00,docusign_00001,0,N0000A,9ae558e47c095dcbc0e1020eca8b1de3,0105435200034,0105435200034-0101,WP_113793,,,0,PENDING_CONFIRMATION,2024-12-17 08:26:49.898000 +00:00,2024-12-17 08:26:49.898000 +00:00,Y
58b5b9eddb99132ae4f0bcb34bed6277,CollectOrderItem,order_item_id,0105435200033-0101,0105435200033-0101-N0000A,contract-100117344240059472,1001173442400594721792235,Y,2024-12-17 08:26:45.946000 +00:00,docusign_00001,0,N0000A,e34c8a272882febdf08b6d22433938dc,0105435200033,0105435200033-0101,WP_113792,,,0,PENDING_CONFIRMATION,2024-12-17 08:26:47.118000 +00:00,2024-12-17 08:26:47.118000 +00:00,Y
d32320aaf5e9635416ea53e4f4a2edb9,CollectOrderItem,order_item_id,0105435200032-0101,0105435200032-0101-50000A,contract-100117344240030574,1001173442400305741881248,Y,2024-12-17 08:26:43.057000 +00:00,docusign_00001,0,50000A,e698b2addd8356a756120900c920d0dc,0105435200032,0105435200032-0101,WP_113725,,,60,PENDING_CONFIRMATION,2024-12-17 08:26:44.177000 +00:00,2024-12-17 08:26:44.177000 +00:00,Y
5cd0c4fbf7cf8af1089316b014d4f7a8,CollectOrderItem,order_item_id,0105435200031-0101,0105435200031-0101-30000A,contract-100117344240004564,1001173442400045641818267,Y,2024-12-17 08:26:40.455000 +00:00,docusign_00001,0,30000A,794b913001ec495b2312af103fbd4fde,0105435200031,0105435200031-0101,WP_113784,,,36,PENDING_CONFIRMATION,2024-12-17 08:26:41.412000 +00:00,2024-12-17 08:26:41.412000 +00:00,Y
c527889073f17f78e1782d6865b080dd,CollectOrderItem,order_item_id,0105435200030-0101,0105435200030-0101-N0000A,contract-100117344239977014,1001173442399770141494634,Y,2024-12-17 08:26:37.699000 +00:00,docusign_00001,0,N0000A,01c8d1ca8eeaac85fde9c2ef81eb7145,0105435200030,0105435200030-0101,WP_113793,,,0,PENDING_CONFIRMATION,2024-12-17 08:26:38.651000 +00:00,2024-12-17 08:26:38.651000 +00:00,Y
62fe05a23db775605d0b460230551873,CollectOrderItem,order_item_id,0105435200029-0101,0105435200029-0101-70000A,contract-100117344239932594,1001173442399325941361055,Y,2024-12-17 08:26:33.259000 +00:00,docusign_00001,0,70000A,89e217b999106e18fe37fc03cfd6d62c,0105435200029,0105435200029-0101,WP_113727,,,84,PENDING_CONFIRMATION,2024-12-17 08:26:34.223000 +00:00,2024-12-17 08:26:34.223000 +00:00,Y
ed34367a2535bdac5d3de213cd29181d,CollectOrderItem,order_item_id,0105435200028-0101,0105435200028-0101-N0000A,contract-100117344239902514,1001173442399025141873240,Y,2024-12-17 08:26:30.250000 +00:00,docusign_00001,0,N0000A,2a219a35944f9d167d51fc3e2df72fca,0105435200028,0105435200028-0101,WP_113793,,,0,PENDING_CONFIRMATION,2024-12-17 08:26:31.358000 +00:00,2024-12-17 08:26:31.358000 +00:00,Y
ba00f0df800b8c574d3fcf3abe08df81,CollectOrderItem,order_item_id,0105435200027-0101,0105435200027-0101-50000A,contract-100117344239865621,1001173442398656211720406,Y,2024-12-17 08:26:26.561000 +00:00,docusign_00001,0,50000A,e65c4ec4e0c009acf268a672efad50b8,0105435200027,0105435200027-0101,WP_113627,,,60,PENDING_CONFIRMATION,2024-12-17 08:26:28.141000 +00:00,2024-12-17 08:26:28.141000 +00:00,Y
40f5cfc2048c56b6d4e65e4c56c490fb,CollectOrderItem,order_item_id,0105435200026-0101,0105435200026-0101-30000A,contract-100117344239834521,1001173442398345211464580,Y,2024-12-17 08:26:23.451000 +00:00,docusign_00001,0,30000A,ad95d1af1df9fe31653bd564e87e70c7,0105435200026,0105435200026-0101,WP_113792,,,36,PENDING_CONFIRMATION,2024-12-17 08:26:24.849000 +00:00,2024-12-17 08:26:24.849000 +00:00,Y
a49d5aa82261a4ff8ddc4842848c6256,CollectOrderItem,order_item_id,0105435200025-0101,0105435200025-0101-N0000A,contract-100117344239804864,1001173442398048641472820,Y,2024-12-17 08:26:20.485000 +00:00,docusign_00001,0,N0000A,a111a804576ea12b6a8f57c9fa0e0554,0105435200025,0105435200025-0101,WP_113643,,,0,PENDING_CONFIRMATION,2024-12-17 08:26:21.749000 +00:00,2024-12-17 08:26:21.749000 +00:00,Y
9cb8b83a9668f2f350a1a54c3cc44041,CollectOrderItem,order_item_id,0105435200024-0101,0105435200024-0101-70000A,contract-100117344239776210,1001173442397762101127678,Y,2024-12-17 08:26:17.621000 +00:00,docusign_00001,0,70000A,bad679afa179aae736455b162324e629,0105435200024,0105435200024-0101,WP_113820,,,84,PENDING_CONFIRMATION,2024-12-17 08:26:18.703000 +00:00,2024-12-17 08:26:18.703000 +00:00,Y
821e4678dbfd578062d569c65f3f09b7,CollectOrderItem,order_item_id,0105435200023-0101,0105435200023-0101-70000A,contract-100117344239738950,1001173442397389501028617,Y,2024-12-17 08:26:13.894000 +00:00,docusign_00001,0,70000A,4cee8baa7422fd36f4771cd19e9a064f,0105435200023,0105435200023-0101,WP_113784,,,84,PENDING_CONFIRMATION,2024-12-17 08:26:15.873000 +00:00,2024-12-17 08:26:15.873000 +00:00,Y
c287f4b36e928ca880ce350bb37a0f4b,CollectOrderItem,order_item_id,0105435200022-0101,0105435200022-0101-N0000A,contract-100117344239713000,1001173442397130001685924,Y,2024-12-17 08:26:11.299000 +00:00,docusign_00001,0,N0000A,76621f85e63a5b4810b2d1b3baf23c7b,0105435200022,0105435200022-0101,WP_113727,,,0,PENDING_CONFIRMATION,2024-12-17 08:26:11.943000 +00:00,2024-12-17 08:26:11.943000 +00:00,Y
eeda2edfc386f626ef3772f882786073,CollectOrderItem,order_item_id,0105435200021-0101,0105435200021-0101-50000A,contract-100117344239685590,1001173442396855901976387,Y,2024-12-17 08:26:08.558000 +00:00,docusign_00001,0,50000A,801e9610800d5c36c17371fb72b0d82f,0105435200021,0105435200021-0101,WP_113725,,,60,PENDING_CONFIRMATION,2024-12-17 08:26:09.560000 +00:00,2024-12-17 08:26:09.560000 +00:00,Y
82823ee18c921cd42ea92d8ab55070d6,CollectOrderItem,order_item_id,0105435200020-0101,0105435200020-0101-50000A,contract-100117344239654304,1001173442396543041817244,Y,2024-12-17 08:26:05.428000 +00:00,docusign_00001,0,50000A,01c4b3d71341b448eff19e839450040f,0105435200020,0105435200020-0101,WP_113793,,,60,PENDING_CONFIRMATION,2024-12-17 08:26:06.865000 +00:00,2024-12-17 08:26:06.865000 +00:00,Y
dc77fbe70e182715ab074f98a71295f2,CollectOrderItem,order_item_id,0105435200019-0101,0105435200019-0101-70000A,contract-100117344239622411,1001173442396224111040705,Y,2024-12-17 08:26:02.241000 +00:00,docusign_00001,0,70000A,9cba76b91a54e723b15e4f6348060a94,0105435200019,0105435200019-0101,WP_113727,,,84,PENDING_CONFIRMATION,2024-12-17 08:26:03.529000 +00:00,2024-12-17 08:26:03.529000 +00:00,Y
ac6d4328692d5c1ed47f084b5b0dc86d,CollectOrderItem,order_item_id,0105435200018-0101,0105435200018-0101-50000A,contract-100117344239594273,1001173442395942731388553,Y,2024-12-17 08:25:59.426000 +00:00,docusign_00001,0,50000A,8a01a038e4718863a0f784377c588f66,0105435200018,0105435200018-0101,WP_113819,,,60,PENDING_CONFIRMATION,2024-12-17 08:26:00.312000 +00:00,2024-12-17 08:26:00.312000 +00:00,Y
0dd2ce08656d2f43f6ef468481b43857,CollectOrderItem,order_item_id,0105435200017-0101,0105435200017-0101-70000A,contract-100117344239563634,1001173442395636341205023,Y,2024-12-17 08:25:56.362000 +00:00,docusign_00001,0,70000A,4bc90813a16990cd6a7608a544805f59,0105435200017,0105435200017-0101,WP_113816,,,84,PENDING_CONFIRMATION,2024-12-17 08:25:57.413000 +00:00,2024-12-17 08:25:57.413000 +00:00,Y
3bdd4145941d3ca7ed5377395460ed65,CollectOrderItem,order_item_id,0105434900007-0101,0105434900007-0101-30000A,gid://shopify/SubscriptionContract/13082591448,S-241214-000001,Y,2024-12-14 07:38:01.571000 +00:00,,,30000A,d669fdc307c8372dc05d0b13554c007b,0105434900007,0105434900007-0101,WP_113727,,,36,PENDING_CONFIRMATION,2024-12-14 07:38:28.875000 +00:00,2024-12-14 07:38:28.875000 +00:00,Y
ee729458163d784f55a7c00869dc91d4,CollectOrderItem,order_item_id,0105435200016-0101,0105435200016-0101-70000A,contract-100117344239530811,1001173442395308111124992,Y,2024-12-17 08:25:53.080000 +00:00,docusign_00001,0,70000A,56c3a885b7c8e415c57515436600eb5e,0105435200016,0105435200016-0101,WP_113819,,,84,PENDING_CONFIRMATION,2024-12-17 08:25:54.025000 +00:00,2024-12-17 08:25:54.025000 +00:00,Y
33c15423a909ac81de88cf167cb48d12,CollectOrderItem,order_item_id,0105435200015-0101,0105435200015-0101-70000A,contract-100117344239500750,1001173442395007501563474,Y,2024-12-17 08:25:50.073000 +00:00,docusign_00001,0,70000A,a8c7d2a0d6b30988716b211b5faa7666,0105435200015,0105435200015-0101,WP_113785,,,84,PENDING_CONFIRMATION,2024-12-17 08:25:51.275000 +00:00,2024-12-17 08:25:51.275000 +00:00,Y
65095e34c86a29048077de3cb9348232,CollectOrderItem,order_item_id,0105435200014-0101,0105435200014-0101-30000A,contract-100117344239456903,1001173442394569031013567,Y,2024-12-17 08:25:45.688000 +00:00,docusign_00001,0,30000A,09cf5d5f6bd735e15dd5f21d1f11498c,0105435200014,0105435200014-0101,WP_113783,,,36,PENDING_CONFIRMATION,2024-12-17 08:25:47.355000 +00:00,2024-12-17 08:25:47.355000 +00:00,Y
8e66391cf0982327a86731163d665ae6,CollectOrderItem,order_item_id,0105435200013-0101,0105435200013-0101-50000A,contract-100117344239393551,1001173442393935511837468,Y,2024-12-17 08:25:39.277000 +00:00,docusign_00001,0,50000A,afa971251193cd95a8b17f4cb9e72048,0105435200013,0105435200013-0101,WP_113713,,,60,PENDING_CONFIRMATION,2024-12-17 08:25:42.450000 +00:00,2024-12-17 08:25:42.450000 +00:00,Y
9b0bb88fba687aff839223fb81022a8a,CollectOrderItem,order_item_id,0105435200012-0101,0105435200012-0101-70000A,gid://shopify/SubscriptionContract/13110411480,S-241217-000016,Y,2024-12-17 07:54:00.275000 +00:00,,,70000A,ac27ced97d363281070371f039f29838,0105435200012,0105435200012-0101,WP_113727,,,84,PENDING_CONFIRMATION,2024-12-17 07:54:25.335000 +00:00,2024-12-17 07:54:25.335000 +00:00,Y
630202c0b761be57b785c218ddbf7865,CollectOrderItem,order_item_id,0105435200011-0101,0105435200011-0101-30000A,gid://shopify/SubscriptionContract/13110280408,S-241217-000015,Y,2024-12-17 07:44:27.527000 +00:00,,,30000A,ac27ced97d363281070371f039f29838,0105435200011,0105435200011-0101,WP_113727,,,36,PENDING_CONFIRMATION,2024-12-17 07:44:54.381000 +00:00,2024-12-17 07:44:54.381000 +00:00,Y
2c94ecd08050f08d2c632e2a598c8050,CollectOrderItem,order_item_id,0105435200007-0101,0105435200007-0101-30000A,15588098233,S-241217-000009,Y,2024-12-17 03:39:02.662000 +00:00,,,30000A,98cfc1993a4187294c0218f3d06669bd,0105435200007,0105435200007-0101,WP_113637,,,36,PENDING_CONFIRMATION,2024-12-17 03:39:40.984000 +00:00,2024-12-17 03:39:40.984000 +00:00,Y
2ba38d896870c5f1a528ff373d51b3ae,CollectOrderItem,order_item_id,0105435200005-0101,0105435200005-0101-30000A,15587934393,S-241217-000008,Y,2024-12-17 03:30:43.282000 +00:00,,,30000A,98cfc1993a4187294c0218f3d06669bd,0105435200005,0105435200005-0101,WP_113783,,,36,PENDING_CONFIRMATION,2024-12-17 03:31:12.673000 +00:00,2024-12-17 03:31:12.673000 +00:00,Y
c2db6b2c6ff48b7910fe8695b2bdb051,CollectOrderItem,order_item_id,0105435200004-0601,0105435200004-0601-N0000A,15587868857,S-241217-000007,Y,2024-12-17 03:21:45.904000 +00:00,,,N0000A,2f67caafac594648184e2ad9a00ba846,0105435200004,0105435200004-0601,WP_113783,,,0,PENDING_CONFIRMATION,2024-12-17 03:22:19.205000 +00:00,2024-12-17 03:22:19.205000 +00:00,Y
05206937bd8524827e5461db2ad1c478,CollectOrderItem,order_item_id,0105435200004-0501,0105435200004-0501-N0000A,15587836089,S-241217-000006,Y,2024-12-17 03:21:45.904000 +00:00,,,N0000A,2f67caafac594648184e2ad9a00ba846,0105435200004,0105435200004-0501,WP_113783,,,0,PENDING_CONFIRMATION,2024-12-17 03:22:19.204000 +00:00,2024-12-17 03:22:19.204000 +00:00,Y
3c14637c32acb8adf28cf40a30daf8df,CollectOrderItem,order_item_id,0105435200004-0401,0105435200004-0401-N0000A,15587803321,S-241217-000005,Y,2024-12-17 03:21:45.904000 +00:00,,,N0000A,2f67caafac594648184e2ad9a00ba846,0105435200004,0105435200004-0401,WP_113783,,,0,PENDING_CONFIRMATION,2024-12-17 03:22:19.202000 +00:00,2024-12-17 03:22:19.202000 +00:00,Y
3a25c37c344f650aef2a236bbd83ff26,CollectOrderItem,order_item_id,0105435200004-0301,0105435200004-0301-N0000A,15587770553,S-241217-000004,Y,2024-12-17 03:21:45.904000 +00:00,,,N0000A,2f67caafac594648184e2ad9a00ba846,0105435200004,0105435200004-0301,WP_113783,,,0,PENDING_CONFIRMATION,2024-12-17 03:22:19.200000 +00:00,2024-12-17 03:22:19.200000 +00:00,Y
35eba10106482ecabb75366a8c340b18,CollectOrderItem,order_item_id,0105435200004-0201,0105435200004-0201-N0000A,15587737785,S-241217-000003,Y,2024-12-17 03:21:45.904000 +00:00,,,N0000A,2f67caafac594648184e2ad9a00ba846,0105435200004,0105435200004-0201,WP_113783,,,0,PENDING_CONFIRMATION,2024-12-17 03:22:19.198000 +00:00,2024-12-17 03:22:19.198000 +00:00,Y
23fc4901a6a2187e330a297d3c90a98e,CollectOrderItem,order_item_id,0105435200004-0101,0105435200004-0101-N0000A,15587705017,S-241217-000002,Y,2024-12-17 03:21:45.883000 +00:00,,,N0000A,2f67caafac594648184e2ad9a00ba846,0105435200004,0105435200004-0101,WP_113783,,,0,PENDING_CONFIRMATION,2024-12-17 03:22:19.196000 +00:00,2024-12-17 03:22:19.196000 +00:00,Y
0d85cf1cbfc70052f3bd90e55b842d8a,CollectOrderItem,order_item_id,0105435200003-0101,0105435200003-0101-30000A,15587147961,S-241217-000001,Y,2024-12-17 02:20:11.944000 +00:00,,,30000A,eb5bc2650b2be631d34cc32cbf39da8b,0105435200003,0105435200003-0101,WP_113637,,,36,PENDING_CONFIRMATION,2024-12-17 02:20:22.529000 +00:00,2024-12-17 02:20:22.529000 +00:00,Y
