hash_code,entity,field,value,total_price,discount_price,item_price,prepaid_amount,tax,registration_price,currency,is_tax_exempt,quantity,channel_order_id,channel_order_item_id,contract_id,install_id,shipping_id,material_id,order_id,order_item_id,order_item_status,order_item_type,create_time,update_time,is_active
c47d74ffab64ecbddbad79bdc0a8ace1,CollectOrder,order_id,0105436500001,1461.3700,0.0000,1350.0000,,111.3700,0.0000,USD,N,1,G-241230-000001,S-241230-000001,,1Zjq7mlhLgI,,WP_999013,0105436500001,0105436500001-0102,BOOKING_SCHEDULED,ONETIME,,2024-12-30 01:51:57.255000 +00:00,Y
113fa64322f739953c23a1d13213aff4,CollectOrder,order_id,0105436500001,1461.3700,0.0000,1350.0000,,111.3700,0.0000,USD,N,1,G-241230-000001,S-241230-000001,,1Zjq7mlhLgI,,WP_999013,0105436500001,0105436500001-0102,ORDER_COMPLETED,ONETIME,,2024-12-30 01:51:55.946000 +00:00,Y
9100d538f8e345d2d0faef2008f2ff2e,CollectOrder,order_id,0105436200022,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884338982,1001173528843389821000491,0105436200022-0101-N0000A,1ZfK8fpH8wL,,WP_113727,0105436200022,0105436200022-0101,INSTALL_COMPLETED,RENTAL,,2024-12-30 01:35:55.648000 +00:00,Y
ff9686577e0e648274a879e7c205ced9,CollectOrder,order_id,0105436200022,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884338982,1001173528843389821000491,0105436200022-0101-N0000A,1ZfK8fpH8wL,,WP_113727,0105436200022,0105436200022-0101,WORK_IN_PROGRESS,RENTAL,,2024-12-30 01:34:41.172000 +00:00,Y
4989f796e8129323ea43e94b51e12eda,CollectOrder,order_id,0105436200027,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884518344,1001173528845183441418428,0105436200027-0101-N0000A,1ZfKA2Q1VsM,,WP_113643,0105436200027,0105436200027-0101,INSTALL_COMPLETED,RENTAL,,2024-12-30 01:19:08.692000 +00:00,Y
7ffa4575b9712540dd83258b7dcfe002,CollectOrder,order_id,0105436200027,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884518344,1001173528845183441418428,0105436200027-0101-N0000A,1ZfKA2Q1VsM,,WP_113643,0105436200027,0105436200027-0101,WORK_IN_PROGRESS,RENTAL,,2024-12-30 01:11:49.387000 +00:00,Y
4e33df33e40c3d7586a40b7aa69c99a7,CollectOrder,order_id,0105436200031,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884652230,1001173528846522301656960,0105436200031-0101-N0000A,1ZfKB284iPz,,WP_113792,0105436200031,0105436200031-0101,INSTALL_COMPLETED,RENTAL,,2024-12-30 01:03:56.630000 +00:00,Y
fe04cf760b2ac5f0acf5d7e12d1f6c2b,CollectOrder,order_id,0105436200031,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884652230,1001173528846522301656960,0105436200031-0101-N0000A,1ZfKB284iPz,,WP_113792,0105436200031,0105436200031-0101,WORK_IN_PROGRESS,RENTAL,,2024-12-30 00:59:20.775000 +00:00,Y
54488b3059f3ab5f3bd09ee86ad1fb98,CollectOrder,order_id,0105436200020,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884268984,1001173528842689841153125,0105436200020-0101-70000A,1ZfK8CYJy1W,,WP_113713,0105436200020,0105436200020-0101,INSTALL_COMPLETED,RENTAL,,2024-12-30 00:55:03.177000 +00:00,Y
a0424de90087450db7bbdff86fcb1962,CollectOrder,order_id,0105436200020,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884268984,1001173528842689841153125,0105436200020-0101-70000A,1ZfK8CYJy1W,,WP_113713,0105436200020,0105436200020-0101,WORK_IN_PROGRESS,RENTAL,,2024-12-30 00:54:53.390000 +00:00,Y
fffb24fdc055cfacc73cc6ccc7ef8db5,CollectOrder,order_id,0105436200024,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884409694,1001173528844096941734622,0105436200024-0101-50000A,1ZfK9DCTs7t,,WP_113729,0105436200024,0105436200024-0101,INSTALL_COMPLETED,RENTAL,,2024-12-30 00:53:31.842000 +00:00,Y
d8f6613e31f12149d87f79547a024ab4,CollectOrder,order_id,0105436200024,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884409694,1001173528844096941734622,0105436200024-0101-50000A,1ZfK9DCTs7t,,WP_113729,0105436200024,0105436200024-0101,WORK_IN_PROGRESS,RENTAL,,2024-12-30 00:52:29.202000 +00:00,Y
163b67e247b3c06a178ec3e9d39c072b,CollectOrder,order_id,0105436200019,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884235370,1001173528842353701158154,0105436200019-0101-30000A,1ZfK7xefEjt,,WP_113793,0105436200019,0105436200019-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-29 09:17:07.590000 +00:00,Y
8d2a7a0fb24d4ab845fe59be453e1096,CollectOrder,order_id,0105436200016,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884136043,1001173528841360431681778,0105436200016-0101-N0000A,1ZfK7D5ERek,,WP_113729,0105436200016,0105436200016-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-29 09:17:07.416000 +00:00,Y
176975a061cbbfbfb92eabf24b484a49,CollectOrder,order_id,0105436200013,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884022574,1001173528840225741098994,0105436200013-0101-50000A,1ZfK6Pq6zNH,,WP_113727,0105436200013,0105436200013-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-29 09:17:06.835000 +00:00,Y
d78209125fa17c8a5db6014ac2fcaf3d,CollectOrder,order_id,0105436200018,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884202753,1001173528842027531122745,0105436200018-0101-N0000A,1ZfK7hcbzCQ,,WP_113783,0105436200018,0105436200018-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-29 09:17:06.468000 +00:00,Y
749a752be823f67653c41e38c11b9c22,CollectOrder,order_id,0105436200015,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884097913,1001173528840979131010690,0105436200015-0101-70000A,1ZfK6xybDpX,,WP_113818,0105436200015,0105436200015-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-29 09:17:05.765000 +00:00,Y
5d5eba7d54dc752afd768e70c975103b,CollectOrder,order_id,0105436200012,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352883986531,1001173528839865311316732,0105436200012-0101-30000A,1ZfK68bUI2o,,WP_113784,0105436200012,0105436200012-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-29 09:17:05.418000 +00:00,Y
0cf00d3e573ac1d447218389a3fe9a3b,CollectOrder,order_id,0105433400031,1350.0000,0.0000,1350.0000,,111.3800,0.0000,USD,N,1,G-241129-000020,S-241129-000013,,1Yull7pQvyV,,WP_113637,0105433400031,0105433400031-0202,BOOKING_CONFIRMED,ONETIME,,2024-12-29 09:16:58.933000 +00:00,Y
aabedf44045d10bef080ac160efab22d,CollectOrder,order_id,0105433400031,1350.0000,0.0000,1350.0000,,111.3800,0.0000,USD,N,1,G-241129-000020,S-241129-000012,,1Yull2SBrEf,,WP_113725,0105433400031,0105433400031-0102,BOOKING_CONFIRMED,ONETIME,,2024-12-29 09:16:58.852000 +00:00,Y
2a6c737e8ce9fa2401f4c522455b8375,CollectOrder,order_id,0105433700013,1520.0000,0.0000,1520.0000,,125.4000,0.0000,USD,N,1,G-241202-000006,S-241202-000006,,1YzXk52Ivwn,,WP_113786,0105433700013,0105433700013-0102,BOOKING_CONFIRMED,ONETIME,,2024-12-29 09:16:58.777000 +00:00,Y
984b909a21b5d738f7ff193fc8c60b92,CollectOrder,order_id,0105433700006,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241202-000004,S-241202-000004,0105433700006-0101-30000A,1YzNpukEj2z,,WP_113727,0105433700006,0105433700006-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-29 09:16:58.695000 +00:00,Y
5d7d7c5a921aa75492710fc8db74a78c,CollectOrder,order_id,0105433400002,1350.0000,0.0000,1350.0000,,0.0000,0.0000,USD,N,1,G-241129-000002,S-241129-000005,,1YuJWiQc71d,,WP_113782,0105433400002,0105433400002-0402,BOOKING_CONFIRMED,ONETIME,,2024-12-29 09:16:58.554000 +00:00,Y
9915fb85899953e9b7f73014c817ce27,CollectOrder,order_id,0105433400002,1350.0000,0.0000,1350.0000,,0.0000,0.0000,USD,N,1,G-241129-000002,S-241129-000006,,1YuJWk2FJhg,,WP_113782,0105433400002,0105433400002-0502,BOOKING_CONFIRMED,ONETIME,,2024-12-29 09:16:58.466000 +00:00,Y
e7538d81a7b93d7cb8875cc9010b4b97,CollectOrder,order_id,0105433700013,1520.0000,0.0000,1520.0000,,125.4000,0.0000,USD,N,1,G-241202-000006,S-241202-000008,,1YzXk92fwpz,,WP_113786,0105433700013,0105433700013-0302,BOOKING_CONFIRMED,ONETIME,,2024-12-29 09:16:58.379000 +00:00,Y
2061876ad157c95a9734b012ad694963,CollectOrder,order_id,0105433700013,1520.0000,0.0000,1520.0000,,125.4000,0.0000,USD,N,1,G-241202-000006,S-241202-000007,,1YzXk7Dhb1t,,WP_113786,0105433700013,0105433700013-0202,BOOKING_CONFIRMED,ONETIME,,2024-12-29 09:16:58.295000 +00:00,Y
98b9b65e31957f5b56d9a0198700d531,CollectOrder,order_id,0105433700013,1350.0000,0.0000,1350.0000,,111.3800,0.0000,USD,N,1,G-241202-000006,S-241202-000009,,1YzXkApwhrn,,WP_113637,0105433700013,0105433700013-0402,BOOKING_CONFIRMED,ONETIME,,2024-12-29 09:16:58.214000 +00:00,Y
e62d517a86de8f5a78383dc4f889f300,CollectOrder,order_id,0105433400001,1350.0000,0.0000,1350.0000,,0.0000,0.0000,USD,N,1,G-241129-000001,S-241129-000001,,1YuJ5APh5aE,,WP_113782,0105433400001,0105433400001-0102,BOOKING_CONFIRMED,ONETIME,,2024-12-29 09:16:58.140000 +00:00,Y
9fd022ac4598b4883ce52d7d62c16f43,CollectOrder,order_id,0105433400002,1350.0000,0.0000,1350.0000,,0.0000,0.0000,USD,N,1,G-241129-000002,S-241129-000003,,1YuJWfLITJX,,WP_113782,0105433400002,0105433400002-0202,BOOKING_CONFIRMED,ONETIME,,2024-12-29 09:16:58.054000 +00:00,Y
1a6ee3316ca4f436e9521900d9bb48aa,CollectOrder,order_id,0105433400002,1350.0000,0.0000,1350.0000,,0.0000,0.0000,USD,N,1,G-241129-000002,S-241129-000004,,1YuJWgxmTNe,,WP_113782,0105433400002,0105433400002-0302,BOOKING_CONFIRMED,ONETIME,,2024-12-29 09:16:57.948000 +00:00,Y
cf0c2092bdf64221957a9e734607e324,CollectOrder,order_id,0105433400002,1350.0000,0.0000,1350.0000,,0.0000,0.0000,USD,N,1,G-241129-000002,S-241129-000002,,1YuJWcvzSs4,,WP_113793,0105433400002,0105433400002-0102,BOOKING_CONFIRMED,ONETIME,,2024-12-29 09:16:57.868000 +00:00,Y
410385fce84f57fa8a6b1dfb9a9bfd16,CollectOrder,order_id,0105436200027,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884518344,1001173528845183441418428,0105436200027-0101-N0000A,1ZfKA2Q1VsM,,WP_113643,0105436200027,0105436200027-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-29 09:16:50.791000 +00:00,Y
edf14ac0856f57f8360e02e0d49ab7ec,CollectOrder,order_id,0105436200031,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884652230,1001173528846522301656960,0105436200031-0101-N0000A,1ZfKB284iPz,,WP_113792,0105436200031,0105436200031-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-29 09:16:50.568000 +00:00,Y
610d38a1d2908e05d744aa1557e7a532,CollectOrder,order_id,0105436200022,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884338982,1001173528843389821000491,0105436200022-0101-N0000A,1ZfK8fpH8wL,,WP_113727,0105436200022,0105436200022-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-29 09:16:50.364000 +00:00,Y
a90ba671890ad36a53978afd806f8d71,CollectOrder,order_id,0105436200030,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884618711,1001173528846187111236511,0105436200030-0101-50000A,1ZfKAnBUwB0,,WP_113816,0105436200030,0105436200030-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-29 09:16:50.116000 +00:00,Y
95117333c12b4d2a94374e6234a33c03,CollectOrder,order_id,0105436200024,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884409694,1001173528844096941734622,0105436200024-0101-50000A,1ZfK9DCTs7t,,WP_113729,0105436200024,0105436200024-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-29 09:16:49.922000 +00:00,Y
075c267a77d079b1a0230e7162d2ccad,CollectOrder,order_id,0105436200020,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884268984,1001173528842689841153125,0105436200020-0101-70000A,1ZfK8CYJy1W,,WP_113713,0105436200020,0105436200020-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-29 09:16:49.013000 +00:00,Y
1c113c8c8d5af0c8700543e40243e42b,CollectOrder,order_id,0105436100015,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241226-000059,S-241226-000016,0105436100015-0101-30000A,1Zdd0EXpIC1,,WP_987016,0105436100015,0105436100015-0101,INSTALL_COMPLETED,RENTAL,,2024-12-27 09:43:55.570000 +00:00,Y
0851fd27490d0f73dab3fa106bb6a20a,CollectOrder,order_id,0105434400012,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241209-000013,S-241209-000011,0105434400012-0101-30000A,1ZBAJsx9LL8,,WP_113785,0105434400012,0105434400012-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-27 09:09:34.096000 +00:00,Y
73865b017819409d07483838af877763,CollectOrder,order_id,0105434300033,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241208-000007,S-241208-000010,0105434300033-0101-50000A,1ZACsF6Ux0f,,WP_113627,0105434300033,0105434300033-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-27 09:09:33.987000 +00:00,Y
08f2bffe23c7e21e365e0cfbbfd34558,CollectOrder,order_id,0105434100042,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241206-000020,S-241206-000014,0105434100042-0101-30000A,1Z6RLczmNPJ,,WP_113786,0105434100042,0105434100042-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-27 09:09:33.851000 +00:00,Y
8f0e6fac222f03cb27177a338ec8adcc,CollectOrder,order_id,0105434500031,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241210-000014,S-241210-000015,0105434500031-0101-N0000A,1ZDD2nMMYC9,,WP_113783,0105434500031,0105434500031-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-27 09:09:33.743000 +00:00,Y
3551397661e9c67abd5e6a95d6ac8b0a,CollectOrder,order_id,0105433100017,2030.0000,0.0000,2030.0000,,0.0000,0.0000,USD,N,1,G-241126-000005,S-241126-000012,,1YpnFuRkjX2,,WP_113713,0105433100017,0105433100017-0102,BOOKING_CONFIRMED,ONETIME,,2024-12-27 09:09:33.576000 +00:00,Y
9034977c21e31cee6a1c9a2bf91d0e70,CollectOrder,order_id,0105433100017,2030.0000,0.0000,2030.0000,,0.0000,0.0000,USD,N,1,G-241126-000005,S-241126-000013,,1YpnFwUdQgp,,WP_113713,0105433100017,0105433100017-0202,BOOKING_CONFIRMED,ONETIME,,2024-12-27 09:09:33.512000 +00:00,Y
0c07e27a8bc1e0a8244e0ac89dbc5459,CollectOrder,order_id,0105432600013,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241121-000021,S-241121-000017,0105432600013-0101-30000A,1YhWNef5GuB,,WP_113727,0105432600013,0105432600013-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-27 09:09:33.456000 +00:00,Y
21262f5b323101458f476551277871e1,CollectOrder,order_id,0105433100017,2030.0000,0.0000,2030.0000,,0.0000,0.0000,USD,N,1,G-241126-000005,S-241126-000014,,1YpnFznrPkg,,WP_113713,0105433100017,0105433100017-0302,BOOKING_CONFIRMED,ONETIME,,2024-12-27 09:09:33.393000 +00:00,Y
7aae395cb4c8526d10a37a1f9769472f,CollectOrder,order_id,0105434100046,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241206-000025,S-241206-000025,0105434100046-0101-30000A,1Z6X5FvkGIA,,WP_113627,0105434100046,0105434100046-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-27 09:09:33.337000 +00:00,Y
d49af60b30c8358b7fa8084781d1b20b,CollectOrder,order_id,0105434100045,1520.0000,0.0000,1520.0000,,125.4000,0.0000,USD,N,1,G-241206-000024,S-241206-000024,,1Z6Wcw5e61M,,WP_113627,0105434100045,0105434100045-0202,BOOKING_CONFIRMED,ONETIME,,2024-12-27 09:09:33.231000 +00:00,Y
0268e6b5494ec97c8109c40a51899a1c,CollectOrder,order_id,0105434100045,1520.0000,0.0000,1520.0000,,125.4000,0.0000,USD,N,1,G-241206-000024,S-241206-000023,,1Z6Wcqe92L0,,WP_113627,0105434100045,0105434100045-0102,BOOKING_CONFIRMED,ONETIME,,2024-12-27 09:09:33.174000 +00:00,Y
e4c4c4ce73d9cb3a5a5aad05e4a930d4,CollectOrder,order_id,0105433100022,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241126-000019,S-241126-000013,0105433100022-0101-N0000A,1YpzOHsD8B2,,WP_113637,0105433100022,0105433100022-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-27 09:09:33.112000 +00:00,Y
fabcdb0adeeba8c2183544ff4af3d9b1,CollectOrder,order_id,0105433300002,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241128-000002,S-241128-000001,0105433300002-0101-30000A,1YsmGfte2EU,,WP_113637,0105433300002,0105433300002-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-27 09:09:32.847000 +00:00,Y
d82a8d365db730692c0c3e97564d9adc,CollectOrder,order_id,0105434000002,2030.0000,0.0000,2030.0000,,0.0000,0.0000,USD,N,1,G-241205-000002,S-241205-000002,,1Z4TjHPUVfM,,WP_113727,0105434000002,0105434000002-0102,BOOKING_CONFIRMED,ONETIME,,2024-12-27 09:09:32.778000 +00:00,Y
023ebc3a0120fc8c9b4861ce09431997,CollectOrder,order_id,0105432100003,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241116-000007,S-241116-000003,0105432100003-0101-30000A,1YZ95TBUjhh,,WP_113725,0105432100003,0105432100003-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-27 09:09:32.720000 +00:00,Y
ed78b8fcfe6198ee4661214f1903867b,CollectOrder,order_id,0105429900011,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241025-000012,S-241025-000010,0105429900011-0301-30000A,1XyT7Jaz0xZ,,WP_113784,0105429900011,0105429900011-0301,BOOKING_CONFIRMED,RENTAL,,2024-12-27 09:09:32.649000 +00:00,Y
5cb229b7f3e18bbbba60409609ae881c,CollectOrder,order_id,0105429900011,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241025-000012,S-241025-000009,0105429900011-0201-50000A,1XyT74LBaWl,,WP_113784,0105429900011,0105429900011-0201,BOOKING_CONFIRMED,RENTAL,,2024-12-27 09:09:32.588000 +00:00,Y
d3e658df741ab11d5a6d3f2ed29350be,CollectOrder,order_id,0105429900011,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241025-000012,S-241025-000008,0105429900011-0101-50000A,1XyT6onDomK,,WP_113784,0105429900011,0105429900011-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-27 09:09:32.514000 +00:00,Y
3b914b8a88faa764172f26ad4388fb54,CollectOrder,order_id,0105433200049,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241127-000003,S-241127-000001,0105433200049-0101-50000A,1YrQoJPWX0X,,WP_113792,0105433200049,0105433200049-0101,BOOKING_CONFIRMED,RENTAL,,2024-12-27 09:09:32.453000 +00:00,Y
15aef083009f2aa61ee13d2929000e7b,CollectOrder,order_id,0105433200049,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241127-000003,S-241127-000002,0105433200049-0201-50000A,1YrQoP0xYEl,,WP_113792,0105433200049,0105433200049-0201,BOOKING_CONFIRMED,RENTAL,,2024-12-27 09:09:32.382000 +00:00,Y
4e0e13386ae399b12a16647c7bceeafb,CollectOrder,order_id,0105436200033,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241227-000017,S-241227-000014,0105436200033-0101-30000A,1ZfMO08gIl7,,WP_987014,0105436200033,0105436200033-0101,BOOKING_SCHEDULED,RENTAL,,2024-12-27 09:05:22.521000 +00:00,Y
d06964f50d50ac8ce19e48a60e4bd433,CollectOrder,order_id,0105436200033,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241227-000017,S-241227-000014,0105436200033-0101-30000A,1ZfMO08gIl7,,WP_987014,0105436200033,0105436200033-0101,ORDER_COMPLETED,RENTAL,,2024-12-27 09:05:21.633000 +00:00,Y
fe295f5570143d5e00287f0fdbbbf77a,CollectOrder,order_id,0105436200032,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241227-000016,S-241227-000013,0105436200032-0101-30000A,1ZfM0YC3QAf,,WP_999015,0105436200032,0105436200032-0101,BOOKING_SCHEDULED,RENTAL,,2024-12-27 09:00:05.169000 +00:00,Y
6b4ddf48570fe0ed62b21a7ec8cdc723,CollectOrder,order_id,0105436200032,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,G-241227-000016,S-241227-000013,0105436200032-0101-30000A,1ZfM0YC3QAf,,WP_999015,0105436200032,0105436200032-0101,ORDER_COMPLETED,RENTAL,,2024-12-27 09:00:04.057000 +00:00,Y
cb83f3fe8574e7fd3e3ff298d55babcb,CollectOrder,order_id,0105436200031,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884652230,1001173528846522301656960,0105436200031-0101-N0000A,1ZfKB284iPz,,WP_113792,0105436200031,0105436200031-0101,BOOKING_SCHEDULED,RENTAL,,2024-12-27 08:34:27.797000 +00:00,Y
fea9d4acdb67a77c6f1419a4f41e97d0,CollectOrder,order_id,0105436200031,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884652230,1001173528846522301656960,0105436200031-0101-N0000A,1ZfKB284iPz,,WP_113792,0105436200031,0105436200031-0101,ORDER_COMPLETED,RENTAL,,2024-12-27 08:34:26.783000 +00:00,Y
d85979a5941aaaba836e7de93ac5f7c8,CollectOrder,order_id,0105436200030,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884618711,1001173528846187111236511,0105436200030-0101-50000A,1ZfKAnBUwB0,,WP_113816,0105436200030,0105436200030-0101,BOOKING_SCHEDULED,RENTAL,,2024-12-27 08:34:24.270000 +00:00,Y
b5bb246cf731c24293f32ded6698b51d,CollectOrder,order_id,0105436200030,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884618711,1001173528846187111236511,0105436200030-0101-50000A,1ZfKAnBUwB0,,WP_113816,0105436200030,0105436200030-0101,ORDER_COMPLETED,RENTAL,,2024-12-27 08:34:23.517000 +00:00,Y
069b16e89a3c858e3fbfcd3b26623eea,CollectOrder,order_id,0105436200029,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884583982,1001173528845839821484884,0105436200029-0101-N0000A,1ZfKAVi766b,,WP_113782,0105436200029,0105436200029-0101,SUSPENDED,RENTAL,,2024-12-27 08:34:20.810000 +00:00,Y
23338d64489a51e1be19a1e06658b691,CollectOrder,order_id,0105436200029,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884583982,1001173528845839821484884,0105436200029-0101-N0000A,1ZfKAVi766b,,WP_113782,0105436200029,0105436200029-0101,ORDER_COMPLETED,RENTAL,,2024-12-27 08:34:19.701000 +00:00,Y
5932b672f2ab2523fe974227571316f0,CollectOrder,order_id,0105436200028,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884551034,1001173528845510341760275,0105436200028-0101-50000A,1ZfKAFoD9Qq,,WP_999014,0105436200028,0105436200028-0101,SUSPENDED,RENTAL,,2024-12-27 08:34:17.348000 +00:00,Y
a1172430cb2f11a66d7955f8b687f9c2,CollectOrder,order_id,0105436200028,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884551034,1001173528845510341760275,0105436200028-0101-50000A,1ZfKAFoD9Qq,,WP_999014,0105436200028,0105436200028-0101,ORDER_COMPLETED,RENTAL,,2024-12-27 08:34:16.228000 +00:00,Y
789acc974e32331ed527f1bb31a67133,CollectOrder,order_id,0105436200027,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884518344,1001173528845183441418428,0105436200027-0101-N0000A,1ZfKA2Q1VsM,,WP_113643,0105436200027,0105436200027-0101,BOOKING_SCHEDULED,RENTAL,,2024-12-27 08:34:14.254000 +00:00,Y
3d81996be919f63d198ed9eb7ddb98cb,CollectOrder,order_id,0105436200027,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884518344,1001173528845183441418428,0105436200027-0101-N0000A,1ZfKA2Q1VsM,,WP_113643,0105436200027,0105436200027-0101,ORDER_COMPLETED,RENTAL,,2024-12-27 08:34:13.303000 +00:00,Y
32107ab8160c1961d1438d77ba1025cb,CollectOrder,order_id,0105436200026,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884476790,1001173528844767901659715,0105436200026-0101-50000A,1ZfK9jiyGgC,,WP_987015,0105436200026,0105436200026-0101,SUSPENDED,RENTAL,,2024-12-27 08:34:10.987000 +00:00,Y
20da7d35755fc3df7d582c1b9aecc30f,CollectOrder,order_id,0105436200026,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884476790,1001173528844767901659715,0105436200026-0101-50000A,1ZfK9jiyGgC,,WP_987015,0105436200026,0105436200026-0101,ORDER_COMPLETED,RENTAL,,2024-12-27 08:34:09.219000 +00:00,Y
9b2c0f88bdb909b379cfbbaef224d376,CollectOrder,order_id,0105436200025,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884436712,1001173528844367121801899,0105436200025-0101-70000A,1ZfK9PSR6gk,,WP_999017,0105436200025,0105436200025-0101,SUSPENDED,RENTAL,,2024-12-27 08:34:06.247000 +00:00,Y
e30142a7eeef8019e6e81ad98bcbfc51,CollectOrder,order_id,0105436200025,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884436712,1001173528844367121801899,0105436200025-0101-70000A,1ZfK9PSR6gk,,WP_999017,0105436200025,0105436200025-0101,ORDER_COMPLETED,RENTAL,,2024-12-27 08:34:04.793000 +00:00,Y
c7f70a71e59f26660612aab81921a18a,CollectOrder,order_id,0105436200024,0.0000,0.0000,0.0000,,0.0000,0.0000,USD,N,1,100117352884409694,1001173528844096941734622,0105436200024-0101-50000A,1ZfK9DCTs7t,,WP_113729,0105436200024,0105436200024-0101,BOOKING_SCHEDULED,RENTAL,,2024-12-27 08:34:02.884000 +00:00,Y
