hash_code,issued_time,material_id,currency,movement_type,grade_type,stock_avg_unit_price,moving_avg_method,remark,create_time,update_time,is_active
ecf3b182747ba199afc575628d96fdbc,2024-10-31 23:59:59.000000 +00:00,WPP_3212800,USD,ENDING_INVENTORY,B,1037.4400,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781280 +00:00,2025-01-06 08:45:58.781281 +00:00,Y
ddbb4f0f38e05f92d842ee93d718e051,2024-10-31 23:59:59.000000 +00:00,WPP_3115488,USD,ENDING_INVENTORY,A,743.6023,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781287 +00:00,2025-01-06 08:45:58.781287 +00:00,Y
746b8ce2a20795157c85924627dbfba7,2024-10-31 23:59:59.000000 +00:00,WPP_3115488,USD,ENDING_INVENTORY,B,485.1973,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781290 +00:00,2025-01-06 08:45:58.781290 +00:00,Y
6ac449b7b7350fb9f6427c9f675f5cb6,2024-10-31 23:59:59.000000 +00:00,WPP_3115618,USD,ENDING_INVENTORY,A,1079.7397,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781293 +00:00,2025-01-06 08:45:58.781294 +00:00,Y
49993f197ea1c2b870b842173ae66b5f,2024-10-31 23:59:59.000000 +00:00,WPP_3115618,USD,ENDING_INVENTORY,B,970.0496,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781297 +00:00,2025-01-06 08:45:58.781297 +00:00,Y
0aa4518513bfcc4e249e5d2866b843bc,2024-10-31 23:59:59.000000 +00:00,WPP_3114517,USD,ENDING_INVENTORY,A,716.7641,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781300 +00:00,2025-01-06 08:45:58.781300 +00:00,Y
a65890a31aa4befaa68046005b863f05,2024-10-31 23:59:59.000000 +00:00,WPP_3114517,USD,ENDING_INVENTORY,B,773.6832,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781303 +00:00,2025-01-06 08:45:58.781303 +00:00,Y
63deb6ee9d96dbb52f07f64859e75eb7,2024-10-31 23:59:59.000000 +00:00,WPP_3114516,USD,ENDING_INVENTORY,A,781.1525,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781309 +00:00,2025-01-06 08:45:58.781309 +00:00,Y
998766314fa27db03a7670dd80da6b9c,2024-10-31 23:59:59.000000 +00:00,WPP_3114516,USD,ENDING_INVENTORY,B,489.4866,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781314 +00:00,2025-01-06 08:45:58.781314 +00:00,Y
79eb8ed7ef76e17a7b74d3f7c958be56,2024-10-31 23:59:59.000000 +00:00,WPP_3114515,USD,ENDING_INVENTORY,A,546.7304,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781318 +00:00,2025-01-06 08:45:58.781318 +00:00,Y
c9daa85d97dd3d4f175c7c954a1527bc,2024-10-31 23:59:59.000000 +00:00,WPP_3114515,USD,ENDING_INVENTORY,B,1077.2400,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781321 +00:00,2025-01-06 08:45:58.781321 +00:00,Y
c8643d3dcdcd282e391db01ecb12a25c,2024-10-31 23:59:59.000000 +00:00,WPP_3115487,USD,ENDING_INVENTORY,A,1164.7800,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781324 +00:00,2025-01-06 08:45:58.781325 +00:00,Y
48cba002d6261bccb759e5708261e534,2024-10-31 23:59:59.000000 +00:00,WPP_3115487,USD,ENDING_INVENTORY,B,734.0822,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781327 +00:00,2025-01-06 08:45:58.781328 +00:00,Y
772c2e7573e462bbc5df51481e37ab73,2024-10-31 23:59:59.000000 +00:00,WPP_3115486,USD,ENDING_INVENTORY,A,971.3854,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781331 +00:00,2025-01-06 08:45:58.781331 +00:00,Y
8b4acb76130c7b7a8c1ef7ccc597373e,2024-10-31 23:59:59.000000 +00:00,WPP_3115486,USD,ENDING_INVENTORY,B,716.6511,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781334 +00:00,2025-01-06 08:45:58.781335 +00:00,Y
b8d37b13bdd4f2b42c3b398a729d221f,2024-10-31 23:59:59.000000 +00:00,WPP_3115485,USD,ENDING_INVENTORY,A,879.9690,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781338 +00:00,2025-01-06 08:45:58.781338 +00:00,Y
7064d89b6f0025ede84e986e3ade8d54,2024-10-31 23:59:59.000000 +00:00,WPP_3115485,USD,ENDING_INVENTORY,B,578.7665,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781346 +00:00,2025-01-06 08:45:58.781346 +00:00,Y
db1f47baac89cb04282da15f20350288,2024-10-31 23:59:59.000000 +00:00,WPP_3115852,USD,ENDING_INVENTORY,A,1049.3189,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781350 +00:00,2025-01-06 08:45:58.781350 +00:00,Y
ac721fd4a70ed55b21a7b20cc9e25303,2024-10-31 23:59:59.000000 +00:00,WPP_3115852,USD,ENDING_INVENTORY,B,790.4884,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781353 +00:00,2025-01-06 08:45:58.781353 +00:00,Y
ba7a6a9759ea7745f1583905f8fca1fd,2024-10-31 23:59:59.000000 +00:00,WPP_3115851,USD,ENDING_INVENTORY,A,939.8254,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781356 +00:00,2025-01-06 08:45:58.781357 +00:00,Y
6a64ac8f03cb39b8f378545032ab08f0,2024-10-31 23:59:59.000000 +00:00,WPP_3115851,USD,ENDING_INVENTORY,B,751.6668,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781360 +00:00,2025-01-06 08:45:58.781360 +00:00,Y
6e037ce8fd849e68e18d1ca8df73474d,2024-10-31 23:59:59.000000 +00:00,WPP_3115483,USD,ENDING_INVENTORY,A,530.0490,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781363 +00:00,2025-01-06 08:45:58.781363 +00:00,Y
3ebd7d7e35f1072729f0b7761d16f602,2024-10-31 23:59:59.000000 +00:00,WPP_3115483,USD,ENDING_INVENTORY,B,454.5482,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781366 +00:00,2025-01-06 08:45:58.781366 +00:00,Y
0f8d01a7e2fc13e5900bd94c369e2d88,2024-10-31 23:59:59.000000 +00:00,WPP_3117118,USD,ENDING_INVENTORY,A,850.6236,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781370 +00:00,2025-01-06 08:45:58.781372 +00:00,Y
cf9970f8ee50d0f1057bcc795484df0e,2024-10-31 23:59:59.000000 +00:00,WPP_3117118,USD,ENDING_INVENTORY,B,1159.3780,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781375 +00:00,2025-01-06 08:45:58.781376 +00:00,Y
2799067093fbf28ae760b43f08b8b7fe,2024-10-31 23:59:59.000000 +00:00,WPP_3100101,USD,ENDING_INVENTORY,A,980.0570,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781379 +00:00,2025-01-06 08:45:58.781379 +00:00,Y
73ca0619a1640e066b7434a7a3881042,2024-10-31 23:59:59.000000 +00:00,WPP_3100101,USD,ENDING_INVENTORY,B,1023.8464,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781382 +00:00,2025-01-06 08:45:58.781382 +00:00,Y
cc8fd84c8aae2c8c23bea27f2284c77d,2024-10-31 23:59:59.000000 +00:00,WPP_3117117,USD,ENDING_INVENTORY,A,1092.9357,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781385 +00:00,2025-01-06 08:45:58.781386 +00:00,Y
1d6b7960986023eb02005571d693224e,2024-10-31 23:59:59.000000 +00:00,WPP_3117117,USD,ENDING_INVENTORY,B,973.0427,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781388 +00:00,2025-01-06 08:45:58.781389 +00:00,Y
8452c184da3ef2be73ee417af85535f6,2024-10-31 23:59:59.000000 +00:00,WPP_3117116,USD,ENDING_INVENTORY,A,1087.6697,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781392 +00:00,2025-01-06 08:45:58.781392 +00:00,Y
cde4ed67ce20bb52a2aa3a81a330865b,2024-10-31 23:59:59.000000 +00:00,WPP_3117116,USD,ENDING_INVENTORY,B,818.4321,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781395 +00:00,2025-01-06 08:45:58.781395 +00:00,Y
b8be07d02505e9a1dec4cb42dead23e6,2024-10-31 23:59:59.000000 +00:00,WPP_3117115,USD,ENDING_INVENTORY,A,714.9170,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781403 +00:00,2025-01-06 08:45:58.781403 +00:00,Y
91d4a434555504b485f8d7831e2480f6,2024-10-31 23:59:59.000000 +00:00,WPP_3117115,USD,ENDING_INVENTORY,B,900.2613,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781406 +00:00,2025-01-06 08:45:58.781406 +00:00,Y
36ee4b096f55b4f8477c9585a1b8f841,2024-10-31 23:59:59.000000 +00:00,WPP_3117114,USD,ENDING_INVENTORY,A,585.8097,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781410 +00:00,2025-01-06 08:45:58.781410 +00:00,Y
27cd13cb208796a3b7928ccd1fb22370,2024-10-31 23:59:59.000000 +00:00,WPP_3117114,USD,ENDING_INVENTORY,B,1138.9854,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781413 +00:00,2025-01-06 08:45:58.781413 +00:00,Y
7d154adad6bd33df748973f6abea3f70,2024-10-31 23:59:59.000000 +00:00,WPP_3117113,USD,ENDING_INVENTORY,A,1016.6150,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781417 +00:00,2025-01-06 08:45:58.781417 +00:00,Y
bf6c88fbb91f063cc46ca46a52de3e05,2024-10-31 23:59:59.000000 +00:00,WPP_3117113,USD,ENDING_INVENTORY,B,1092.5932,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781420 +00:00,2025-01-06 08:45:58.781420 +00:00,Y
68929b61871135737a0ec75790434184,2024-10-31 23:59:59.000000 +00:00,WPP_3117112,USD,ENDING_INVENTORY,A,848.7882,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781423 +00:00,2025-01-06 08:45:58.781423 +00:00,Y
3f09493bc8aef67b360604b11ecadfac,2024-10-31 23:59:59.000000 +00:00,WPP_3117112,USD,ENDING_INVENTORY,B,800.6048,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781428 +00:00,2025-01-06 08:45:58.781428 +00:00,Y
2fe380ffb9c3e31d18fe8c7967a1d9b9,2024-10-31 23:59:59.000000 +00:00,WPP_3117111,USD,ENDING_INVENTORY,A,851.0045,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781436 +00:00,2025-01-06 08:45:58.781436 +00:00,Y
7dbd29dd75f8bb05a5d546deefb9f5bf,2024-10-31 23:59:59.000000 +00:00,WPP_3117111,USD,ENDING_INVENTORY,B,920.9875,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781439 +00:00,2025-01-06 08:45:58.781440 +00:00,Y
dc9d9b24a3efa4bf7d8b7307b5de5cd5,2024-10-31 23:59:59.000000 +00:00,WPP_3117110,USD,ENDING_INVENTORY,A,1158.4345,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781443 +00:00,2025-01-06 08:45:58.781443 +00:00,Y
c0be0dbb78dd4c705fd424d91897bda1,2024-10-31 23:59:59.000000 +00:00,WPP_3117110,USD,ENDING_INVENTORY,B,837.6024,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781446 +00:00,2025-01-06 08:45:58.781446 +00:00,Y
593ef5dea3b1dd874323f966c28d6615,2024-10-31 23:59:59.000000 +00:00,WPP_3117109,USD,ENDING_INVENTORY,A,859.0474,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781449 +00:00,2025-01-06 08:45:58.781450 +00:00,Y
36bc47d4c8e31acaff22d1823a5f6bc1,2024-10-31 23:59:59.000000 +00:00,WPP_3117109,USD,ENDING_INVENTORY,B,714.1663,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781452 +00:00,2025-01-06 08:45:58.781453 +00:00,Y
37e785c114759163c637c36fc7e3e0e7,2024-10-31 23:59:59.000000 +00:00,WPP_3113928,USD,ENDING_INVENTORY,A,983.3974,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781456 +00:00,2025-01-06 08:45:58.781456 +00:00,Y
235ab7a7c47ec362fe705ce156e287d3,2024-10-31 23:59:59.000000 +00:00,WPP_3113928,USD,ENDING_INVENTORY,B,1143.3054,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781462 +00:00,2025-01-06 08:45:58.781462 +00:00,Y
d4f5d0ff55cc2368efac78f8c2580a67,2024-10-31 23:59:59.000000 +00:00,WPP_3117108,USD,ENDING_INVENTORY,A,659.1711,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781470 +00:00,2025-01-06 08:45:58.781476 +00:00,Y
9bf807358712311a7fdc0d43217ce8c7,2024-10-31 23:59:59.000000 +00:00,WPP_3117108,USD,ENDING_INVENTORY,B,471.2709,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781479 +00:00,2025-01-06 08:45:58.781479 +00:00,Y
3cea97e1781524669036cc3c14be8756,2024-10-31 23:59:59.000000 +00:00,WPP_3117107,USD,ENDING_INVENTORY,A,471.0978,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781482 +00:00,2025-01-06 08:45:58.781482 +00:00,Y
685d26c9edb2aa5eda5bcfae98ec8841,2024-10-31 23:59:59.000000 +00:00,WPP_3117107,USD,ENDING_INVENTORY,B,938.3925,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781485 +00:00,2025-01-06 08:45:58.781485 +00:00,Y
3d494192372906bac812e6b7ce3a7081,2024-10-31 23:59:59.000000 +00:00,WPP_3117106,USD,ENDING_INVENTORY,A,882.2267,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781488 +00:00,2025-01-06 08:45:58.781488 +00:00,Y
a159ea2a7b724cc861ff7289fec268eb,2024-10-31 23:59:59.000000 +00:00,WPP_3117106,USD,ENDING_INVENTORY,B,502.2699,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781491 +00:00,2025-01-06 08:45:58.781491 +00:00,Y
5cbef94ecc6fd29fde5420def5a30faa,2024-10-31 23:59:59.000000 +00:00,WPP_3117105,USD,ENDING_INVENTORY,A,1115.8156,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781494 +00:00,2025-01-06 08:45:58.781494 +00:00,Y
ba289954e1f2259b07cf2e3d4a1177c4,2024-10-31 23:59:59.000000 +00:00,WPP_3117105,USD,ENDING_INVENTORY,B,933.6560,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781500 +00:00,2025-01-06 08:45:58.781500 +00:00,Y
c6dda36cabc35f115a4da99147c7e3b5,2024-10-31 23:59:59.000000 +00:00,WPP_3117104,USD,ENDING_INVENTORY,A,955.7347,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781503 +00:00,2025-01-06 08:45:58.781503 +00:00,Y
e71509ddd2162733695325707897a3ec,2024-10-31 23:59:59.000000 +00:00,WPP_3117104,USD,ENDING_INVENTORY,B,1024.6042,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781506 +00:00,2025-01-06 08:45:58.781506 +00:00,Y
aef10dffb5d6d5a9e688fb69e77c2295,2024-10-31 23:59:59.000000 +00:00,WPP_3117103,USD,ENDING_INVENTORY,A,869.0077,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781512 +00:00,2025-01-06 08:45:58.781512 +00:00,Y
5c27edfb9ee8403674cf1dd76deef01e,2024-10-31 23:59:59.000000 +00:00,WPP_3117103,USD,ENDING_INVENTORY,B,1014.9903,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781625 +00:00,2025-01-06 08:45:58.781625 +00:00,Y
b73ca2ec60dce80ffbabbbe885eec466,2024-10-31 23:59:59.000000 +00:00,WPP_3117102,USD,ENDING_INVENTORY,A,965.8679,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781633 +00:00,2025-01-06 08:45:58.781634 +00:00,Y
40f047b5b556d249705589b096cc191e,2024-10-31 23:59:59.000000 +00:00,WPP_3117102,USD,ENDING_INVENTORY,B,1127.1016,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781637 +00:00,2025-01-06 08:45:58.781637 +00:00,Y
3c9117aa559a34e68b8851dbacfbfd68,2024-10-31 23:59:59.000000 +00:00,WPP_3117101,USD,ENDING_INVENTORY,A,976.2389,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781644 +00:00,2025-01-06 08:45:58.781644 +00:00,Y
13b328e9525d34d329e8469b019a0298,2024-10-31 23:59:59.000000 +00:00,WPP_3117101,USD,ENDING_INVENTORY,B,612.1258,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781647 +00:00,2025-01-06 08:45:58.781647 +00:00,Y
bea44f72a8da93936932e77ec638c890,2024-10-31 23:59:59.000000 +00:00,WPP_3117100,USD,ENDING_INVENTORY,A,794.4132,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781650 +00:00,2025-01-06 08:45:58.781650 +00:00,Y
752d856a522e33cce77cbf930771c6f5,2024-10-31 23:59:59.000000 +00:00,WPP_3117100,USD,ENDING_INVENTORY,B,1147.1733,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781653 +00:00,2025-01-06 08:45:58.781653 +00:00,Y
e0ca9ee73e8277839b144c3021c1a5f4,2024-10-31 23:59:59.000000 +00:00,WPP_3117099,USD,ENDING_INVENTORY,A,928.7764,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781656 +00:00,2025-01-06 08:45:58.781656 +00:00,Y
717a5528393905e4c8b8dc0ab7e17077,2024-10-31 23:59:59.000000 +00:00,WPP_3117099,USD,ENDING_INVENTORY,B,1109.9213,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781659 +00:00,2025-01-06 08:45:58.781659 +00:00,Y
93b2513231734b0efbc5a6790b3856b8,2024-10-31 23:59:59.000000 +00:00,WPP_3117098,USD,ENDING_INVENTORY,A,961.7784,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781662 +00:00,2025-01-06 08:45:58.781662 +00:00,Y
d4a7705d4d991420c560ff0283a4b91a,2024-10-31 23:59:59.000000 +00:00,WPP_3117098,USD,ENDING_INVENTORY,B,879.0268,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781665 +00:00,2025-01-06 08:45:58.781665 +00:00,Y
0c480667b03fb188fcfd811258aaee30,2024-10-31 23:59:59.000000 +00:00,WPP_3117097,USD,ENDING_INVENTORY,A,760.0870,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781670 +00:00,2025-01-06 08:45:58.781670 +00:00,Y
b6c7509dc092cca647a6bf387d1c9004,2024-10-31 23:59:59.000000 +00:00,WPP_3117097,USD,ENDING_INVENTORY,B,1072.7474,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781673 +00:00,2025-01-06 08:45:58.781673 +00:00,Y
ef55e89e6cac3b38d4dc76ee41cda77a,2024-10-31 23:59:59.000000 +00:00,WPP_3117096,USD,ENDING_INVENTORY,A,1146.1942,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781676 +00:00,2025-01-06 08:45:58.781676 +00:00,Y
e2d2ba32996e5e9e20287e8ff808837b,2024-10-31 23:59:59.000000 +00:00,WPP_3117096,USD,ENDING_INVENTORY,B,460.9103,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781679 +00:00,2025-01-06 08:45:58.781679 +00:00,Y
dd17a95bb4a30aeb3240f7ac525d38ff,2024-10-31 23:59:59.000000 +00:00,WPP_3117095,USD,ENDING_INVENTORY,A,1191.5099,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781682 +00:00,2025-01-06 08:45:58.781682 +00:00,Y
1f18a196ebce2d2e394f8e5579069a97,2024-10-31 23:59:59.000000 +00:00,WPP_3117095,USD,ENDING_INVENTORY,B,835.7019,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781685 +00:00,2025-01-06 08:45:58.781685 +00:00,Y
b6042635c579deb04916a716d85c915f,2024-10-31 23:59:59.000000 +00:00,WPP_3117094,USD,ENDING_INVENTORY,A,1099.5539,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781688 +00:00,2025-01-06 08:45:58.781688 +00:00,Y
236921ee1c9b8e03e60196e3ca6ee9c0,2024-10-31 23:59:59.000000 +00:00,WPP_3117094,USD,ENDING_INVENTORY,B,1074.5877,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781690 +00:00,2025-01-06 08:45:58.781693 +00:00,Y
3e64a3fa238728475267318ba0caf6c2,2024-10-31 23:59:59.000000 +00:00,WPP_3117093,USD,ENDING_INVENTORY,A,950.6519,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781696 +00:00,2025-01-06 08:45:58.781696 +00:00,Y
2db7fcb82c66777be8d98d944a6aac9b,2024-10-31 23:59:59.000000 +00:00,WPP_3117093,USD,ENDING_INVENTORY,B,1093.0239,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781699 +00:00,2025-01-06 08:45:58.781699 +00:00,Y
b7c3bfe5e0cdc9bdac69137339c3fb55,2024-10-31 23:59:59.000000 +00:00,WPP_3117092,USD,ENDING_INVENTORY,A,778.4665,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781702 +00:00,2025-01-06 08:45:58.781702 +00:00,Y
a96f15ee70dd9b8e60beaf233d7e4a51,2024-10-31 23:59:59.000000 +00:00,WPP_3117092,USD,ENDING_INVENTORY,B,470.8209,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781705 +00:00,2025-01-06 08:45:58.781705 +00:00,Y
d77bd24b22b40727bec51c5424fdf0c1,2024-10-31 23:59:59.000000 +00:00,WPP_3117091,USD,ENDING_INVENTORY,A,1152.8989,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781708 +00:00,2025-01-06 08:45:58.781708 +00:00,Y
9ffa51d75e63e7d67fd182e7bc064f51,2024-10-31 23:59:59.000000 +00:00,WPP_3117091,USD,ENDING_INVENTORY,B,730.3464,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781711 +00:00,2025-01-06 08:45:58.781711 +00:00,Y
ffa461957c8aa5a9b07ab5830b6f5347,2024-10-31 23:59:59.000000 +00:00,WPP_3117090,USD,ENDING_INVENTORY,A,761.8793,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781714 +00:00,2025-01-06 08:45:58.781714 +00:00,Y
5a74a87adb626d4b4578f95da945c66c,2024-10-31 23:59:59.000000 +00:00,WPP_3117090,USD,ENDING_INVENTORY,B,654.3747,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781719 +00:00,2025-01-06 08:45:58.781719 +00:00,Y
7ffc9843a72751aff48d4d94869f5046,2024-10-31 23:59:59.000000 +00:00,WPP_3117089,USD,ENDING_INVENTORY,A,929.2157,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781722 +00:00,2025-01-06 08:45:58.781722 +00:00,Y
e21104a57287b3d4770b33df79b79b8b,2024-10-31 23:59:59.000000 +00:00,WPP_3117089,USD,ENDING_INVENTORY,B,557.3214,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781724 +00:00,2025-01-06 08:45:58.781725 +00:00,Y
ba1f8fa18ddc2920946ea18f9465d8b6,2024-10-31 23:59:59.000000 +00:00,WPP_3117084,USD,ENDING_INVENTORY,A,929.8404,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781727 +00:00,2025-01-06 08:45:58.781727 +00:00,Y
777f01a07706b8160aba6b3a7d315cd3,2024-10-31 23:59:59.000000 +00:00,WPP_3117084,USD,ENDING_INVENTORY,B,718.2822,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781730 +00:00,2025-01-06 08:45:58.781730 +00:00,Y
082fde054ef32260d5ec6bf939f8f230,2024-10-31 23:59:59.000000 +00:00,WPP_3117083,USD,ENDING_INVENTORY,A,947.0205,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781733 +00:00,2025-01-06 08:45:58.781733 +00:00,Y
cb7c5fee13c4c670cda037c57ea9c476,2024-10-31 23:59:59.000000 +00:00,WPP_3117083,USD,ENDING_INVENTORY,B,610.3003,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781736 +00:00,2025-01-06 08:45:58.781736 +00:00,Y
afcc283b7122ec500a8eadf537851e29,2024-10-31 23:59:59.000000 +00:00,WPP_3116117,USD,ENDING_INVENTORY,A,984.5692,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781739 +00:00,2025-01-06 08:45:58.781739 +00:00,Y
05a7a9f824e76e420dcb031536710014,2024-10-31 23:59:59.000000 +00:00,WPP_3116117,USD,ENDING_INVENTORY,B,1178.9060,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781746 +00:00,2025-01-06 08:45:58.781747 +00:00,Y
fd10071a2d321d0a983b6e6dbad8a8a8,2024-10-31 23:59:59.000000 +00:00,WPP_3117082,USD,ENDING_INVENTORY,A,1133.1597,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781749 +00:00,2025-01-06 08:45:58.781750 +00:00,Y
49a2a3a6981e42543c85c8c8a2d1b99e,2024-10-31 23:59:59.000000 +00:00,WPP_3117082,USD,ENDING_INVENTORY,B,764.9704,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781752 +00:00,2025-01-06 08:45:58.781752 +00:00,Y
7145d14e7224c42315aa4cacccd80221,2024-10-31 23:59:59.000000 +00:00,WPP_3117081,USD,ENDING_INVENTORY,A,833.2616,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781755 +00:00,2025-01-06 08:45:58.781755 +00:00,Y
8841281fc15892a6b1f58c6a910b0874,2024-10-31 23:59:59.000000 +00:00,WPP_3117081,USD,ENDING_INVENTORY,B,792.7118,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781758 +00:00,2025-01-06 08:45:58.781758 +00:00,Y
92b53f7d7ec6ae04e8cf9916b9c54c6d,2024-10-31 23:59:59.000000 +00:00,WPP_3117080,USD,ENDING_INVENTORY,A,981.3802,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781762 +00:00,2025-01-06 08:45:58.781762 +00:00,Y
3bc9f7e21b9f7614dbf935c954f107c8,2024-10-31 23:59:59.000000 +00:00,WPP_3117080,USD,ENDING_INVENTORY,B,633.8513,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781766 +00:00,2025-01-06 08:45:58.781766 +00:00,Y
1129a4614fde9d6de84a1710d93ad19b,2024-10-31 23:59:59.000000 +00:00,WPP_3116092,USD,ENDING_INVENTORY,A,662.8269,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781769 +00:00,2025-01-06 08:45:58.781769 +00:00,Y
3bf678f5ebb049077ef982af040089fe,2024-10-31 23:59:59.000000 +00:00,WPP_3116092,USD,ENDING_INVENTORY,B,491.4729,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781772 +00:00,2025-01-06 08:45:58.781772 +00:00,Y
6c8e2816e26d421f6128bb32d8c391e7,2024-10-31 23:59:59.000000 +00:00,WPP_3116156,USD,ENDING_INVENTORY,A,895.0997,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781774 +00:00,2025-01-06 08:45:58.781774 +00:00,Y
aa1b618f2af3672606f327bfbfa7a109,2024-10-31 23:59:59.000000 +00:00,WPP_3116156,USD,ENDING_INVENTORY,B,998.5368,MONTHLY,기말재고 갱신,2025-01-06 08:45:58.781777 +00:00,2025-01-06 08:45:58.781777 +00:00,Y
